# Grange file: MBLOCKS,source: grange.xlsx/MBLOCKS,downloaded: 2024-09-03
Field Name,Type,Field No,Field Definition,Conversion Code,Column Heading,Output Format,Depth,Assoc,DESC,Key,Examples,Comment
NUM.OF.VINES,D,50,,,Number,8R,S,,Number of vines on block,,,
BUD.GRAFT.DATE,D,51,,D4/,Budded,10R,,,Budded/grafted/retrianed date,,,
BUD.GRAFT.DATE.E,D,51,,D4/E,Budded,10R,,,Budded/grafted/retrianed date,,,
IRRIG.TYPE.CODE,D,52,,,Irrigation Type Code,5L,S,,Irrigation type code,,,
EMITTER.RATE,D,53,,MD20P,Emitter,7R,S,,Irrigation emitter rate,,,
TRELLIS.CODE,D,54,,,Trellis,4L,S,,Trellis type code,,,
SOILCD,D,55,,,Soil,5L,S,,Soil type code,,,
VRD.CODE,D,56,,,Row,3L,S,,Vineyard row direction code,,,
PRUNE.CODE,D,57,,,Prune,4L,S,,Prune code,,,
VNS.CODE,D,58,,,Vine,4L,S,,Vine Structure Code,,,
FP.CODE,D,59,,,Frost,2L,S,,Frost protection code,,,
EMITTER.SPACING,D,60,,MD20P,Emitter,5R,S,,Emitter spacing,,,
DISTANCE.TO.WINERY,D,61,,,Distance to Winery,4L,S,,Distance to Winery,,,
ANNUAL.PURCHASE,D,62,,,Annual,1L,S,,If 'Y' block is an annual purchase block,,,
SENT.ICM,D,63,,,Sent,1L,S,,"Set to Y when block sent to ICM, cleared by screen when maintenance",,,
SUSTAINABLE,D,64,,FLAG,,1L,S,,indicate if the block is flagged as sustainable,,,
MPF.OWNER.CODE,D,65,,,,3L,S,,flag company owned blocks with their defined Treasury Division,,,
A.YEAR.AGO,I,,"OCONV(DATE(),'D4/');@[1,6]:@[4]-1;ICONV(@,'D4/')",D4/,A Year Ago,10R,S,,,,,
ACCOUNT.NAME,I,,"TRANS(MGROWER,ACCOUNT,GROWER,'X')",,Account Name,30L,S,,Account name,,,
ACTIV.DESC,I,,IF ACTIVITY EQ '' THEN 'Current' ELSE IF ACTIVITY EQ 'S' THEN 'Suspended'  ELSE IF,,Activity,10L,S,,Description of activity status code,,,
ADW,I,,IF GROWER.ID MATCHES '6A' THEN 'Y' ELSE '',,,1L,S,,,,,
ADW1,I,,1,,,5R,S,,,,,
AGCODE.ACCOUNT,I,,"TRANS(MGROWER,ACCOUNT,'AGCODE.ACCOUNT','X')",,AgCode,1L,S,,Y/'' if the account is interfaced to AgCode,,,
AGCODE.STATUS,I,,IF ACTIVITY='' AND GROWER.ACTIV='C' AND AGCODE.ACCOUNT ='Y' THEN 1 ELSE 0,,AgCode,1L,S,,,,,
AGCODE.UNIT,I,,"IF GI.ZONE THEN TRANS(GI.FILE,GI.ZONE,GI.SDESC,'X') ELSE",,AgCode,30L,S,,,,,
AGCODE.VINTAGE,I,,"OCONV(DATE(),'D4/');IF @1[4,2] >= 07 AND @1[4,2] <= 12 THEN @1[4]+1 ELSE @1[4]",,AgCode,4R,S,,Vintage as applies in AgCode - changes 1 July,,,
AGSMART.FLAG,I,,"TRANS(MGROWER,ACCOUNT,'AGSMART.FLAG','X')",,Agsmart,1L,S,,Agsmart Grower Flag,,,
AUD.BREAK,I,,IF AUD.CODE = 1 THEN 1 ELSE IF AUD.CODE = 3 THEN 1 ELSE IF AUD.CODE = 2 THEN 2 ELSE,,,1L,S,,Group deletions and before images together and creations and after,,,
AUD.CODE,I,,"FIELD(@ID,'*',5)",,AUDIT,1L,S,,Audit action code,,,
AUD.DATE,I,,"FIELD(@ID,'*',2)",D2/,AUDIT,8R,S,,Audit date,,,
AUD.DESC,I,,"FIELD('Deleted*Created*Before*After','*',AUD.CODE,1)",,AUDIT,8L,S,,Audit description,,,
AUD.KEY,I,,"FIELD(@ID,'*',4)",,AUDIT,8L,S,,Audit key,,,
AUD.SEQNO,I,,"FIELD(@ID,'*',1)",,AUDIT,6R,S,,Audit Sequence number,,,
AUD.TIME,I,,"FIELD(@ID,'*',3)",MT,AUDIT,8R,S,,Audit time,,,
AUD.USER,I,,"FIELD(@ID,'*',6)",,User Name,15L,S,,User name,,,
BLOCK.AREA.CURRENT,I,,IF ACTIVITY = '' THEN HECTARES ELSE '',MD30P,Current,8R,S,,Hectares of blocks which are still current,,,
BLOCK.DESCP,I,,"FIELD(DESCRIPTION,'}',3)",,Block in,10L,,,Block description from full description,,,
BLOCK.FDESC,I,,"SUBR(SUBR.PENBW:'PVIZ141','',@RECORD,'')",,Block Description,30L,S,,First available description of block code,,,
BLOCK.GROUPING,I,,IF BLOCK.GROUP # '' THEN BLOCK.GROUP ELSE @ID,,Block,5R,S,,"Uses the BLOCK.GROUP value where it is there, else uses the Block",,,
BLOCK.NAME.UC,I,,"OCONV(BLOCK.NAME,'MCU')",,Block,5L,S,,5 Character description of block,,,
BOOKTNNS,I,,"SUBR(SUBR.PENBW:'PBWI1070',ACCOUNT,BLOCK,37 )",,Current,4R,S,,Booked tonnes for current vintage intake year,,,
CARRIER.NAME,I,,"TRANS(MGROWER,GROWER.ID,'CARRIER.NAME','X')",,Carrier Name,30L,S,,Main Carrier used by Account. (Does not have to be registered).,,,
CARRIER.PHONE,I,,"TRANS(MGROWER,GROWER.ID,'CARRIER.PHONE','X')",,Carrier Phone,12L,S,,Contact number of main Carrier used by Account. (Carrier might not,,,
CARTAGE.DESC,I,,"TRANS(GRAPE.CARTAGE,CARTAGE.CODE,'CARTAGE.DESC','X')",,Cartage Description,35L,S,,Cartage Description,,,
CLIMATE,I,,"TRANS(SOURCE,SOURCE,'CLIMATE','X')",,Climate,3L,S,,Climate,,,
CLIMATE.DESCP,I,,"TRANS(SOURCE,CLIMATE,'DESCP','X')",,Climate description,30L,S,,Climate description,,,
CNTRCT.COMM,I,,"TRANS(MGROWER,ACCOUNT,'CNTRCT.COMM','X')",D2/,Contract,8R,S,,Contract commencement date,,,
CNTRCT.SIGN,I,,"TRANS(MGROWER,ACCOUNT,'CNTRCT.SIGN','X')",D2/,Contract,8R,S,,Contract signed date,,,
COLOUR.DESC,I,,"TRANS(MVARIETY,VARIETY,COLOUR,'X') ; IF @1 = 'R' THEN 'Red' ELSE IF @1 = 'W' THEN",,Colour,6L,S,,,,,
CONTRACT.TYPE,I,,"TRANS(MGROWER,ACCOUNT,CONTRACT.TYPE,'X')",,Contract,2L,S,,,,,
CRUSH.WINERY.LOC,I,,"TRANS(CRUSHSITE,VI.CRUSH.LOCN,'WINERY.LOC','X')",,Crush,2L,S,,Winery location - cross reference to WINERY.LOCATION file,,,
CSITE.DESC,I,,"TRANS(CRUSHSITE,CSITE.CODE, DESC, 'X')",,Crushshite,30L,S,,Crushsite Description,,,
CSITE.STATUS,I,,"TRANS(CRUSHSITE,CSITE.CODE,STATUS, 'X')",,Crushsite,1L,S,,Crushsite Status,,,
CURR.VINT,I,,"SUBR(SUBR.PENBW:'PBWI1070',ACCOUNT,BLOCK,0)",,Current,1L,S,,Block has activity for current vintage,,,
DESCRIPTION.UC,I,,"OCONV(DESCRIPTION,'MCU')",,Block Description,30L,S,,Full block description,,,
FP.DESC,I,,"TRANS(FROSTPROT,FP.CODE,'FP.DESC','X')",,Frost,15L,S,,Frost protection description,,,
GENERIC,I,,"SUBR(SUBR.PENBW:'PBWI1070',ACCOUNT,BLOCK,'G57')",,Generic,3L,S,,Generic code (current year VINTINTAKE),,,
GI.LEVEL,I,,"TRANS('GI.FILE',GI.INDIC,LEVEL,'X')",,GI Level,1L,M,GI,GI Level,,,
GI.LEVEL.DESC,I,,'GI Sub Region*GI Region*GI Zone*GI Superzone*State';,,,13L,S,,Level description,,,
GI.REGION,I,,"TRANS(SOURCE,SOURCE,'GI.REGION','X')",,GI,3L,S,,GI Region in Australia,,,
GI.REGION.SDESC,I,,"TRANS(GI.FILE,GI.REGION,GI.SDESC,'X')",,,15L,S,,GI Region description,,,
GI.SDESC,I,,"TRANS('GI.FILE',GI.INDIC,'GI.SDESC','X')",,GI Desc,15L,M,GI,GI Short description,,,
GI.SUBREGION,I,,"TRANS(SOURCE,SOURCE,'GI.SUBREGION','X')",,GI,3L,S,,GI Subregion in Australia,,,
GI.SUBREGION.SDESC,I,,"TRANS(GI.FILE,GI.SUBREGION,GI.SDESC,'X')",,,15L,S,,GI Subregion description,,,
GI.SUPERZONE,I,,"TRANS(SOURCE,SOURCE,'GI.SUPERZONE','X')",,GI,3L,S,,GI Superzone in Australia,,,
GI.SUPERZONE.SDESC,I,,"TRANS(GI.FILE,GI.SUPERZONE,GI.SDESC,'X')",,,15L,S,,GI Superzone description,,,
GI.ZONE,I,,"TRANS(SOURCE,SOURCE,'GI.ZONE','X')",,GI,3L,S,,GI Zone in Australia,,,
GI.ZONE.SDESC,I,,"TRANS(GI.FILE,GI.ZONE,GI.SDESC,'X')",,,15L,S,,GI Zone description,,,
GLO.LOGNAME,I,,"TRANS(MGROWER,GROWER.ID,'GLO.LOGNAME','X')",,GLO,8L,S,,Logname of Grower Liaison Officer responsible for this Account.,,,
GLO.USERNAME,I,,"TRANS(DEF.SYS.USERS,UPCASE(GLO.LOGNAME),'NAME','X')",,GLO User Name,30L,S,,Grower liason officers DEFINE user name,,,
GROWER.ACTIV,I,,"TRANS(MGROWER,GROWER.ID,MGACTIV,'X')",,Grower,1L,S,,Grower activity code,,,
GROWER.NAME,I,,"TRANS(MGROWER,GROWER.ID,GROWER,'X')",,Grower Name,30L,S,,Grower name,,,
GROWER.NAME.UC,I,,"OCONV(TRANS(MGROWER,GROWER.ID,GROWER,'X'),'MCU')",,Grower Name,30L,S,,Grower name,,,
HARVESTER.NAME,I,,"TRANS(MGROWER,GROWER.ID,'HARVESTER.NAME','X')",,Harvester Name,30L,S,,Main Harvester used by Account.,,,
HARVESTER.PHONE,I,,"TRANS(MGROWER,GROWER.ID,'HARVESTER.PHONE','X')",,Harvester Phone,12L,S,,Contact number of main Harvester used by Account.,,,
HAS.AGCODE.VINT,I,,"OCONV(DATE(),'D4/');IF @1[4,2] >= 07 AND @1[4,2] <= 12 THEN @1[4]+1 ELSE @1[4];",,AgCode,1L,S,,Block has activity for current AgCode vintage,,,
IRRIG.DESCP,I,,"TRANS(IRRIG.CODE,IRRIG.TYPE.CODE,'DESCP','X')",,Irrigation Description,30L,S,,Irrigation Method Code Description,,,
JDEBU,I,,"TRANS(MGROWER,GROWER.ID,'JDEBU','X')",,JDE BU,10L,S,,JDE Business unit - required for company vineyards.,,,
JDEBU.DESC,I,,"TRANS(JDEBU.MASTER,JDEBU,'DESC','X')",,AgCode Unit Description,30L,S,,JDE BU Description,,,
LAST.YEAR,I,,"OCONV(DATE(),'D4/');@1[4]-1;""01/01/"":@2;ICONV(@3,'D4/')",D4/,1 Jan Last year,10R,S,,,,,
MC.STATUS,I,,IF ACTIVITY = '' THEN 'ACTIVE' ELSE 'INACTIVE',,MC.STATUS,8L,S,,Account status for My Contacts,,,
MGROWER.LINK,I,,"SUBR(SUBR.PENBW:'PVII218',@ID,@RECORD)",,Block/Grower Link,20L,S,,,,,
MPF.OWNER.NAME,I,,"TRANS(MPF.OWNER,MPF.OWNER.CODE,MPF.OWNER.NAME,'X')",,,,S,,MPF Owner Name,,,
N.COMM,I,,"DCOUNT(COMMENTS,@VM)",,No.,3R,S,,Number of comment lines,,,
NGROWER.CODES,I,,"DCOUNT(GROWER.IDS,@VM)",,No. of,2R,S,,Number of GROWER IDS,,,
NUM.GROWERID,I,,NUM(GROWER.ID),,,5R,S,,,,,
ORIGIN,I,,"TRANS(SOURCE,SOURCE,'ORIGIN','X')",,,3L,S,,Origin,,,
ORIGIN.DESCP,I,,"TRANS(SOURCE,ORIGIN,'DESCP','X')",,Origin description,30L,S,,Origin description,,,
OWN.BLOCK,I,,"TRANS(MGROWER,ACCOUNT,OWN.BLOCK,'X')",,Coy,1L,S,,,,,
PAM.CLONE,I,,"IF CLONE='' THEN 'Unknown' ELSE CLONE<1,1>",,,8L,S,,,,,
PAM.INTERFACED,I,,"TRANS(MGROWER,GROWER.ID,PAM.INTERFACED,'X')",,,1L,S,,Y/'' if the account is interfaced to PAM AusVit,,,
PAM.ROOTSTOCK,I,,"IF ROOTSTOCK.DESC='' THEN 'Unknown' ELSE ROOTSTOCK.DESC<1,1>",,,20L,S,,,,,
PAM.STATUS,I,,IF ACTIVITY='' AND GROWER.ACTIV='C' AND PAM.INTERFACED='Y' THEN 1 ELSE 0,,,1L,S,,,,,
PAM.VINEYARD,I,,"GROWER.NAME[1,20]",,PAM Vineyard,20L,S,,GROWER truncated to 20 characters,,,
PAYMENT.CODE,I,,"TRANS(MGROWER,ACCOUNT,'PAYMENT.CODE','X')",,PAY,3L,S,,Payment terms code,,,
PAYTO,I,,"TRANS(MGROWER,GROWER.ID,'PAYTO','X')",,PAY,1T,S,,"Fruit Payment Code ""C"" - Cheque, ""B"" - to Bank",,,
PRUNECD.DESCP,I,,"TRANS(PRUNE.CODE,PRUNE.CODE,'DESCP','X')",,PRUNE METHOD DESCRIPTION,30T,S,,Prune Method Code Description,,,
RN.GROUP,I,,"ROSE.REF[1,1]",,RN,1L,S,,First character of Reference Number,,,
ROOTSTOCK.DESC,I,,"TRANS(MVARIETY,IFS(EQS(ROOTSTOCK,REUSE('OWN')),REUSE(VARIETY),ROOTSTOCK),VARDESCP,'X",,Rootstock Description,20L,M,ROOTSTOCK,Description of a rootstock,,,
SDISTRICT,I,,"TRANS(SOURCE,SOURCE,'SDISTRICT','X')",,Style District,3L,S,,Style district,,,
SDISTRICT.DESCP,I,,"TRANS(SOURCE,SDISTRICT,'DESCP','X')",,Style district description,30L,S,,Style district description,,,
SEL.CRUSH.LOCN,I,,"SUBR('*SEL.CRUSH.LOCN',ACCOUNT,BLOCK)",,selected,1L,S,,Select record as some crush locations match selected crush location,,,
SHORT.DESC.UC,I,,"OCONV(SHORT.DESC,'MCU')",,Block Descrip.,15L,S,,Short description of block,,,
SOILCD.DESCP,I,,"TRANS(SOIL.CODE,SOILCD,'DESCP','X')",,SOIL TYPE DESCRIPTION,30T,S,,Soil Type Code Description,,,
SORT.NAME,I,,"TRANS(MGROWER,GROWER.ID,SORT.NAME,'X')",,SORT NAME,6L,S,,Grower sort name,,,
SORT.NAME.UC,I,,"OCONV(SORT.NAME,'MCU')",,SORT NAME,6L,S,,,,,
SOURCE,I,,"TRANS(MGROWER,GROWER.ID,SOURCE,'X')",,SOURCE AREA,3L,S,,Source code,,,
SOURCE.AREA,I,,"TRANS(MGROWER,GROWER.ID,SOURCE,'X')",,Src,3L,S,,Source area code (from Grower record),,,
SOURCE.DESC,I,,"TRANS(SOURCE,SOURCE,'SOURCE.DESC','X')",,Source,15L,S,,15 Character Description,,,
SOURCE.DESCP,I,,"TRANS(SOURCE,SOURCE,'DESCP','X')",,Source description,30L,S,,Source description,,,
STATE,I,,"TRANS(SOURCE,SOURCE,'STATE','X')",,State,3L,S,,State in Australia,,,
STATE.SDESC,I,,"TRANS(GI.FILE,STATE,GI.SDESC,'X')",,,15L,S,,GI State description,,,
STATUS,I,,IF ACTIVITY = '' THEN 'C' ELSE ACTIVITY,,St,1L,S,,"Status of block, where P = Proposed, C = Current, S = Suspended, H",,,
STATUS.DESC,I,,IF ACTIVITY = '' THEN 'Curr' ELSE IF ACTIVITY = 'D' THEN 'Del ' ELSE IF ACTIVITY =,,Stat,4L,S,,Short description of block status,,,
STATUS.DESCRIPTION,I,,IF ACTIVITY = '' THEN 'Current' ELSE IF ACTIVITY = 'D' THEN 'Deleted' ELSE IF,,Status Description,10L,S,,Full description of block status.,,,
SUB.VINEYARD,I,,"FIELD(DESCRIPTION,'}',2)",,Sub-Vineyard,20L,,,Subvineyard from description,,,
TOT.CANOPY.LEN,I,,IF NUM.OF.VINES THEN NUM.OF.VINES * VINE.SPACING ELSE IF ROW.WIDTH THEN,MD10P,Total,10R,S,,Total canopy length,,,
TRADING.NAME,I,,"TRANS(MGROWER,ACCOUNT,'TRADING.NAME','X')",,Trading,42L,S,,"Trading Name of Grower, Company vineyard Block or Carrier",,,
TRELLIS.DESCP,I,,"TRANS(TRELLIS.CODE,TRELLIS.CODE,'DESCP','X')",,Trellis Type Code,30L,S,,Trellis Type Code Description,,,
VARCOLOUR,I,,"TRANS(MVARIETY,VARIETY,COLOUR,'X')",,Variety Colour,1L,S,,Variety Colour,,,
VARIETY.DESC,I,,"TRANS(MVARIETY,VARIETY,VARDESCP,'X')",,Variety Description,20L,S,,Variety description,,,
VB.ENDUSE,I,,"SUBR(SUBR.PENBW:'PBWI1070',ACCOUNT,BLOCK,'41')",,Current,1L,S,,Enduse code for current vintage intake year,,,
VI.AGREETONS,I,,"SUBR(SUBR.PENBW:'PBWI1070',ACCOUNT,BLOCK,14 )",,Current,4R,S,,Agreed tonnes for current vintage intake year,,,
VI.BKDTNNS,I,,"SUBR(SUBR.PENBW:'PBWI1070',ACCOUNT,BLOCK,37 )",,Current,4R,S,,Booked tonnes for current vintage intake year,,,
VI.CONGRADE,I,,"SUBR(SUBR.PENBW:'PBWI1070',ACCOUNT,BLOCK,'70')",,Current,2L,S,,Contract grade/grade level code for current vintage intake year,,,
VI.CONPRICE,I,,"SUBR(SUBR.PENBW:'PBWI1070',ACCOUNT,BLOCK,'P5')",,Current,4R,S,,Contact price for current vintage intake year,,,
VI.CONT.BE,I,,"SUBR(SUBR.PENBW:'PBWI1070',ACCOUNT,BLOCK,56)",,Contract,4R,S,,Contract baume for current vintage intake year,,,
VI.CONTONS,I,,"SUBR(SUBR.PENBW:'PBWI1070',ACCOUNT,BLOCK,11)",,Current,4R,S,,Contact tonnes for current vintage intake year,,,
VI.CRUSH.LOCN,I,,"SUBR(SUBR.PENBW:'PBWI1070',ACCOUNT,BLOCK,39)",,Current,2L,S,,Crush locn for current vintage intake year,,,
VI.DLVTNNE,I,,"SUBR(SUBR.PENBW:'PBWI1070',ACCOUNT,BLOCK,17 )",,Current,4R,S,,Delivered tonnes for current vintage intake year,,,
VI.ENDUSE,I,,"SUBR(SUBR.PENBW:'PBWI1070',ACCOUNT,BLOCK,'41')",,Current,1L,S,,Enduse code for current vintage intake year,,,
VI.FLAGGED.GRADE,I,,"SUBR(SUBR.PENBW:'PBWI1070',ACCOUNT,BLOCK,'51')",,Current,1L,S,,Flagged grade code for current vintage intake year,,,
VI.HMETHOD,I,,"SUBR(SUBR.PENBW:'PBWI1070',ACCOUNT,BLOCK,'43')",,Current,1L,S,,Harvest method for current vintage intake year,,,
VI.MAXTNNS,I,,IF VI.AGREETONS > VI.CONTONS THEN VI.AGREETONS ELSE,,,4R,S,,Max Vintintake Blocks (G2020-Devon),,,
VI.OTHERTNNS,I,,VI.BKDTNNS,,Other,4R,S,,Other Tonnes,,,
VI.PREMPRICE,I,,"SUBR(SUBR.PENBW:'PBWI1070',ACCOUNT,BLOCK,'P9')",,Current,4R,S,,Premium price for current vintage intake year,,,
VI.PRICE.CODE,I,,"SUBR(SUBR.PENBW:'PBWI1070',ACCOUNT,BLOCK,'P23')",,Current,1L,S,,Price code for current vintage intake year,,,
VI.REMTNNS,I,,VI.MAXTNNS - VI.DLVTNNE,,Remaining,4R,S,,Remaining Tonnes,,,
VI.TARG.BE,I,,"SUBR(SUBR.PENBW:'PBWI1070',ACCOUNT,BLOCK,40)",,Target,4R,S,,Target baume for current vintage intake year,,,
VNS.DESC,I,,"TRANS(VNSTRUC,VNS.CODE,'VNS.DESC','X')",,Description,30L,S,,Description,,,
VO.SUBREG,I,,"TRANS(SOURCE,SOURCE,VO.SUBREG,'X')",,VO,2L,S,,Vineyard Operations Sub Region Code,,,
VO.SUBREG.DESC,I,,"SUBR(SUBR.PENBW:'PVII199',VO.SUBREG,'V','')",,Vineyard Operations,30L,S,,Description of vineyard operations subregion,,,
VRD.DESC,I,,"TRANS(VINE.ROW.DIR,VRD.CODE,'VRD.DESC','X')",,Description,10L,S,,Vine row direction description,,,
VYARD.SENT.AGCODE,I,,"TRANS(MGROWER,ACCOUNT,'SENT.AGCODE','X')",,Vineyard,1L,S,,Associated vineyard account has been sent to AgCode,,,
WIM.APELLATION,I,,"TRANS(SOURCE,SOURCE,'WIM.APELLATION','X')",,WIM,4L,S,,WIM Apellation,,,
WIM.BLOCK.TYPE,I,,IF OWN.BLOCK = 'Y' THEN 0 ELSE 1,,Block,1L,S,,WIM Block type,,,
WIM.CAP.PROJ.FIN,I,,IF CAP.PROJ.FINISH = '' THEN '' ELSE '01/01/':CAP.PROJ.FINISH,,WIM,10L,S,,WIM DATE capital project finished,,,
WIM.CAP.PROJ.STRT,I,,IF CAP.PROJ.START = '' THEN '' ELSE '01/01/':CAP.PROJ.START,,WIM,10L,S,,WIM DATE capital project started,,,
WIM.CONTRACT,I,,WIM.VINEYARD:'-A',,WIM,8L,S,,WIM CONTRACT,,,
WIM.GA,I,,ORIGIN:'X',,WIM,4L,S,,WIM Geographic area,,,
WIM.GWR.ABNO,I,,"TRANS(MGROWER,ACCOUNT,'WIM.SAME.AS','X'); IF @1 = '' THEN",,WIM,6R,S,,WIM grower address book number,,,
WIM.MATURE,I,,IF MATURE = '' THEN '' ELSE '01/01/':MATURE,,WIM,10L,S,,WIM DATE MATURE,,,
WIM.PLANTED,I,,IF PLANTED = '' THEN '' ELSE '01/01/':PLANTED,,WIM,10L,S,,WIM DATE PLANTED,,,
WIM.REMOVED,I,,IF REMOVED = '' THEN '' ELSE '01/01/':REMOVED,,WIM,10L,S,,WIM DATE REMOVED,,,
WIM.START.DATE,I,,IF CNTRCT.COMM # '' THEN CNTRCT.COMM ELSE CNTRCT.SIGN,D4/,WIM,10L,S,,WIM contract start date,,,
WIM.VARIETY,I,,"TRANS(MVARIETY,VARIETY,'WIM.VARIETY','X')",,WIM,3L,S,,WIM Variety code,,,
WIM.VC.ABNO,I,,"TRANS(MGROWER,ACCOUNT,'WIM.VC.ABNO','X')",,WIM,6R,S,,WIM Vintage contact address book number,,,
WIM.VO.SUBREGION,I,,IF OWN.BLOCK = 'Y' THEN VO.SUBREG ELSE 'GR',,WIM,2L,S,,"WIM Vineyard Operations Sub Region Code. All growers are ""GR""",,,
WIM.VYRD.ABNO,I,,"TRANS(MGROWER,ACCOUNT,'WIM.VINEYARD','X');",,WIM,6R,S,,WIM Vineyard address book number,,,
WINEMAKER,I,,"SUBR(SUBR.PENBW:'PBWI1070',ACCOUNT,BLOCK,'W57')",,Winemaker,8L,S,,Winemaker logname (current year VINTINTAKE),,,
WINEMAKER.NAME,I,,"TRANS(DEF.SYS.USERS,UPCASE(WINEMAKER),'NAME','X')",,Winemakers,30L,S,,Winemakers name,,,
