# Grange file: TANK.HIST,source: winemaking.xlsm/TH,downloaded: 2025-06-04
Field Name,Type,Field No,Field Definition,Conversion Code,Column Heading,Output Format,Depth,Assoc,DESC,Key,Examples,Comment
GL.ADD.LOT,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,156)",,Additive Lot No.,8R,M,GL.CNOTE,Additive lot number,,,
GL.ADD.LOT.QTY,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,212)",MD40P,Add Lot Qty,9R,M,GL.CNOTE,Additive lot quantity on purchase and summary comp correction operations (on actual additive notices MAQTYISS is used),,,
GL.ADD.LOT.QTY.JDE,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,172)",MD30P,Lot Qty JDE,9R,M,GL.CNOTE,The quantity of the additive lot sent to JDE as consumption,,,
GL.ADD.LOT.UOM.JDE,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,173)",,Lot UOM JDE,6L,M,GL.CNOTE,The unit of measure for the lot quantity that updated JDE,,,
GL.ADDN.NOTICE,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,102)",,Addn Chit,9L,M,GL.CNOTE,Linked Additions notice Id,,,
GL.ADDOP.MAINT.ID,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,158)",,,8R,M,GL.CNOTE,Multivalued list of @IDS to the ADDOP.MAINT file generated by additive lot maintenance,,,
GL.ADDQTY,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,103)",,ADDITIVE QUANTITY,9R,M,GL.CNOTE,Additive quantity as entered on a chit,,,
GL.ADDRATE,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,124)",,RATE ADDED,9R,M,GL.CNOTE,Rate of additive addition,,,
GL.ADDS.CORRECTED,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,230)",FLAG,,1L,M,GL.CNOTE,Additions and additive lots have been corrected. (includes cleared),,,
GL.AOUMEAS,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,125)",,UNIT OF MEASURE,6T,M,GL.CNOTE,Unit of measure for additive,,,
GL.BARREL.SOURCE,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,126)",,Barrel Source,14L,M,GL.CNOTE,ID to BARREL.REGISTER where barrels come FROM,,,
GL.BLEND.COST.CODE,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,120)",,Cost Code,3L,M,GL.CNOTE,Tank blend cost code,,,
GL.BLEND.COST.LTRS,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,121)",MD4,Cost/Ltr,7R,M,GL.CNOTE,Blend costs/litre,,,
GL.BLEND.COST.VAR.LTRS,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,129)",MD4,Var. Cost/Ltr,7R,M,GL.CNOTE,Blend Variable cost/litre,,,
GL.BLEND.OUT,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,13)",,FROM BLEND CODE,12T,M,GL.CNOTE,From Blend Code,,,
GL.BSTK.REAS,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,128)",,Stock Adjustment Reason,40L,M,GL.CNOTE,Reason for bulk wine stocktake adjustment,,,
GL.CHIT.VOLUME.SALVAGED,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,153)",MD10P,Volume Salvaged From CHIT,9R,M,GL.CNOTE,Volume salvaged from CHIT,,,
GL.CIR.NUMBER,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,205)",,,8L,M,GL.CNOTE,CIR number,,,
GL.CONF.SPEC.BY,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,111)",,SPECIFICATIONS CONFIRMED BY,20L,M,GL.CNOTE,Specification Confirmed By,,,
GL.CONF.SPEC.REF,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,110)",,SPECIFIC CONFIRMED,10L,M,GL.CNOTE,Specifications Confirmed Reference,,,
GL.CONTRACT.LTRS,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,168)",MD10P,,10R,M,GL.CNOTE,Contract litres placed into To tanks (SV),,,
GL.CONTRACT.TONNES,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,169)",MD20P,,8R,M,GL.CNOTE,Contract tonnes against To tanks (SV),,,
GL.CONTRACT.UNMAPPED,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,170)",,,1L,M,GL.CNOTE,Set to 1 if the To tank Contract weigh note has not been mapped to a grange weigh note (SV),,,
GL.CONTRACT.WNFLAG,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,171)",,,1L,M,GL.CNOTE,Status of contract weigh notes against To tanks on a receipt chit of '' - no details 'P' partial details or 'C' complete,,,
GL.CONTRACT.WNOTES,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,167)",,,10L,M,GL.CNOTE,Contract weigh notes against To tanks (SV),,,
GL.CREATE.DATE,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,182)",D2/,Creation Date,8R,M,GL.CNOTE,Opsmove creation date,,,
GL.CRSLOT,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,88)",,Crush Slot,5R,M,GL.CNOTE,Crush slot number (key to crushplan),,,
GL.CRUSH.TONNES,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,13)",MD20P,Crush Tonnes,7R,M,GL.CNOTE,Tonnes processed - only applies to crush notes,,,
GL.D.R.LITR.NOTE,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,7)",,Litres or Note,10L,M,GL.CNOTE,Despatch or receipt note litres or note,,,
GL.D.R.LITR.NOTE.HD,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,6)",,D.R Head,5L,M,GL.CNOTE,Heading for D.R.LITR.NOTE field,,,
GL.DATE.FINISHED,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,208)",D4/,,10R,M,GL.CNOTE,Date finished,,,
GL.DATE.STARTED,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,206)",D4/,,10R,M,GL.CNOTE,Date started,,,
GL.DATE.UPDATED,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,225)",D2/,Date updated,8R,M,GL.CNOTE,Date operation updated,,,
GL.DATES.PRINTED,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,185)",D2/,Dates Chit Printed,8R,M,GL.CNOTE,Dates the chit has been printed (MV),,,
GL.DE.CONS,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,95)",,Cons No.,14L,M,GL.CNOTE,Despatch consignment number,,,
GL.DE.DATE,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,98)",,Despatch Date,8L,M,GL.CNOTE,Despatch Date,,,
GL.DE.FLOCN,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,91)",,FL,2L,M,GL.CNOTE,Despatch from sub location,,,
GL.DE.FRT.COST,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,113)",MD40P,Freight Cost/ Litre,7R,M,GL.CNOTE,Freight cost per litre for despatch and purchase chits if we are paying for the freight.,,,
GL.DE.FTANK,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,99)",,Desp. From Tank,5L,M,GL.CNOTE,From tank numbers which Truck/Line wine blends come from in Despatch notes,,,
GL.DE.FTIRAGE,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,154)",,Tirage info,10L,M,GL.CNOTE,Tirage information,,,
GL.DE.HRS,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,97)",,T/hrs,5R,M,GL.CNOTE,Despatch est travel hours,,,
GL.DE.INT.TANK,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,114)",,Intransit Tanks,5L,M,GL.CNOTE,Intransit tank codes,,,
GL.DE.MOVE.BKNG,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,217)",,MOVE Booking,10R,M,GL.CNOTE,MOVE booking number,,,
GL.DE.ORDERNO,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,93)",,Order No.,9L,M,GL.CNOTE,Despatch order number,,,
GL.DE.PAY.TYPE,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,96)",,Pay,1L,M,GL.CNOTE,Despatch payment type -  (S)tandard / (B)ackload / (H)ourly / (C)ustomer pays,,,
GL.DE.STD.TOT.CST.ADD,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,47)",MD40P,Standard  Total Cost Additional,7R,M,GL.CNOTE,Standard total cost per litre to add to existing cost for an intransit tank on a receipt chit,,,
GL.DE.STD.TOT.CST.OVR,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,45)",MD40P,Standard  Total Cost Overwrite,7R,M,GL.CNOTE,Standard total cost per litre to overwrite existing cost for an intransit tank on a receipt chit,,,
GL.DE.STD.VAR.CST.ADD,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,46)",MD40P,Standard  Variable Cost Additional,7R,M,GL.CNOTE,Standard variable cost per litre to add to existing cost for an intransit tank on a receipt chit,,,
GL.DE.STD.VAR.CST.OVR,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,44)",MD40P,Standard  Variable Cost Overwrite,7R,M,GL.CNOTE,Standard variable cost per litre to overwrite existing cost for an intransit tank on a receipt chit,,,
GL.DE.TLOCN,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,92)",,TL,2L,M,GL.CNOTE,Despatch to sub location,,,
GL.DE.TRANS,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,94)",,Trans Co.,8L,M,GL.CNOTE,Despatch transport company,,,
GL.DE.TYPE,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,90)",,Type,3L,M,GL.CNOTE,Despatch transaction type,,,
GL.DIST.FROM,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,10)",,DIST FROM,4L,M,GL.CNOTE,Distilled from Description ie. MARC or WINE,,,
GL.ENTERED.VV,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,165)",,Entered % Alcohol by volume,6R,M,GL.CNOTE,Enter % alcohol by volume,,,
GL.FG.CODE.DATE,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,152)",,Finished/WIP Code of Salvaged Item Bottling Chits,20L,M,GL.CNOTE,Finished Goods Code * Original Production Date,,,
GL.FIN.GOODS.CODE,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,119)",,FIN GOODS CODE,7L,M,GL.CNOTE,Finished Goods Code referencing ORDERS file (att 29),,,
GL.FROM.IBM,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,84)",,FROM I.B.M. FILE(S),8L,M,GL.CNOTE,List of I.B.M. files that this record was made up of,,,
GL.FT.GL.AFT,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,146)",,From Tank Grade Level After,2L,M,GL.CNOTE,From Tank Grade Level After,,,
GL.FT.GL.B4,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,145)",,From Tank Grade Level Before,2L,M,GL.CNOTE,From Tank Grade Level B4,,,
GL.FTANK.PREV.CNOTE,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,12)",,FROM TANK PREV CELLAR NOTE,13L,M,GL.CNOTE,From Tank previous Operation Note number,,,
GL.FTVOLM,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,86)",,From Vol Moved,8R,M,GL.CNOTE,Volume moved from FROM tank,,,
GL.GL.CODE,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,204)",,,4L,M,GL.CNOTE,Gain/Loss reason code,,,
GL.GL.INIT.PRG,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,80)",,INITS,8L,M,GL.CNOTE,Initials of Person or program name Who Entered Loss/Gain Reason,,,
GL.GL.INITS,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,80)",,INITS,3L,M,GL.CNOTE,Initials of Person Who Entered Loss/Gain Reason,,,
GL.GL.REASON,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,79)",,LOSS/GAIN REASON,40L,M,GL.CNOTE,Loss/Gain Reason Why,,,
GL.GL.VIYEAR,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,144)",,Grade Level Vintage,4R,M,GL.CNOTE,Grade Level Vintage Year,,,
GL.IFLEVEL,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,82)",,FROM INV LEVEL,3L,M,GL.CNOTE,From Inventory Level,,,
GL.IGL.COMMENT,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,34)",,IGL Comment,30L,M,GL.CNOTE,IGL comment,,,
GL.IMTLEVEL,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,85)",,TR INV LEVEL,3L,M,GL.CNOTE,Truck Inventory level,,,
GL.ITLEVEL,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,83)",,TO INV LEVEL,3L,M,GL.CNOTE,To Inventory Level,,,
GL.MACTIV,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,1)",,REC    ACT,1T,M,GL.CNOTE,"Record activity code ,  R = requested ops, S = operation started but not yet completed,  N = completed ops but not yet checked, A = completed & checked ops  NOTE - This file contains requested cellar notes & completed notes and current active notes",,,
GL.MADATE,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,4)",D2/,COMPLETE DATE,8R,M,GL.CNOTE,System completion date,,,
GL.MADATE.E,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,4)",D4/E,COMPLETE DATE,10R,M,GL.CNOTE,System completion date,,,
GL.MADATE.I,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,4)",,ACTUAL DATE,5R,M,GL.CNOTE,Date actual action started (no output conv),,,
GL.MADATE.UN,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,4)",,ACTUAL DATE,8R,M,GL.CNOTE,Date actual action started,,,
GL.MADDCD,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,6)",,ADD CODE,4T,M,GL.CNOTE,Additive identification code,,,
GL.MADESCP,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,34)",,ADDITIONS DESCRIPTION,72T,M,GL.CNOTE,Additions description,,,
GL.MAMONTH,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,4)","DYM[2,2] MCN",Actual Month,4R,M,GL.CNOTE,Month Number MADATE,,,
GL.MAQTYISS,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,7)",MD40P,ADDITIVE QUANTITY ISSUED,9R,M,GL.CNOTE,Additive quantity issued,,,
GL.MASTATUS,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,36)",,ADD STAT,2T,M,GL.CNOTE,Additive status,,,
GL.MATIME,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,68)",MTS,COMPLETE TIME,9R,M,GL.CNOTE,System Completion Time,,,
GL.MATIME.SHT,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,68)",MT,Time,5R,M,GL.CNOTE,Actual Time of Operation Completion Short version,,,
GL.MAUDVOL,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,9)",,U/D TANK VOL,1T,M,GL.CNOTE,Update tank volume (Y/N),,,
GL.MAUOMISS,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,8)",,ADDITIVE UNIT MEASURE ISSUED,12T,M,GL.CNOTE,Additive unit of measure as issued,,,
GL.MCNOTE,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,0)",,Cellar Note,13L,M,GL.CNOTE,Cellar note number - AAAyynnnn for user AAA / year yy / number nnnn,,,
GL.MCOMMENT,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,10)",,COMMENT FOR FOOT OF CELLAR NOTE,30T,M,GL.CNOTE,User comment for foot of cellar note. For MOVE despatch and receipt  chits this is entered in MOVE.,,,
GL.MCUST,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,27)",,CUST,9L,M,GL.CNOTE,Assigned customer,,,
GL.MCUST.OLD,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,27)",,CUST,3T,M,GL.CNOTE,Assigned customer,,,
GL.MEDATE,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,29)",D2/,Entered Date Completed,8R,M,GL.CNOTE,Entered Date completed - used by addition notices,,,
GL.MFALLOCLITRES,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,191)",,Litres Allocated,9R,M,GL.CNOTE,From Tank Allocated Litres,,,
GL.MFALLOCPERC,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,198)",MD20P,Allocated Percentage,10R,M,GL.CNOTE,'From' tank allocation percentage this volume,,,
GL.MFALLOCVINT,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,190)",,Vint,4R,M,GL.CNOTE,From Tank Allocation Vintage,,,
GL.MFBATCH,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,55)",,FROM BATCH,7L,M,GL.CNOTE,From Batch/Group Number,,,
GL.MFBLEND,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,13)",,FROM BLEND CODE,12T,M,GL.CNOTE,From Blend Code,,,
GL.MFBLEND10,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,13)",,FROM BLEND,10T,M,GL.CNOTE,From Blend Code,,,
GL.MFCHEMNO,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,211)",,From Tank Chem Req.,10L,M,GL.CNOTE,Chemistry request number associated with FROM tanks,,,
GL.MFCLASS,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,49)",,CLASS,4T,M,GL.CNOTE,Spirit Tanks Class,,,
GL.MFCNOTE,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,12)",,F/CELLAR NOTE NO,13L,M,GL.CNOTE,From Cellar note no. or delivery docket/date no.- series of sub values,,,
GL.MFDATEIN,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,63)",D2/,SENT INTO DIST DATE,8R,M,GL.CNOTE,Date Sent into Distillation,,,
GL.MFDCNOTE,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,62)",,FROM DIST CELLAR NO,7R,M,GL.CNOTE,From Distillation Cellar Note no.,,,
GL.MFDIPAFT,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,16)",,F/TANK AFT DIP,7R1,M,GL.CNOTE,From Tank after dip,,,
GL.MFDIPB4,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,15)",,F/TANK B4 DIP,7R1,M,GL.CNOTE,From Tank B4 dip,,,
GL.MFDVOL,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,61)",,FROM DIST VOLUME,8R,M,GL.CNOTE,From Distillation Volume,,,
GL.MFGENERIC,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,189)",,From Tank Generic Code,3L,M,GL.CNOTE,From Tank Generic Code,,,
GL.MFHYD,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,159)",,From Obscuration Reading,7R,M,GL.CNOTE,From Tank Obscuration Reading,,,
GL.MFLALS,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,52)",,FROM LALS,8R,M,GL.CNOTE,Spirit Tanks Spirit LALS,,,
GL.MFLALS.20,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,161)",,From LALs @ 20oC,7R,M,GL.CNOTE,From LALs @ 20oC,,,
GL.MFLALUSED,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,54)",,LALS USED,8R,M,GL.CNOTE,Spirit Tanks Spirit LALS Used,,,
GL.MFLITREQ,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,50)",,LITRES REQUIRED,8R,M,GL.CNOTE,Spirit Tanks Litres Required of Spirit,,,
GL.MFLITUSED,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,53)",,LITRES USED,8R,M,GL.CNOTE,Spirit Tanks Spirit Litres Used,,,
GL.MFLOW,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,28)",,FLOW NOTE,1T,M,GL.CNOTE,"Cellar note was raise as part of a flow series - ""F"" , otherwise null",,,
GL.MFOBS,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,160)",,From Obscuration Reading,7R,M,GL.CNOTE,From Tank Obscuration Reading,,,
GL.MFOPCD,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,39)",,F/OP CODE,4T,M,GL.CNOTE,Operation Code,,,
GL.MFOPCTR,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,38)",,F/OP CNTR,4T,M,GL.CNOTE,Operation Centre,,,
GL.MFRCNOTE,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,32)",,FROM REL C/NOTE #,7R,M,GL.CNOTE,Related from Cellar Note No.,,,
GL.MFSELNOS,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,64)",,DIST NOS,4R,M,GL.CNOTE,Distillation Selected Lines numbers,,,
GL.MFSTATUS,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,14)",,FROM BLEND STATUS,3T,M,GL.CNOTE,From Blend Status,,,
GL.MFSTR,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,51)",,STR,4R,M,GL.CNOTE,Spirit Tanks Spirit Strength,,,
GL.MFSWFROMTO,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,64)",,FROM/TO CASKS,8L,M,GL.CNOTE,Small Wood From/To - To Tanks,,,
GL.MFSWQTY,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,59)",,S/WOOD FROM QTY,7R,M,GL.CNOTE,From tanks Small Wood Qty,,,
GL.MFSWSTORE,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,62)",,STORE/ STACK,6L,M,GL.CNOTE,Small Wood Store - From,,,
