# Grange file: CHIT,source: grange.xlsx/CHIT,downloaded: 2024-09-03
Field Name,Type,Field No,Field Definition,Conversion Code,Column Heading,Output Format,Depth,Assoc,DESC,Key,Examples,Comment
CARTNOTE,D,20,,,Cart note,14L,M,CARTNOTE,Cart note,,,
CARTNOTE.FINALISED,D,21,,,Cart note,6L,S,,Cart note Finalised Flag,,,
CARTNOTE.TMOV.KEY,D,22,,,Cartnote,12L,M,CARTNOTE,Cartnote Tanker Movement Key,,,
PURCH.MCNOTE,D,23,,,Purchased Wine,12L,S,,,,,
MFTANK,D,26,,,From,5T,M,MFTANK,From Tank No,,,
MFBLEND,D,27,,,From,12L,M,MFTANK,From Blend No,,,
MFBATCH,D,28,,,From,7L,M,MFTANK,From Batch No,,,
MFSTATUS,D,29,,,Stat,3T,M,MFTANK,Blend Status,,,
MFVOLB4,D,30,,MD10P,From,9R,M,MFTANK,From Tank Volume B4,,,
MFVOLAFT,D,31,,MD10P,From,9R,M,MFTANK,From Tank Volume After,,,
MFDIPB4,D,32,,MD10P,From,7R,M,MFTANK,From Tank Dip B4,,,
MFDIPAFT,D,33,,MD10P,From,7R,M,MFTANK,From Tank Dip After,,,
MFTANK.VOLM,D,34,,MD10P,Total Volume,9R,M,MFTANK,Total Volume moved from Tank,,,
MFTANK.COMP.FLAG,D,35,,,From,9L,M,MFTANK,From Tank Completed Flag,,,
MFTANK.TO.TANK,D,36,,,Volume moved,5R,M,MFTANK,To Tank assigned to 'From' tank,,,
MFTANK.VOLB4.FT,D,37,,MD10P,Volume,9R,M,MFTANK,Volume before movement from 'From' tank,,,
MFTANK.VOL.FT,D,38,,MD10P,Volume,9R,M,MFTANK,Volume moved from Tank to 'To' tank,,,
ORIG.FILE.IND,D,38,,,,1L,S,,"Original file the record came from of O=OPSMOVE, A=ADD.NOTICE and",,,
MFTANK.CALCVOL.FT,D,39,,MD10P,Calc. Volume,9R,M,MFTANK,Calculated Volume moved from Tank to 'To' tank,,,
MFTANK.CALC.DIPB4,D,40,,MD10P,From Tank,9R,M,MFTANK,From Tank calculated Dip B4,,,
MFTANK.CALC.DIPAFT,D,41,,MD10P,From Tank,9R,M,MFTANK,From Tank calculated Dip After,,,
MFTANK.ACT.DIPB4,D,42,,MD10P,From Tank,9R,M,MFTANK,From Tank actual Dip B4,,,
MFTANK.ACT.DIPAFT,D,43,,MD10P,From Tank,9R,M,MFTANK,From Tank actual Dip After,,,
MFTANK.VOLAFT.FT,D,44,,MD10P,From,9R,M,MFTANK,Calculated Volume After in 'From' tank,,,
MFTANK.FT.COMP.FLAG,D,45,,,From Tank,10L,M,MFTANK,From Tank 'To' tank completed flag,,,
MFTANK.MCNOTE,D,46,,,From Tank OPSMOVE Chit,12L,M,MFTANK,From Tank OPSMOVE chit number,,,
MFTANK.ACT.VOL,D,47,,MD10P,Actual Volume,10R,M,MFTANK,Actual Volume moved from 'From' tank,,,
MTRUCKNO,D,48,,,TRUCK,6T,M,TRUCK.NOS,Truck Numbers for Stock Movement Notes,,,
MTRBLEND,D,49,,,TRUCK BLENDS,12T,M,TRUCK.NOS,Truck Blends for Stock Movement Notes,,,
MTRLITRES,D,50,,MD10P,Truck,10R,M,TRUCK.NOS,Truck Litres for Stock Movement Notes,,,
DE.TYPE,D,51,,,Type,3L,,,Despatch transaction type,,,
DE.TLOCN,D,52,,,TL,2L,,,Despatch to sub location,,,
DE.INT.TANK,D,53,,,Intransit,5L,M,TRUCK.NOS,Intransit tank codes,,,
SCVAR,D,54,,,SUM COMP,19L,M,SCOMP,Grape Variety-Source*Vintage year,,,
SCLITRES,D,55,,,SUM COMP,8R,M,SCOMP,Summary Composition Litres,,,
SCTONNES,D,56,,MD10P,SUM COMP,8R,M,SCOMP,Summary Composition Tonnes,,,
MTTANK,D,58,,,To,5T,M,MTTANK,To Tank No,,,
MTBLEND,D,59,,,To,12L,M,MTTANK,To Blend No,,,
MTBATCH,D,60,,,To,7L,M,MTTANK,To Batch No,,,
MTSTATUS,D,61,,,Stat,3T,M,MTTANK,To Tank Blend Status,,,
MTVOLB4,D,62,,MD10P,To,9R,M,MTTANK,To Tank Volume B4,,,
MTVOLAFT,D,63,,MD10P,To,9R,M,MTTANK,To Tank Volume After,,,
MTDIPB4,D,64,,MD10P,To,7R,M,MTTANK,To Tank Dip B4,,,
MTDIPAFT,D,65,,MD10P,To,7R,M,MTTANK,To Tank Dip After,,,
MTVOL,D,66,,MD10P,To,10R,M,MTTANK,To Tank Volume moved,,,
MTTANK.COMP.FLAG,D,67,,,To,9L,M,MTTANK,To Tank Completed Flag,,,
MTCHEMNO,D,73,,,To Tank,10L,M,MTTANK,To Tank Chemistry #,,,
MTTANK.FR.TANK,D,74,,,From tank,5R,M,MTTANK,From Tank assigned to 'To' tank,,,
MTTANK.VOLB4.TT,D,75,,MD10P,Volume before,9R,M,MTTANK,Volume before movement from 'To' tank,,,
MTTANK.VOL.TT,D,76,,MD10P,Volume,9R,M,MTTANK,Volume moved to Tank from 'From' tank,,,
MTTANK.CALCVOL.TT,D,77,,MD10P,Calc. Volume,9R,M,MTTANK,Calculated Volume moved to Tank from 'From' tank,,,
MTTANK.CALC.DIPB4,D,78,,MD10P,To Tank,9R,M,MTTANK,To Tank Calculated Dip B4,,,
MTTANK.CALC.DIPAFT,D,79,,MD10P,To Tank,9R,M,MTTANK,To Tank calculated Dip After,,,
MTTANK.ACT.DIPB4,D,80,,MD10P,To Tank,9R,M,MTTANK,To Tank Actual Dip B4,,,
MTTANK.ACT.DIPAFT,D,81,,MD10P,To Tank,9R,M,MTTANK,To Tank actual Dip After,,,
MTTANK.VOLAFT.TT,D,82,,MD10P,To,9R,M,MTTANK,Calculated Volume After in 'To' tank,,,
MTTANK.TT.COMP.FLAG,D,83,,,From Tank,10L,M,MTTANK,To Tank completed flag,,,
MTTANK.MCNOTE,D,84,,,To Tank,12L,M,MTTANK,To Tank OPSMOVE chit number,,,
MTTANK.ACT.VOL,D,85,,MD10P,Actual Volume,10R,M,MTTANK,Actual Volume moved to 'To' tank,,,
MTGENERIC,D,86,,,To Tank,3L,M,MTTANK,To Tank Generic Code,,,
MTALLOCVINT,D,87,,,Vint,4R,M,MTTANK,To Tank Allocation Vintage,,,
MTALLOCLITRES,D,88,,,Litres,9R,M,MTTANK,To Tank Allocated Litres,,,
MTALLOCPERC,D,89,,MD20P,Allocated,10R,M,MTTANK,'To' tank allocation percentage this volume,,,
MTGRADE.LEVEL,D,90,,,To Tank,2L,M,MTTANK,To Tank Grade Level,,,
MTTANK.USE,D,91,,,To,1L,M,MTTANK,Usage Type of the TO Tank,,,
RC.LITRES,D,92,,MD10P,Received,8R,M,MTTANK,Litres received into To tank from each Truck/Compartment,,,
MTCHEM.REQ,D,93,,,Chemistry request,10L,M,MTTANK,- Automatic Chemistry request after status change,,,
ADDN.TANK,D,94,,,Tank Code,6L,M,ADDN,Tank Code for Additive,,,
ADDN.CODE,D,95,,,To Tank,6L,M,ADDN,To Tank Additive Code,,,
MADESCP,D,96,,MC,ADDITIONS DESCRIPTION,30T,M,ADDN,Additions description,,,
ADDN.RATE,D,97,,MD20P,To Tank,9R,M,ADDN,To Tank Additive Rate,,,
ADDN.UNIT,D,98,,,To Tank,6L,M,ADDN,To Tank Additive Unit of Measure,,,
ADDN.QTY,D,99,,MD20P,To Tank,9R,M,ADDN,To Tank Additive Quantity,,,
WOOD.BATCH,D,100,,,To Tank,6L,M,ADDN,To Tank Additive Wood Batch #,,,
ADDN.COMP.FLAG,D,101,,,Additive,10L,M,ADDN,,,,
ADDN.CONV,D,102,,MD80P,CONVERSION,10R,M,ADDN,Additive conversion rate,,,
ADDN.MCNOTE,D,103,,,Additive OPSMOVE Chit,12L,M,ADDN,Addivite OPSMOVE chit number,,,
ADDN.INSTRUCTIONS,D,104,,,Instructions,30L,M,ADD.INST,Additive Instructions,,,
PAY.TYPE,D,105,,,Pay Type,1L,M,CARTNOTE,Pay Type,,,
CARRIER,D,106,,,Carrier,10L,M,CARTNOTE,Carrier,,,
LITRES,D,107,,,Litres,7R,M,CARTNOTE,Litres,,,
FREIGHT.FROM,D,108,,,Freight,3L,M,CARTNOTE,Freight From Area,,,
FREIGHT.TO,D,109,,,Freight,3L,M,CARTNOTE,Freight to Area,,,
FREIGHT.HOURS,D,110,,MTS,Freight,8R,M,CARTNOTE,Freight Hours,,,
SINGLE.DOUBLE,D,111,,,Single,1L,M,CARTNOTE,Single/B Double,,,
ADDN.VOLUME,D,112,,MD10P,Additive Tank Volume,10R,M,ADDN,Volume of tank prior to additive,,,
LAST.MAINT.DATE,D,113,,D4/,Date Last,10R,M,,,,,
LAST.MAINT.DATE.E,D,113,,D4/E,Date Last,10R,M,MDATE,,,,
MPONOS,D,114,,,P/O NOS,10L,S,,Purchase Order Number That Wine was Purchased on,,,
PODETAIL.ID,D,115,,,PODETAIL,10L,S,,PODETAIL ID,,,
PURCH.PCNT,D,116,,MD20P,PURCH,6R,M,SCOMP,Percentage of each component of the Total,,,
SC.FINALISED,D,117,,,SC,1L,S,,Summary Composition Finalised,,,
MTSTR,D,118,,,To Str,4R,M,MTTANK,Spirit Tanks Spirit Strength - TO,,,
MTTEMP,D,119,,,To Temp,7R,M,MTTANK,To Temperature Distillation/Spirit,,,
MTLALS,D,120,,,To LALS,8R,M,MTTANK,To Spirit Tanks LALS,,,
MTCLASS,D,121,,,To Class,4L,M,MTTANK,Spirit Class - TO,,,
JUMP.FROM.WS,D,122,,,,1L,S,,Jump from WorkSheet flag,,,
ADDN.B4.AFT,D,123,,,B4,1L,M,ADDN,Flag to indicate if additive is performed before or after movements,,,
ADDN.INSTR.LOADED,D,124,,,Additive Instructions,1R,S,,Flag to indicate addition instructions have been loaded,,,
MFGRADE.LEVEL,D,125,,,From Tank,2L,M,MFTANK,From Tank Grade Level,,,
MFGRADE.LEVEL.B4,D,126,,,From Tank,2L,M,MFTANK,From Tank Grade Level BEFORE,,,
MTGRADE.LEVEL.B4,D,127,,,To Tank,2L,M,MTTANK,To Tank Grade Level BEFORE,,,
MTGRADE.LEVEL.ENT,D,128,,,To Tank,1L,M,MTTANK,To Tank Grade Level ENTERED,,,
PR.ORDNO,D,129,,,SAP,12L,S,,SAP Process Order Number for Salvage Decant chit.,,,
VOLUME.SALVAGED,D,130,,MD10P,Volume,9R,M,SALV,Volume salvaged for original bottling chit,,,
ORIG.BOTTLING.CHIT,D,131,,,Original,12L,M,SALV,Original Bottling chit,,,
VOLUME.SALV.FINAL,D,132,,,Volume Salvaged,1L,S,,Volume Salvaged Finalised,,,
FG.CODE.DATE,D,133,,,Finished/WIP Code,20L,M,SALV,Finished Goods Code * Original Production Date,,,
OBC.DWLP,D,134,,,Original,10L,M,SALV,Original Bottling chit date*whse*line*product,,,
PLANNED.SALV.VOL,D,135,,MD10P,Planned,12R,S,,Planned Salvage Volume,,,
RECEIVED.SALV.VOL,D,136,,MD10P,Received,12R,S,,Received Salvage Volume,,,
WIP.CODES.DATES,D,137,,,Finished or WIP,20L,M,,Finished or WIP codes and original Production Dates,,,
BOTT.CHIT,D,138,,,Bottling,14L,M,SALV,Botting chit entered by user for Salvage Decant,,,
ADD.LOT,D,139,,,Additive,8R,M,ADDN,Additive lot number,,,
ADDN.LOT.NUMBER,D,139,,,Additive,8L,M,ADDN,Additive Batch Lot Number,,,
BARREL.NO,D,140,,,Barrel,9L,M,BG,Barrel Number,,,
BARREL.TYPE,D,141,,,Barrel,3L,M,BG,Barrel Type,,,
BARREL.CAPACITY,D,142,,MD0P,Barrel,5R,M,BG,Barrel Capacity,,,
BARREL.ACTVOL.B4,D,143,,MD10P,Barrel,6R,M,BG,Barrel Actual Volume Before,,,
BARREL.TOTVOL.B4,D,144,,MD10P,Barrel,10R,M,BG,Barrel Total Volume Before,,,
BARREL.ACTVOL.AFT,D,145,,MD10P,Barrel,6R,M,BG,Barrel Actual Volume After,,,
BARREL.TOTVOL.AFT,D,146,,MD10P,Barrel,10R,M,BG,Barrel Total Volume After,,,
BARREL.LOC.STACK,D,147,,,Barrel,9L,M,BG,Barrel Location/Stack,,,
BARREL.DATE.FILLED,D,148,,D2/,Barrel,8R,M,BG,Barrel Date Filled,,,
BARREL.DATE.FILLED.E,D,148,,D4/E,Barrel,10R,M,BG,Barrel Date Filled,,,
BARREL.CODE,D,149,,,Barrel,12L,M,BG,Barrel Code,,,
ORIG.BARREL.NOS,D,150,,,Original,9L,M,BG,Original Barrel Number range,,,
FROM.BARREL.NO,D,151,,,From,9L,M,MFTANK,From Barrel Number,,,
FROM.BARREL.TYPE,D,152,,,From,3L,M,MFTANK,From Barrel Type,,,
FROM.BARREL.CAPACITY,D,153,,MD0P,From,5R,M,MFTANK,From Barrel Capacity,,,
FROM.BARREL.ACTVOL.B4,D,154,,MD10P,From,6R,M,MFTANK,From Barrel Actual Volume Before,,,
FROM.BARREL.TOTVOL.B4,D,155,,MD10P,From,10R,M,MFTANK,From Barrel Total Volume Before,,,
FROM.BARREL.ACTVOL.AFT,D,156,,MD10P,From,6R,M,MFTANK,From Barrel Actual Volume After,,,
FROM.BARREL.TOTVOL.AFT,D,157,,MD10P,From,10R,M,MFTANK,From Barrel Total Volume After,,,
FROM.BARREL.LOC.STACK,D,158,,,From,9L,M,MFTANK,From Barrel Location/Stack,,,
FROM.BARREL.DATE.FILLED,D,159,,D2/,From,8R,M,MFTANK,From Barrel Date Filled,,,
FROM.BARREL.DATE.FILLED.E,D,159,,D4/E,From,10R,M,MFTANK,From Barrel Date Filled,,,
FROM.BARREL.CODE,D,160,,,From,12L,M,MFTANK,From Barrel Code,,,
FROM.ORIG.BARREL.NOS,D,161,,,From,9L,M,MFTANK,From Original Barrel Number range,,,
PUR.ADDCD,D,162,,,,4L,M,PUR.ADDCD,Purchased wine additive codes,,,
PUR.AQTYISS,D,163,,MD20P,,10R,M,PUR.ADDCD,Purchase additive quantity issued,,,
PUR.AUOMISS,D,164,,,,6L,M,PUR.ADDCD,Purchased wine unit of measure,,,
PUR.ADD.LOT,D,165,,,,8R,M,PUR.ADD.LOT,Purchase wine additive lot numbers,,,
ADD.LOT.UOMS,D,166,,,,6L,M,ADDN,Lot based reporting UOM matching a corresponding LOT UOM. I.e.,,,
PUR.ORD.QTY,D,167,,MD10P,,10R,S,,Purchase order quantity,,,
PUR.GRADE.LEVEL,D,168,,,,2L,S,,Purchase chit grade level,,,
ADDN.ACT.DATE.COMP,D,169,,D4,Addition,8R,M,ADDN,Addition Actual Date Completed,,,
ADDN.ACT.DATE.COMP.E,D,169,,D4/E,Addition,10R,M,ADDN,Addition Actual Date Completed,,,
WNOTE.GENERIC,D,170,,,WNote,3L,M,CRSLOT,Weighnote Generic Code,,,
BLEND.PROP.ID,D,171,,,Blend,6R,S,,Blend Proposal Id,,,
MFGRADE.LEVEL.ENT,D,172,,,From Tank,1L,M,MFTANK,From Tank Grade level ENTERED,,,
PO.WINLOC,D,173,,,Purchase into,2L,S,,Purchase chit winery location,,,
ORIG.MRDATE,D,174,,D2/,Original,8R,S,,Original required completion date as entered by winemaker,,,
ORIG.MRDATE.E,D,174,,D4/E,Original,10R,S,,Original required completion date as entered by winemaker,,,
ORIG.MRTIME,D,175,,MTS,Original,8R,S,,Original required completion time as entered by winemaker,,,
WTO.STATUS,D,176,,,WTO,1L,S,,Wine Tank Optimiser Status,,,
WTO.INSTRUCTIONS,D,177,,,,72L,M,WTO.INSTRUC,Text with information on assigned equipment and pipe paths,,,
WOP.WKORD,D,178,,,,4L,S,,Winery operations work order,,,
WOP.WKORD.SEQ,D,179,,,,2R,S,,Sequence on winery operations work order,,,
CREATE.DATE,D,180,,D2/,Creation,8R,S,,Chit creation date,,,
CREATE.DATE.E,D,180,,D4/E,Creation,10R,S,,Chit creation date,,,
WTO.DATESTAMP,D,181,,,,14L,S,,YYYYMMDDHHMMSS Date stamp used on WTO.CHITS.ORIG file record,,,
MFCHEMNO,D,182,,,From,10L,M,MFTANK,Chemistry request number associated with FROM tanks,,,
REWORK.REASON.CODE,D,183,,,Rework,2L,S,,If the chit was for rework will be the rework reason code else null,,,
PRINTED,D,184,,,Chit,1L,S,,Chit has been printed,,,
DATES.PRINTED,D,185,,D2/,Dates,8R,M,DATES.PRINT,Dates the chit has been printed (MV),,,
DATES.PRINTED.E,D,185,,D4/E,Dates,10R,M,DATES.PRINT,Dates the chit has been printed (MV),,,
TIMES.PRINTED,D,186,,MTS,Times,8R,M,DATES.PRINT,Times the chit has been printed (MV),,,
MTVIRTFL,D,187,,,FL,1L,M,MTTANK,'Y'/'' Flag set if the corresponding virtual To tank has been,,,
MFGENERIC,D,188,,,From Tank,3L,M,MFTANK,From Tank Generic Code,,,
MFALLOCVINT,D,189,,,Vint,4R,M,MFTANK,From Tank Allocation Vintage,,,
MFALLOCLITRES,D,190,,,Litres,9R,M,MFTANK,From Tank Allocated Litres,,,
MFALLOCPERC,D,191,,MD20P,Allocated,10R,M,MFTANK,'From' tank allocation percentage this volume,,,
TO.BARREL.NO,D,192,,,To,9L,M,MTTANK,To Barrel Number,,,
TO.BARREL.TYPE,D,193,,,To,3L,M,MTTANK,To Barrel Type,,,
TO.BARREL.CAPACITY,D,194,,MD0P,To,5R,M,MTTANK,To Barrel Capacity,,,
TO.BARREL.ACTVOL.B4,D,195,,MD10P,To,6R,M,MTTANK,To Barrel Actual Volume Before,,,
TO.BARREL.TOTVOL.B4,D,196,,MD10P,To,10R,M,MTTANK,To Barrel Total Volume Before,,,
TO.BARREL.ACTVOL.AFT,D,197,,MD10P,To,6R,M,MTTANK,To Barrel Actual Volume After,,,
TO.BARREL.TOTVOL.AFT,D,198,,MD10P,To,10R,M,MTTANK,To Barrel Total Volume After,,,
TO.BARREL.LOC.STACK,D,199,,,To,9L,M,MTTANK,To Barrel Location/Stack,,,
TO.BARREL.DATE.FILLED,D,200,,D2/,To,8R,M,MTTANK,To Barrel Date Filled,,,
TO.BARREL.DATE.FILLED.E,D,200,,D4/E,To,10R,M,MTTANK,To Barrel Date Filled,,,
TO.BARREL.CODE,D,201,,,To,12L,M,MTTANK,To Barrel Code,,,
TO.ORIG.BARREL.NOS,D,202,,,To,9L,M,MTTANK,To Original Barrel Number range,,,
BG.SOME.PART,D,203,,,BG,1L,M,MTTANK,a TO tank that is a barrel group has some (but not all) barrels part,,,
GL.CODE,D,204,,,,4L,M,GL.DETS,Gain/Loss reason code,,,
CIR.NUMBER,D,205,,,,8L,S,,CIR number,,,
DATE.STARTED,D,206,,D4/,,10R,S,,Date started,,,
DATE.STARTED.E,D,206,,D4/E,,10R,S,,Date started,,,
TIME.STARTED,D,207,,MTS,,8R,S,,Time started,,,
DATE.FINISHED,D,208,,D4/,,10R,S,,Date finished,,,
DATE.FINISHED.E,D,208,,D4/E,,10R,S,,Date finished,,,
TIME.FINISHED,D,209,,MTS,,8R,S,,Time finished,,,
WMEST.DATE,D,210,,D4/,,10R,S,,Winemaker earliest start date,,,
WMEST.DATE.E,D,210,,D4/E,,10R,S,,Winemaker earliest start date,,,
PUR.ADD.LOT.QTY,D,211,,MD40P,Purchase,9R,M,PUR.ADD.LOT,Additive lot quantity on a purchase CHIT,,,
DATE.UPDATED,D,212,,D2/,Date updated,8R,S,,Date CHIT updated,,,
DATE.UPDATED.E,D,212,,D4/E,Date updated,10R,S,,Date CHIT updated,,,
TIME.UPDATED,D,213,,MTS,Time Updated,8R,S,,Time CHIT updated,,,
BRL.TASTE.ID,D,214,,,Barrel,9R,M,BRL.TASTE,Barrel tasting sample ID,,,
BRL.TASTE.BARREL.ID,D,215,,,Taste,10R,M,BRL.TASTE,Barrel ID connected to barrel taste Id,,,
BRL.TASTE.CMNT,D,216,,,Barrel,30L,M,BRL.TASTE,Barrel tasting comment,,,
DE.FLOCN,D,217,,,FL,2L,,,Despatch from location,,,
DE.ORDERNO,D,218,,,Order No.,9L,,,Despatch order number,,,
DE.TRANS,D,219,,,Trans,8L,M,TRUCK.NOS,Despatch transport company,,,
DE.CONS,D,220,,,Cons No.,14L,M,TRUCK.NOS,Despatch consignment number,,,
DE.PAY.TYPE,D,221,,,Pay,1L,M,TRUCK.NOS,Despatch payment type,,,
DE.HRS,D,222,,,T/hrs,5R,M,TRUCK.NOS,Despatch est travel hours,,,
DE.DATE,D,223,,D2/,Despatch,8L,M,TRUCK.NOS,Despatch Date,,,
DE.DATE.E,D,223,,D4/E,Despatch,10L,M,TRUCK.NOS,Despatch Date,,,
DE.FTANK,D,224,,,Desp.,5L,M,TRUCK.NOS,From tank numbers which Truck/Line wine blends come from in,,,
DE.FRT.COST,D,225,,MD40P,Freight,7R,M,TRUCK.NOS,Freight cost per litre for despatch and purchase chits if we are paying for the,,,
MTBOTBLEND,D,226,,,BLEND,12L,M,BOTTLING,Blend Sent for Bottling,,,
MTBOTLITRES,D,227,,,LITRES,9R,M,BOTTLING,Litres Sent for Bottling,,,
MTBOTDATE,D,228,,D2/,DATE,8R,M,BOTTLING,Date Sent for Bottling,,,
MTBOTDATE.E,D,228,,D4/E,DATE,10L,M,BOTTLING,Date Sent for Bottling,,,
MTBOTPROD,D,229,,,PRODUCT,7L,M,BOTTLING,Financial Product Code Bottled,,,
WK.ORDER,D,230,,,WORK,7L,M,BOTTLING,Work Order for Bottling Despatch Chits,,,
FIN.GOODS.CODE,D,231,,,BW Sales,10L,M,TRUCK.NOS,,,,
MTRCHEMNO,D,232,,,Truck,10L,M,TRUCK.NOS,Chemistry request for truck - used for spirit,,,
TRUCK.BATCH,D,233,,,Truck,7L,M,TRUCK.NOS,Truck batch,,,
MCOMMENT,D,234,,,Comment,30L,M,MCOMMENT,Comment,,,
D.R.LITR.NOTE.HD,D,235,,,,10L,M,LITR.NOTE,,,,
D.R.LITR.NOTE,D,236,,,,10L,M,LITR.NOTE,,,,
TRUCK.STATUS,D,237,,,Truck,3L,M,TRUCK.NOS,Truck Status,,,
MHCOMMENT,D,238,,MC,,100L,S,,Sales order comments,,,
SALES.ITEM.TEXT,D,239,,MC,,100L,M,TRUCK.NOS,,,,
MTRGENERIC,D,240,,,To Truck,3L,M,TRUCK.NOS,To Truck Generic Code,,,
MTRALLOCVINT,D,241,,,Vint,4R,M,TRUCK.NOS,To Truck Allocation Vintage,,,
MTRALLOCPERC,D,242,,MD20P,Allocated,10R,M,TRUCK.NOS,'To' truck allocation percentage this volume,,,
MTRALLOCLITRES,D,243,,,Litres,9R,M,TRUCK.NOS,To Truck Allocated Litres,,,
UPDCNT,D,244,,,,4R,S,,Update count - prevent users overwriting each others changes,,,
UPDBY,D,245,,,,10L,S,,Last updated by - used in conjunction with UPDCNT,,,
CTANK,D,246,,,,6L,M,CTANK,Tank number passed by front end to be used when creating chemistry,,,
CREADINGNO,D,247,,,,3R,M,CTANK,Chemistry reading numbers passed from front end to be used for,,,
UFLAG,D,248,,,,1L,M,CTANK,Chemistry request urgent flag passed by front end for chemistry,,,
ADDN.TANK.INDEX,D,249,,,,1L,M,ADDN.TANK.I,Sequence number from 0 grouping ADDN.CODE to ADDN.TANK. Needed for,,,
ADDN.TANK.FLAGS,D,250,,,,1L,M,ADDN.TANK.F,A 1 or 0 depending on if the tank has additions. Positional based on,,,
CREATED.BY.PROG,D,251,,,Created,7L,S,,"Name of program which created chit (GBW10 if 2020, blank if old",,,
API.UPD,D,252,,,API,1L,S,,Created or updated by Grange 2020 API call,,,
UC.FROM.FREIGHT.AREA,D,253,,,UC Frt Area,2L,S,,Uncosted Despatch From Freight Area,,,
MFTANK.TSV,D,254,,,From,2R,M,MFTANK,From Tank selector values (unique tank row reference),,,
MTTANK.TSV,D,255,,,To,2R,M,MTTANK,To Tank selector values (unique tank row reference),,,
MTR.TO.TANK.INDEX,D,256,,,Rcpt,2R,M,MTR.INDEX,To tank indexes for Receipt Note truck->tank array,,,
DE.FTANK.TSV,D,257,,,Desp,2R,M,TRUCK.NOS,Despatch Tanker From Tank selection values (indexes),,,
REFERENCE,D,258,,MC,,10L,S,,reference to print on tasting labels,,,
WATERMARK,D,259,,MC,,4L,S,,Watermark to use when printing tasting labels,,,
BMS.REQUEST.NUMBER,D,260,,,,10R,S,,,,,
SENT.TO.BMS,D,261,,FLAG,,1L,S,,,,,
TST.LBL.PRNTD.FRM,D,262,,FLAG,,1L,M,MFTANK,,,,
TST.LBL.PRNTD.TO,D,263,,FLAG,,1L,M,MTTANK,,,,
CREATE.TIME,D,264,,MTS,Create,8R,S,,Creation Time of Chit,,,
LABEL.GROUP,D,265,,,,1L,M,CTANK,Chemistry request label group passed by front end for chemistry,,,
TO.TASTE,D,266,,,,1L,S,,Tasting label required for FROM tanks - out of BMS (checkbox),,,
TO.TASTE.REFERENCE,D,267,,MC,,10L,S,,,,,
TO.TASTE.WATERMARK,D,268,,,,4L,S,,,,,
TO.TASTE.SAMPLE.SIZE,D,269,,,,10L,S,,,,,
TO.TASTE.ROOM,D,270,,,,10L,S,,,,,
FROM.TASTE,D,271,,,,1L,S,,,,,
FROM.TASTE.REFERENCE,D,272,,MC,,10L,S,,,,,
FROM.TASTE.WATERMARK,D,273,,,,4L,S,,,,,
FROM.TASTE.SAMPLE.SIZE,D,274,,,,10L,S,,,,,
FROM.TASTE.ROOM,D,275,,,,10L,S,,,,,
ACTUAL.GAIN.LOSS,D,276,,MD10P,,10R,S,,Actual gain or loss as entered by user. Used for VBG evap & top.,,,
