# Grange file: VINTINTAKE,source: grange.xlsx/VINTINTAKE,downloaded: 2024-09-03
Field Name,Type,Field No,Field Definition,Conversion Code,Column Heading,Output Format,Depth,Assoc,DESC,Key,Examples,Comment
ALLTONS,D,14,,,ALLOCATED,4R,S,,Number of tonnes currently allocated to be received from the grower (varies during,,,
TACCEPT,D,14,,,TOTAL ACCEPT,3R,S,,Total tonnage accepted for intake by LCW at begin of Vintage,,,
TACCEPT1,D,14,,,TOTAL,5R,S,,Total tonnage accepted for intake by LCW at begin of Vintage,,,
TADJ1,D,15,,,TOTAL ADJ 1,3R,S,,Additional adjusted tonnage for intake by LCW,,,
TADJ2,D,16,,,TOTAL ADJ 2,3R,S,,Additional adjusted tonnage for intake by LCW,,,
DELIVERED,D,17,,MD20P,Delivd,8R,S,,Tonnes delivered so far this vintage,,,
TDELGROSS,D,17,,,TOTAL DELIV,8R,S,,Total tonnage of gross deleveries this Vintage (including rejects),,,
TDELGROSS1,D,17,,,TOTAL,8R,S,,Total tonnage of gross deleveries this Vintage (including rejects),,,
TNYDEL,D,18,,,TOTAL N-Y-DEL,8R,S,,Total tonnage still to be delivered this Vintage,,,
TNYDEL1,D,18,,MD20P,TOTAL,8R,S,,Total tonnage still to be delivered this Vintage,,,
MOFFERED,D,19,,,MECH OFFER,3R,S,,Total tonnage offered by grower to be mechanical harvested,,,
MALLOC,D,20,,,MECH ALLOC,3R,S,,Total tonnage allocated by LCW to be mechanical harvested,,,
MACCEPT,D,21,,,MECH ACCEPT,3R,S,,Total tonnage accepted by LCW for intake to be mechanical harvested,,,
MADJ1,D,22,,,MECH,3R,S,,Total adjusted tonnage accepted for intake to be mechanical harvested,,,
MADJ2,D,23,,,MECH,3R,S,,Total adjusted tonnage accepted for intake to be mechanical harvested,,,
MDELGROSS,D,24,,,MECH DELIV,8R,S,,Total tonnage of gross deliveries this year mechanical harvested (including rejects),,,
MNYDEL,D,25,,,MECH,3R,S,,Tonnage still to be delivered from mechanical harvest,,,
DELPAY,D,26,,,EXPECTED,8R,S,,Expected gross payment for gross intake to date,,,
DELSPEC,D,27,,,DELIVERIES,8R,S,,Tonnage of deliveries to date to special pool,,,
VTACTIV,D,28,,,ACT,1T,S,,"Record activity code  "" "" - active , ""d"" - deleted , ""s"" - suspended",,,
DELCOMP,D,29,,FLAG,D,1L,S,,Deliveries complete flag (Y/N),,,
RECFINAL,D,29,,,FIN,1T,S,,Final Delivery Flag (Y/N),,,
AVEBAUME,D,30,,MD10P,Ave,4R,S,,Average Baume,,,
AVEBEAME,D,30,,,AVE BE,3R,S,,Average Beame,,,
PRICE.CODE,D,31,,,Price Code,1L,S,,Default Price Code for deliveries this vintage,,,
WINE.TYPE,D,32,,,WINE,7L,M,WT,Default wine type,,,
ALLOC.TONNES,D,33,,,ALLOC,5R,M,WT,Default wine tonnes allocated,,,
WINE.TONNES,D,33,,,WINE,5R,M,WT,Default wine tonnes,,,
RECPT.TONNES,D,34,,,RECP`T,5R,M,WT,Wine tonnes received,,,
WT.LTRS,D,35,,,LTRS,7R,M,WT,Wine ltrs crushed,,,
WT.CRUSHED,D,36,,,TONNES,7R,M,WT,Wine tonnes crushed,,,
BKDTNNS,D,37,,,Booked,4R,S,,Booked tonnes,,,
BOOKED,D,37,,,Bookd,4R,S,,Tonnes booked,,,
CATEGORY,D,38,,,Cat,2L,S,,Category (group) code,,,
GROUP,D,38,,,Gp,2L,S,,Potential Use,,,
CRUSH.LOCN,D,39,,,Crush Location,2L,S,,Crush location code,,,
TBAUME,D,40,,MD10P,Targ,4R,S,,Target Sugar content (0-20),,,
TBEAUME,D,40,,MD10P,Beaume,4R,S,,Target Sugar content (0-20),,,
ENDUSE,D,41,,,End Use,3L,S,,Forecast Use,,,
CONPRICE,D,42,,MD20P,Contract,7R,S,,Actual contract price,,,
HMETHOD,D,43,,,H,1L,S,,Default Harvest method,,,
HRATE,D,44,,,Harv,4R,S,,Harvest rate (Tonnes per day),,,
BOOK.LOCN,D,45,,,B/L,2L,S,,Booking location code,,,
PRMPRC,D,46,,,Prm,1L,S,,Premium price code,,,
FROM.IBM,D,47,,,FROM IBM,1L,S,,FROM IBM,,,
UPDCNT,D,48,,,UPDCNT,5R,S,,Record update count,,,
UPDBY,D,49,,,UPDBY,10L,S,,Record updated last by (@LOGNAME),,,
BLOCKS,D,50,,,BLOCKS,5L,M,BLOCKS,BLOCKS,,,
GRADE,D,51,,,Grade,1L,S,,Grape Grade,,,
FCSTONS,D,52,,,FORECAST,4R,S,,Forecast tonnes,,,
CAF,D,53,,,C,1L,S,,'Controlled access' fruit flag (W/B/),,,
CAF.USER,D,54,,,Controlled,10L,S,,Logname of user who last changed 'controlled access' fruit flag,,,
BLOCK,D,55,,,Block,5R,S,,Block code (key to MBLOCKS file),,,
BLOCK.CODE,D,55,,,Block Code,5R,S,,"Block code (key to MBLOCKS file, also to blocks in Vineyard Costing in SAP)",,,
CBAUME,D,56,,MD10P,Contract Baume,4R,S,,Contract Baume,,,
INTAKE.BATCH,D,57,,,Intake,5L,S,,Intake Batch,,,
BUDGET.TON,D,58,,MD00P,Budget,7R,S,,Budget Tonnage,,,
BUDGET.GL,D,59,,,DO NOT USE,4R,S,,DO NOT USE,,,
BUDGET.GV,D,59,,MD10P,DO NOT USE,4R,S,,DO NOT USE,,,
BUDGET.USE,D,60,,,Bud,1L,S,,Snapshot of User of Budget,,,
FIELD.GL,D,61,,,Fld,4R,S,,Grade Level measured in the Field,,,
FIELD.GRADE,D,61,,,Fld,1L,S,,Field Grade,,,
FIELD.GV,D,61,,MD10P,DO NOT USE,4R,S,,DO NOT USE,,,
PRELIM.GL,D,62,,,DO NOT USE,4R,S,,DO NOT USE,,,
PRELIM.WINE.GL,D,62,,,Prlm,4R,S,,Grade Level after preliminary classification,,,
PRELIM.WL,D,62,,,DO NOT USE,4R,S,,DO NOT USE,,,
PRELIM.WV,D,62,,MD10P,DO NOT USE,4R,S,,DO NOT USE,,,
FINAL.GL,D,63,,,DO NOT USE,4R,S,,DO NOT USE,,,
FINAL.WINE.GL,D,63,,,Finl,4R,S,,Grade Level after final classification,,,
FINAL.WL,D,63,,MD10P,DO NOT USE,4R,S,,DO NOT USE,,,
FINAL.WV,D,63,,MD10P,DO NOT USE,4R,S,,DO NOT USE,,,
ACTUAL.GL,D,64,,,Act,4R,S,,Actual Level determined for grapes as purchased,,,
ACTUAL.GV,D,64,,MD10P,DO NOT USE,4R,S,,DO NOT USE,,,
ACTUAL.GRADE,D,65,,,Act,1L,S,,Grade of Actual Grape Value,,,
GL.COMMENT,D,66,,,Grade Level,85L,S,,Grade Level Comment,,,
GV.COMMENT,D,66,,,DO NOT USE,30L,S,,DO NOT USE,,,
REJECT.TONNES,D,67,,,Rej,4R,S,,Reject tonnes,,,
BUDGET.GRADE,D,68,,,Bud,1L,S,,,,,
SCW.ESTIMATE,D,69,,,SCW,7R,S,,SCW Estimate,,,
TWE.ESTIMATE,D,69,,,TWE,7R,S,,TWE Estimate,,,
CONT.GRADE.GL,D,70,,,Contract Grade/Grade Level,2L,S,,Contract Grade or Grade level,,,
CONT.CROPLEV,D,71,,,Contract Crop Level,4R,S,,Contract Crop Level (tonnes/hectare),,,
MAX.CROPLEV,D,72,,,Max Crop Level,4R,S,,Maximum crop level (Tonnes/hectare),,,
PRELIM.WINE.GL.PCT,D,73,,MD20P,Preliminary,6R,S,,Percentage of block that was traced to a prelim wine grade level at,,,
FINAL.WINE.GL.PCT,D,74,,MD20P,Final,6R,S,,Percentage of block that was traced to a final wine grade level at,,,
FIXED.FIELD.GL,D,75,,,Fixed,4R,S,,Copy of FIELD.GL at time of 'fixing',,,
FIXED.FIELD.GRADE,D,75,,,Fixed,1L,S,,Fixed Field Grade,,,
FIXED.IGL,D,76,,,Fixed,4R,S,,Initial tank grade level loaded in at time of 'fixing',,,
FIXED.IGL.PCT,D,77,,MD20P,Fixed,6R,S,,Percentage of block tat was traced to an initial tank GL at time of,,,
FIXED.PWL,D,78,,,Fixed,4R,S,,Copy of PRELIME.WINE.GL at time of 'fixing',,,
FIXED.PWL.PCT,D,79,,MD20P,Fixed Prelim,6R,S,,Percentage of block that was traced to preliminary wine grade level,,,
FIXED.FWL,D,80,,,Fixed,4R,S,,Copy of FINAL.WINE.GL at time of 'fixing',,,
FIXED.FWL.PCT,D,81,,MD20P,Fixed Final,6R,S,,Percentage of block that was traced to a final grade level at time,,,
FIXED.CALC.GL,D,82,,,Fixed,4R,S,,Calculated grade level loaded in at time of 'fixing',,,
FIXING.DATE,D,83,,D4/,Date,10R,S,,Date on which the FIXED values were updated,,,
FIXING.DATE.E,D,83,,D4/E,Date,10R,S,,Date on which the FIXED values were updated,,,
FIXING.TIME,D,84,,MTS,Time,8R,S,,Time when FIXED values were updated,,,
FIXING.USERID,D,85,,,Fixing,8L,S,,Userid running the program when FIXED values were updated,,,
SHORTID,D,86,,,Short,3L,S,,Responsible winemakers short id,,,
WNMKR.SHORTID,D,86,,,Winemaker Short ID,3L,S,,,,,
FLG.GENERIC,D,87,,,Flagged MPF,3L,S,,,,,
GENERIC,D,87,,,Gen,3L,S,,Generic code,,,
FLD.GENERIC,D,88,,,Field,3L,S,,,,,
DEFAULT.DLVRY.DATE,D,89,,D4/,Forecast,10R,S,,Default Forecast delivery date - populated from last year or manual entry,,,
DEFAULT.DLVRY.EDATE,D,89,,D4/E,Forecast,10R,S,,Default Forecast delivery date - populated from last year or manual entry,,,
DEFAULT.DLVRY.TYPE,D,90,,,Default,1L,S,,"Source of default delivery date, L=last year, M=Manual entry",,,
DLVRY.TYPE,D,90,,,Default,1L,S,,"Source of default delivery date, L=last year, M=Manual entry",,,
BARRED.GRADE.NCOMM,D,91,,FLAG,Barred,1L,S,,'Y'/'' Barred grade not communicated flag,,,
ELOG.TEXT,D,92,,,Event log text,90L,M,ELOG,Event log text,,,
ELOG.DATE,D,93,,D2/,Log Date,8R,M,ELOG,Date event log added,,,
ELOG.TIME,D,94,,MT,Log Time,5R,M,ELOG,Event log time,,,
EARLIEST.HDATE,D,95,,D2/,Earliest,8R,S,,Earliest Harvest date,,,
EARLIEST.HDATE.E,D,95,,D4/E,Earliest,10R,S,,Earliest Harvest date,,,
BLOCK.UPLIFT,D,96,,,,1L,S,,'Y' If Block grade may be uplifted in future,,,
PART.OF.PROGRAM,D,96,,,Part,2L,S,,Flag indicating if the block is part of a special program for the,,,
WREQ.HAND,D,97,,FLAG,Winemaker,1L,S,,'Y' If winemaker requests handpicking,,,
SENT.AGCODE,D,98,,,Sent,1L,S,,Record has been sent to AgCode (Y) or has been changed and needs to,,,
SENT.AGCODEBA,D,99,,,Sent,1L,S,,Record (allocation fields) has been sent to AgCode (Y) or has been,,,
MAJ.IGL.WL,D,100,,,Maj,2L,S,,Majority winery location where IGL was captured,,,
MAJ.PGL.WL,D,101,,,Maj,2L,S,,Majority winery location where PGL was captured,,,
MAJ.FGL.WL,D,102,,,Maj,2L,S,,Majority winery location where FGL was captured,,,
FERM.LOC,D,103,,,Fermentation,2L,S,,Fermentation winery location,,,
STOR.LOC,D,104,,,Storage,2L,S,,Storage winery location,,,
ANNUAL.PURCHASE,D,105,,FLAG,Annual,1L,S,,Flag indicating if block is an annual purchase.,,,
INDICATOR.BLK,D,106,,,Indicator,5R,S,,Block @ID of the block that is used as the indicator block for,,,
SENT.ICM,D,107,,,Sent,1L,S,,Record has been sent to ICM (Y) or has been changed and needs to be,,,
TARGET.BAUME.PENALTY,D,108,,FLAG,,1L,S,,used to identify blocks we can penalise if they fail to meet Target Baume,,,
SUSTAINABLE,D,109,,,,1L,S,,"Sustainable Wine Australia (SWA) flag - Y certified, N not",,,
CRUSH.PIT,D,110,,,Crush,3L,S,,Crush pit (optional for planning),,,
EXT.ESTIMATE,D,111,,MD00P,External,6R,S,,External Estimate,,,
EXT.HARV.DATE.PRED,D,112,,D2/,External Harvest,8R,S,,External Harvest Date Prediction,,,
EXT.HARV.DATE.PRED.E,D,112,,D4/E,External Harvest,10R,S,,External Harvest Date Prediction,,,
2001HA,I,,IF PLANTED THEN PLANTED + 1 ELSE 1111; IF RECORDS.START THEN RECORDS.START ELSE,MD10P,2001,5R,S,,Hectares which were present in 2001,,,
2002HA,I,,IF PLANTED THEN PLANTED + 1 ELSE 1111; IF RECORDS.START THEN RECORDS.START ELSE,MD10P,2002,5R,S,,Hectares which were present in 2002,,,
2003HA,I,,IF PLANTED THEN PLANTED + 1 ELSE 1111; IF RECORDS.START THEN RECORDS.START ELSE,MD10P,2003,5R,S,,Hectares which were present in 2003,,,
2004HA,I,,IF PLANTED THEN PLANTED + 1 ELSE 1111; IF RECORDS.START THEN RECORDS.START ELSE,MD10P,2004,5R,S,,Hectares which were present in 2004,,,
2005HA,I,,IF PLANTED THEN PLANTED + 1 ELSE 1111; IF RECORDS.START THEN RECORDS.START ELSE,MD10P,2005,5R,S,,Hectares which were present in 2005,,,
2006HA,I,,IF PLANTED THEN PLANTED + 1 ELSE 1111; IF RECORDS.START THEN RECORDS.START ELSE,MD10P,2006,5R,S,,Hectares which were present in 2006,,,
2007HA,I,,IF PLANTED THEN PLANTED + 1 ELSE 1111; IF RECORDS.START THEN RECORDS.START ELSE,MD10P,2007,5R,S,,Hectares which were present in 2007,,,
2008HA,I,,IF PLANTED THEN PLANTED + 1 ELSE 1111; IF RECORDS.START THEN RECORDS.START ELSE,MD10P,2008,5R,S,,Hectares which were present in 2008,,,
2009HA,I,,IF PLANTED THEN PLANTED + 1 ELSE 1111; IF RECORDS.START THEN RECORDS.START ELSE,MD10P,2009,5R,S,,Hectares which were present in 2009,,,
2010HA,I,,IF PLANTED THEN PLANTED + 1 ELSE 1111; IF RECORDS.START THEN RECORDS.START ELSE,MD10P,2010,5R,S,,Hectares which were present in 2010,,,
2011HA,I,,IF PLANTED THEN PLANTED + 1 ELSE 1111; IF RECORDS.START THEN RECORDS.START ELSE,MD10P,2011,5R,S,,Hectares which were present in 2011,,,
2012HA,I,,IF PLANTED THEN PLANTED + 1 ELSE 1111; IF RECORDS.START THEN RECORDS.START ELSE,MD10P,2012,5R,S,,Hectares which were present in 2012,,,
2013HA,I,,IF PLANTED THEN PLANTED + 1 ELSE 1111; IF RECORDS.START THEN RECORDS.START ELSE,MD10P,2013,5R,S,,Hectares which were present in 2013,,,
2014HA,I,,IF PLANTED THEN PLANTED + 1 ELSE 1111; IF RECORDS.START THEN RECORDS.START ELSE,MD10P,2014,5R,S,,Hectares which were present in 2014,,,
ACCOUNT.GROUP,I,,"TRANS(MGROWER,GROWERID,ACCOUNT.GROUP,'X')",,Account,6L,S,,Account group,,,
ACCOUNT.GROUP.NAME,I,,"TRANS(MGROWER,GROWERID,ACCOUNT.GROUP,'X');IF @ THEN",,Account Group Description,30L,S,,Account group name,,,
ACT.GRADE,I,,"ACTUAL.GL[1,1]",,Act,1L,S,,,,,
ACTIVE.ROW,I,,@ID EQ ' ' OR (GROWERACTIV EQ 'C' AND BLOCK.ACTIVITY EQ ''),,Active,1L,S,,"Returns 1 if row is active, 0 if not.  Row is active if grower is",,,
ACTUAL.CRSITE,I,,"SUBR('*GVII191',GROWERID,VINTAGE,BLOCK,'C','')",,Act,2L,S,,Actual crushsite - Crushsite where largest portion of the weighnotes,,,
ACTUAL.CRSITE.PCT,I,,"SUBR('*GVII191',GROWERID,VINTAGE,BLOCK,'D','')",MD00P,Act,3R,S,,Actual crushsite percentage,,,
ACTUAL.GL.CONV,I,,"SUBR(SUBR.PENBW:""PVII205"",ACTUAL.GL)",,Act,4R,S,,,,,
ACTUAL.USE,I,,"SUBR(""*GVII191"",GROWERID,VINTAGE,BLOCK,'A','')",,Act,1L,S,,Modal Use from weighnotes. Weighted on Nett Tonnes.,,,
ACTUAL.USE.PCT,I,,"SUBR(""*GVII191"",GROWERID,VINTAGE,BLOCK,'U','')",MD00P,Act,3R,S,,Actual Use percentage,,,
ADVICE,I,,"SUBR(SUBR.PENBW:""GVIZ129"", 'PA', @RECORD, '')",MD00P,Pricing,7R,S,,Tonnage calculated for printing onto Pricing Advice.,,,
ADW,I,,LEN(UPDBY),,,8R,S,,,,,
AGCODE.ACCOUNT,I,,"TRANS(MGROWER,ACCOUNT,'AGCODE.ACCOUNT','X')",,AgCode,1L,S,,Y/'' if the account is interfaced to AgCode,,,
AGCODE.BLK,I,,"TRANS(MBLOCKS,BLOCK,'AGCODE.BLK','X')",,AgCode,1L,S,,Y/'' to indicate the block is an AgCode block.,,,
AGCODE.UNIT,I,,"IF GI.ZONE THEN TRANS(GI.FILE,GI.ZONE,GI.SDESC,'X') ELSE",,AgCode,30L,S,,,,,
AGCODE.VINTAGE,I,,"OCONV(DATE(),'D4/');IF @1[4,2] >= 07 AND @1[4,2] <= 12 THEN @1[4]+1 ELSE @1[4]",,AgCode,4R,S,,Vintage as applies in AgCode - changes 1 July,,,
AGCODE.VINTAGE+2,I,,"OCONV(DATE(),'D4/');IF @1[4,2] >= 07 AND @1[4,2] <= 12 THEN @1[4]+1 ELSE @1[4];@2+2",,AgCode,4R,S,,,,,
AGENTCDE,I,,"TRANS(MGROWER,GROWERID,MAGENT,'X')",,AGENT CODE,2T,S,,,,,
ALTKEY,I,,GROWERID:'*':VARIETY:'*':VINTAGE,,ALTERNATE KEY,15L,S,,Alternate key to VINTINTAKE: GROWER*VARIETY*VINTAGEYR,,,
AREA.TONNES,I,,"TRANS(CONTRACT.TYPE,CONTTYPE,AREA.TONNES,'X')",,Area,1L,S,,,,,
AUD.BREAK,I,,IF AUD.CODE = 1 THEN 1 ELSE IF AUD.CODE = 3 THEN 1 ELSE IF AUD.CODE = 2 THEN 2 ELSE,,,1L,S,,Group deletions and before images together and creations and after,,,
AUD.CODE,I,,"FIELD(@ID,'*',5)",,AUDIT,1L,S,,Audit action code,,,
AUD.DATE,I,,"FIELD(@ID,'*',2)",D2/,AUDIT,8R,S,,Audit date,,,
AUD.DESC,I,,"FIELD('Deleted*Created*Before*After','*',AUD.CODE,1)",,AUDIT,8L,S,,Audit description,,,
AUD.KEY,I,,"FIELD(@ID,'*',4)",,AUDIT,15L,S,,Audit key,,,
AUD.SDESC,I,,"FIELD('Del*Cre*Bef*Aft','*',AUD.CODE,1)",,Aud,3L,S,,Short description for Audit Code,,,
AUD.SEQNO,I,,"FIELD(@ID,'*',1)",,AUDIT,6R,S,,Audit Sequence number,,,
AUD.TIME,I,,"FIELD(@ID,'*',3)",MT,AUDIT,8R,S,,Audit time,,,
AUD.USER,I,,"UPCASE(FIELD(@ID,'*',6))",,User Name,15L,S,,User name,,,
AVAIL03,I,,"IF VINTAGE='2003' THEN AVAILABLE ELSE """"",,Tonnes,"7R0,",S,,,,,
AVAIL04,I,,"IF VINTAGE='2004' THEN AVAILABLE ELSE """"",,Tonnes,"7R0,",S,,,,,
AVAIL05,I,,"IF VINTAGE='2005' THEN AVAILABLE ELSE """"",,Tonnes,"7R0,",S,,,,,
AVAIL06,I,,"IF VINTAGE='2006' THEN AVAILABLE ELSE """"",,Tonnes,"7R0,",S,,,,,
AVAIL07,I,,"IF VINTAGE='2007' THEN AVAILABLE ELSE """"",,Tonnes,"7R0,",S,,,,,
AVAIL08,I,,"IF VINTAGE='2008' THEN AVAILABLE ELSE """"",,Tonnes,"7R0,",S,,,,,
AVAIL09,I,,"IF VINTAGE='2009' THEN AVAILABLE ELSE """"",,Tonnes,"7R0,",S,,,,,
AVAIL10,I,,"IF VINTAGE='2010' THEN AVAILABLE ELSE """"",,Tonnes,"7R0,",S,,,,,
AVAIL11,I,,"IF VINTAGE='2011' THEN AVAILABLE ELSE """"",,Tonnes,"7R0,",S,,,,,
AVAIL12,I,,"IF VINTAGE='2012' THEN AVAILABLE ELSE """"",,Tonnes,"7R0,",S,,,,,
AVAIL13,I,,"IF VINTAGE='2013' THEN AVAILABLE ELSE """"",,Tonnes,"7R0,",S,,,,,
AVAIL14,I,,"IF VINTAGE='2014' THEN AVAILABLE ELSE """"",,Tonnes,"7R0,",S,,,,,
AVAILABLE,I,,"SUBR(SUBR.PENBW:""GVIZ129"",'V',@RECORD,'')",MD00P,Avail,7R,S,,Tonnes expected to be available to the Company,,,
BLOCK.ACTIVITY,I,,"TRANS(MBLOCKS,BLOCK,ACTIVITY,'X')",,Block,1L,S,,"Activity code: '' - current/active, 'S' - suspended, 'H' -",,,
BLOCK.AREA,I,,"TRANS(MBLOCKS,BLOCK,'BLOCK.AREA','X')",MD30P,Ha,6R,S,,Area of the block in hectares,,,
BLOCK.DESC,I,,"TRANS(MBLOCKS,BLOCK,DESCRIPTION,'X')",,Block Description,30L,S,,Block full description,,,
BLOCK.FDESC,I,,"SUBR(SUBR.PENBW:'PVIZ141','','',BLOCK)",,Block Description,30L,S,,First available description of block code,,,
BLOCK.FDESC#,I,,"SUBR(SUBR.PENBW:'PVIZ141','#','',BLOCK)",,Block Description,30L,S,,First available description of block code,,,
BLOCK.GROUP,I,,"TRANS(MBLOCKS,BLOCK.CODE,'BLOCK.GROUP','X')",,Block,5R,S,,"Where this block is to be grouped with another one, this field",,,
BLOCK.NAME,I,,"TRANS(MBLOCKS,BLOCK,NAME,'X')",,Block,5L,S,,Block name,,,
BLOCK.NAME4,I,,"SUBSTRINGS(TRANS(MBLOCKS,BLOCK,NAME,'X'),1,4)",,Blk,4L,S,,Block name,,,
BLOCK.PRICE.CODE,I,,"TRANS(GRAPE.PRICE,@ID,BLOCK.PRICE.CODE,'X')",,Block,1L,S,,Block Pricing Code,,,
BLOCK.ROSE.REF,I,,"TRANS(MBLOCKS,BLOCK,ROSE.REF,'X')",,Reference,10L,S,,Rosemount Block reference number,,,
BLOCK.SDESC,I,,"TRANS(MBLOCKS,BLOCK,SHORT.DESC,'X')",,Block Descrip.,15L,S,,Block short description,,,
BLOCK.VAR,I,,"TRANS(MBLOCKS,BLOCK,VARIETY,'X')",X,BLOCK,3L,S,,Variety on the BLOCK records,,,
BLOCK.YEAR,I,,BLOCK:'*':VINTAGE,,ALT KEY,10L,S,,Alternate key to VINTINTAKE: BLOCK*VINTAGEYR,,,
BLOCKS.LEFT,I,,IF DELCOMP = 'Y' THEN 0 ELSE 1,,Blocks Left,"6R0,",S,,Number of blocks left,,,
BOOKED.FCAST,I,,FCAST;DELIVERED;BOOKED;IF @3+0 GT @1-@2 THEN @1-@2 ELSE @3,"MD20P,",Booked,10R,S,,Booked Forecast,,,
BOOKED.UNFCAST,I,,FCAST;DELIVERED;BOOKED;IF @3+0 GT @1-@2 THEN @3-@1+@2 ELSE 0,"MD20P,",Booked,10R,S,,Booked Unforecast,,,
BUDGET.GRADE.OLD,I,,"SUBR(SUBR.PENBW:""PVII188"",BUDGET.GV,BUDGET.USE,'')",,Bud,1L,S,,Budget Grade for budget enduse and budget grape value,,,
CALC.GL,I,,"SUBR(""*GVII190"",@ID,'')",,Calc,2L,S,,"Calculated Grade Level (This is a weighted average of field, initial",,,
CALC.GV,I,,"SUBR(SUBR.PENBW:""PVII190"",@ID,'')",MD10P,DO NOT USE,4R,S,,DO NOT USE,,,
CAP.FOR.VINTAGE,I,,IF CAP.PROJ.START LE VINTAGE AND CAP.PROJ.FINISH GE VINTAGE AND VINTAGE # '' THEN,,Cap,3L,S,,Is it to be considered as capital for this vintage,,,
CAP.PROJ.FINISH,I,,"TRANS(MBLOCKS,BLOCK,CAP.PROJ.FINISH,'X')",,Cap,4L,S,,Last year in which Block is capital,,,
CAP.PROJ.NO,I,,"TRANS(MBLOCKS,BLOCK,CAP.PROJ.NO,'X')",,Capital,7L,S,,Capital Number of Block,,,
CAP.PROJ.START,I,,"TRANS(MBLOCKS,BLOCK,CAP.PROJ.START,'X')",,Cap,4L,S,,First year in which Block is capital,,,
CARRIER.NAME,I,,"TRANS(MGROWER,GROWERID,'CARRIER.NAME','X')",,Carrier Name,30L,S,,Main Carrier used by Account. (Does not have to be registered).,,,
CARRIER.PHONE,I,,"TRANS(MGROWER,GROWERID,'CARRIER.PHONE','X')",,Carrier Phone,12L,S,,Contact number of main Carrier used by Account. (Carrier might not,,,
CHG.PRICE,I,,"FIELD(@ID,'*',7)",,CHG,1L,S,,Flag is 'P' if this audit record includes price field changes,,,
CLIM,I,,"TRANS(MGROWER,GROWERID,SOURCE,'X');TRANS(SOURCE,@,CLIM,'X')",,Clim,5L,S,,Climate Grouping Code,,,
CLIM.DESC,I,,"TRANS(MGROWER, GROWERID, SOURCE, 'X'); TRANS(SOURCE, @, CLIM, 'X');",,Clim,5L,S,,Climate Grouping Description,,,
CLIMATE,I,,"TRANS(SOURCE,SOURCE,CLIMATE,'X')",,,3L,S,,Climate,,,
CLIMATE.DESC,I,,"TRANS(SOURCE,CLIMATE,SOURCE.DESC,'X')",,Climate,15L,S,,,,,
CLIMATE.DESCP,I,,"TRANS(SOURCE,CLIMATE,DESCP,'X')",,Climate,30L,S,,,,,
CLONE,I,,"TRANS(MBLOCKS,BLOCK,CLONE,'X')",,Clone,8L,S,,Clone of Scion,,,
CNT5DESC,I,,"TRANS(CONTRACT.TYPE,CONTRACT.TYPE,CNTRCT.SDESC,'X')",,Cont,5L,S,,Contract short description,,,
CNTRCT.COMM,I,,"TRANS(MGROWER,ACCOUNT,'CNTRCT.COMM','X')",D2/,Contract,8R,S,,Contract commencement date,,,
