# Grange file: GRAPE.DEST (& GRAPE.DEST.CHITS),source: winemaking.xlsm/GDE,downloaded: 2025-06-04
Field Name,Type,Field No,Field Definition,Conversion Code,Column Heading,Output Format,Depth,Assoc,DESC,Key,Examples,Comment
PCT.OF.TANK,I,,WN.LITR/REUSE(TOT.LITRES)*REUSE(100),MD40P,% of Tank,8R,M,WNOTE,Percentage that the weighnote is of the tank,,,
PCT.OF.WNOTE,I,,"SUBR(""*PZZI211"",""MDM"",WN.LITR,WNOTE.LITRES,"""","""")  ;@*REUSE(100)",MD40P,% of Wnote,8R,M,WNOTE,Percentage that the portion of the weighnote in the tank is of the total weighnote,,,
PCT.TRACE,I,,"TRANS(MTANK,@ID,TTABLE,'X');TRANS(MTANK,@ID,TDIP,'X');SUBR(""*PBWZ171"",@1,@2,""V"")+0; (SUM(LITRES)/@3)*100",MD40P,% of  Tank Traced,8R,S,,,,,
PO.LITR,I,,"SUBR(""*PZZI211"",""SELINS"",LITRES,NOTPO,""0"","""")",MD10P,Purchased Litres,12R,M,PURCH,Source litres that are from purchase chits,,,
PO.ONLY,I,,"SUBR(""*PZZI211"",""SELINS"",SOURCE.DOC,NOTPO,""0"","""")",,Purchase Chit,12L,M,PURCH,Source docs that are purchase chits,,,
PO.PERCENT,I,,"SUM(LITRES)/100;RAISE(@1);SUBR('!DIVH',PO.LITR,@2)",MD20P,PO %,6R,M,PURCH,PO as percentage of chit,,,
PO.VALUE,I,,COST * LITRES,MD20P,Purchased Wine Value,10R,M,PURCH,Purchased wine value,,,
PO.VALUE.ONLY,I,,"SUBR(""*PZZI211"",""SELINS"",PO.VALUE,NOTPO,""0"","""")",MD20P,Purch Value,14R,M,PURCH,Purch value for Source docs that are purchase chits,,,
PONUM,I,,"SUBR(""*PBWI822MV"",PO.ONLY,72)",,PO Number,12L,M,PURCH,PO Numbers for Purchase Chits,,,
PURDATE,I,,"SUBR('*PBWI822MV',SOURCE.DOC,4)",D2/,Purchased Date,8R,M,SOURCE.DOC,Purchase chit MADATE,,,
PURLITRES,I,,"SUBR('*PBWI822MV',SOURCE.DOC,75)",MD10P,Purchased Litres,9R,M,SOURCE.DOC,Purchase litres,,,
REPEAT.ID,I,,"STR(@VM:@ID,NUM.SOURCE.DOC) ;DELETE(@,1,1)",,Tank,23L,M,SOURCE.DOC,,,,
SOURCE.DOC.BLEND,I,,"SUBR('*PBWI822MV',SOURCE.DOC,20)",,To Blend,12L,M,SOURCE.DOC,,,,
SOURCE.DOC.DE.TYPE,I,,"SUBR('*PBWI822MV',SOURCE.DOC,90)",,DE TYPE,3L,M,SOURCE.DOC,,,,
SOURCE.DOC.MOPCD,I,,"SUBR('*PBWI822MV',SOURCE.DOC,5)",,Op Code,5L,M,SOURCE.DOC,,,,
SOURCE.PO.DASH,I,,"SUBR(""!SUBSTRINGS"",SOURCE.DOC,11,1)",,PO DASH,1L,M,SOURCE.DOC,Value is a dash '-' if source document is a purchase chit.,,,
SRCAREA,I,,"SUBR(""*PBWI654"",WNOTE.ONLY,28)",,Grower Area,3L,M,WNOTE,Grower source area,,,
SRCAREA.DESC,I,,"TRANS(SOURCE,SRCAREA,DESCP,'X')",,Source Area Description,30L,M,WNOTE,Grape Source Area Description,,,
SUSTAINABLE,I,,"TRANS(VINTINTAKE,VINTINTAKE.SEQ,'SUSTAINABLE','X')",,,1L,M,SOURCE.DOC,"Sustainable Wine Australia (SWA) flag - Y certified, N not certified, null don't know.",,,
SWA.MEM,I,,"TRANS(MGROWER,GROWERID,SWA.MEM.NUMBER,'X')",,SWA Member,10L,M,SOURCE.DOC,SWA member number,,,
SWA.MEM.NUMBER,I,,"TRANS(MGROWER,GROWERID,'SWA.MEM.NUMBER','X')",NC,SWA Member No,5R,M,WNOTE,Sustainable Winegrowing Australia Membership Number,,,
TANK.BLEND,I,,"FMT(TANK.SW,'L#6'):' ':DEST.BLEND",,Tank  Blend,20L,S,,Tank and blend,,,
TANK.SORT,I,,"@ID;   @ID[1,1];   IF @ID[2,1]>9 THEN @ID[2,1] ELSE IF @ID[2,1]<0 THEN 9 ELSE 1; IF @ID[3,1]>9 THEN IF   @ID[2,1]>9 THEN @ID[3,1] ELSE 0 ELSE 1;   IF @ID[4,1]>9 THEN IF @ID[3,1]>9 THEN @ID[4,1] ELSE 0 ELSE 1; IF @ID[5,1]>9 THEN IF @ID[4,1]>9 THEN @ID[5,1] ELSE 0 ELSE 1; IF @ID[6,1]>9 THEN @ID[6,1] ELSE 1; LEN(@1); IF TANK.TYPE = ""W"" or TTABLE = ""BG"" THEN 2 ELSE IF TTABLE = ""SW"" THEN 3 ELSE  IF TTABLE = ""TIR"" THEN 4 ELSE   IF @1[2,1]<0 THEN 5 ELSE IF @1[1,1]<""0"" THEN 6 ELSE 1; IF @9 NE 3 THEN @9:@2:@3:@4:@5:@6:@7:@8:@1 ELSE     @9:@1",,Tank       Sort,22L,S,,Sort Tanks alpha num on GRAPE.DEST,,,
TANK.SW,I,,"IF TANK[1,3] = 'SW*' THEN 'SW' ELSE TANK",,Tank,6L,S,,Tank or SW if small wood,,,
TANK.TYPE,I,,"TRANS(MTANK,TANK,'TANK.TYPE','X')",,Tank Type,1L,S,,Tank Type,,,
TNK.PACK.CATEGORY,I,,"TRANS(GENERIC.FILE,GENERIC.CODE,'PACK.CATEGORY','X')",,Tank Pack Cat,1L,M,ALLOC,Packaging category for wine in tank,,,
TODAY,I,,DATE(),D2/,Today,8R,S,,,,,
TONS0,I,,TONS+0,MD20P,TONS,8R,M,SOURCE.DOC,,,,
TOT.LITRES,I,,SUM(LITRES),MD10P,Total Litres,10R,M,SOURCE.DOC,,,,
TOT.PO.LITR,I,,SUM(PO.LITR),MD10P,Tot Po Litres,10R,M,PURCH,Sum of Purchase Order Litres,,,
TOT.WN.LITR,I,,SUM(WN.LITR),MD10P,Tot WN Litres,10R,M,WNOTE,Sum of Weighnote Litres,,,
TRADE.GENERIC.CD,I,,"TRANS(ITEM.MSTR,FIN.GOODS.CD,'TRADE.GENERIC.CD','X')",,Trade Generic Code,3L,M,,Trade generic code,,,
TTABLE,I,,"TRANS(MTANK,@ID,TTABLE,'X')",,TTABLE,3T,S,,,,,
UV.ACC,I,,"TRANS(BW.STD.CST.OPS,CNOTE,UV.ACCOUNT,'X')",,UV ACC,10L,S,,,,,
VARIETY,I,,"SUBR(SUBR.PENBW:'PBWI654',WNOTE.ONLY,'VARIETY')",,Grape Variety,3L,M,WNOTE,Grape Variety - from GRAPERECPT[.HIST],,,
VARIETY.DESC,I,,"TRANS(MVARIETY,VARIETY,VARDESCP,'X')",,Variety Description,20L,M,WNOTE,Grape Variety Description,,,
VENDOR.NAME,I,,"TRANS(POHEADER,PONUM,VENDOR.NAME,'X')",,Vendor Name,40L,M,PURCH,Vendor name from Purchase Orders,,,
VENDOR.NUMBER,I,,"TRANS(POHEADER,PONUM,JDEG.SUPPLIER,'X')",,Vendor No,10L,M,PURCH,Vendor number from Purchase Orders = JDE Supplier Code,,,
VINTAGE,I,,"SUBR(SUBR.PENBW:'PBWI654',WNOTE.ONLY,'VINTAGE')",,Vintage,4R,M,WNOTE,Vintage - from GRAPERECPT[.HIST],,,
VINTINTAKE.SEQ,I,,"SUBR(""*PVIZ102"",GROWERID,BLOCK.CODE,VINTAGE)",,VI SEQNO,6R,M,WNOTE,Returns seq.no. to VINTINTAKE for lookups,,,
WINERY.LOCATION,I,,"TRANS(MTANK,@ID,'WINERY.LOCATION','X')",,Winery Location,2L,S,,Winery Location,,,
WK.ORDER,I,,"SUBR('*PBWI822',@ID,117 )",,Work Order,10R,M,WK.ORDER,Bottling work order,,,
WN.CRSITE,I,,"SUBR(""!SUBSTRINGS"",SOURCE.DOC,3,2)",,Crush Site,2R,M,WNOTE,crush site for weigh notes,,,
WN.LITR,I,,"SUBR(""*PZZI211"",""SELINS"",LITRES,NOTPO,""1"","""")",MD10P,Wnote Litres,12R,M,WNOTE,Source litres that are from weighnotes,,,
WN.MAN.BY.ACCT,I,,"TRANS(WINERY.LOCATION,WN.WINERY.LOC,MAN.BY.ACCT,'X')",,Weigh notes Managed by Account,10L,M,WNOTE,weigh notes crush managed by account,,,
WN.TONS,I,,"SUBR(""*PZZI211"",""SELINS"",TONS,NOTPO,""1"","""")",MD20P,Wnote Tonnes,6R,M,WNOTE,Source tonnes that are from weighnotes,,,
WN.VINTAGE,I,,"SUBR(""!SUBSTRINGS"",SOURCE.DOC,1,2)",,Vint,2R,M,WNOTE,Vintage for weigh notes,,,
WN.WINERY.ACCT,I,,"TRANS(WINERY.LOCATION,WN.WINERY.LOC,WINERY.ACCT,'X')",,Weigh notes Winery Account,10L,M,WNOTE,Weigh notes crush winery account,,,
WN.WINERY.LOC,I,,"TRANS(CRUSHSITE,WN.CRSITE,'WINERY.LOC','X')",,Weigh note Winery Location,2L,M,WNOTE,weigh notes crush winery location,,,
WNOTE.LITRES,I,,"SUBR(SUBR.PENBW:'PBWI654',WNOTE.ONLY,'LITRES')",MD00P,Weigh note Litres,8R,M,WNOTE,Total litres from this weigh note,,,
WNOTE.ONLY,I,,"SUBR(""*PZZI211"",""SELINS"",SOURCE.DOC,NOTPO,""1"","""")",,Weighnote,10L,M,WNOTE,Source docs that are weighnotes,,,
WNOTE.TONS,I,,"SUBR(SUBR.PENBW:'PBWI654',WNOTE.ONLY,'NETT')",MD20P,Weighnote Tonnes,8R,M,WNOTE,Tonnes received from this weighnote - from GRAPERECPT[.HIST],,,
YESTERDAY,I,,DATE()-1,D2/,Yesterday,8R,S,,Yesterday's date,,,
