# Grange file: OPSMOVE,source: winemaking.xlsm/OP,downloaded: 2024-09-03
Field Name,Type,Field No,Field Definition,Conversion Code,Column Heading,Output Format,Depth,Assoc,DESC,Key,Examples,Comment
MFCNOTE,D,12,,,F/CELLAR,13L,M,FROM.TANKS,From Cellar note no. or delivery docket/date no.- series of sub values,,,
BLEND.OUT,D,13,,,FROM BLEND,12T,M,OUT,From Blend Code,,,
CRUSH.TONNES,D,13,,MD20P,Crush,7R,M,CRUSH.TONNE,Tonnes processed - only applies to crush notes,,,
MFBLEND,D,13,,,FROM BLEND,12T,M,FROM.TANKS,From Blend Code,,,
MFBLEND10,D,13,,,FROM BLEND,10T,M,FROM.TANKS,From Blend Code,,,
MFSTATUS,D,14,,,FROM,3T,M,FROM.TANKS,From Blend Status,,,
MFDIPB4,D,15,,,F/TANK,7R1,M,FROM.TANKS,From Tank B4 dip,,,
MFDIPAFT,D,16,,,F/TANK,7R1,M,FROM.TANKS,From Tank after dip,,,
MFVOL,D,17,,,FROM TANK,8R,M,FROM.TANKS,From Tank Volume of Before Dip,,,
MTTANK,D,18,,,TO,6L,M,TO.TANKS,To Tank No,,,
MTTANK15,D,18,,,BLEND/GROUP,15L,M,TO.TANKS,To Tank No,,,
MTCNOTE,D,19,,,TO CELLAR,10R,M,TO.TANKS,To Cellar note no. or despatch/invoice no.- series of sub values,,,
TTANK.NEXT.CNOTE,D,19,,,TO TANK NEXT,13L,M,TO.TANKS,To Tank next Operation Note number,,,
MTBLEND,D,20,,,TO BLEND,12T,M,TO.TANKS,To Blend Codes,,,
MTBLEND10,D,20,,,TO BLEND,10T,M,TO.TANKS,To Blend Codes,,,
MTSTATUS,D,21,,,TO,3T,M,TO.TANKS,To Blend Status,,,
MTDIPB4,D,22,,,TO TANK,7R1,M,TO.TANKS,To Tank before dips,,,
MTDIPAFT,D,23,,,TO TANK,7R1,M,TO.TANKS,To Tank after dips,,,
MTVOL,D,24,,,TO TANK,8R,M,TO.TANKS,To Tank Volume of Dip Before,,,
MTCOMMENT,D,25,,,TO COMMENTS,20T,M,TO.TANKS,Comments,,,
MTCHEMNO,D,26,,,TO TANK,12L,M,TO.TANKS,"To Tank series of ""sub values""  chemistry reference no. performed on these tanks",,,
MCUST,D,27,,,CUST,9L,S,,Assigned customer,,,
MCUST.OLD,D,27,,,CUST,3T,S,,Assigned customer,,,
MFLOW,D,28,,,FLOW,1T,S,,"Cellar note was raise as part of a flow series - ""F"" , otherwise null",,,
MEDATE,D,29,,D2/,Entered,8R,M,ADD.QTY.UOM,Entered Date completed - used by addition notices,,,
MFTSTAT,D,30,,,F/T,2T,M,FROM.TANKS,"From Tank status "" "" on action yet, S-started, C-completed, M- empty",,,
MTTSTAT,D,31,,,T/T,2T,M,TO.TANKS,"To Tanks status  "" ""-no action yet, S-started, C-completed, M-empty",,,
MFRCNOTE,D,32,,,FROM REL,7R,M,,Related from Cellar Note No.,,,
MTRCNOTE,D,33,,,TO REL,7R,M,,Related to Cellar Note No.,,,
IGL.COMMENT,D,34,,,IGL Comment,30L,S,,IGL comment,,,
MADESCP,D,34,,,ADDITIONS DESCRIPTION,72T,M,ADD.QTY.UOM,Additions description,,,
MHCOMMENT,D,35,,,COMMENT FOR HEADING,30T,M,,User comment for heading of cellar note - U/D in create & update of cellar notes,,,
SCREASON,D,35,,,REASON FOR,30L,M,,Reason for Summary Composition Correction,,,
MASTATUS,D,36,,,ADD,2T,M,ADD.QTY.UOM,Additive status,,,
MPRNTFLAG,D,37,,,PRNT,2T,S,,"Print flag for Cellar Operation Notices.  NP = not yet printed, P = printed, M =",,,
MFOPCTR,D,38,,,F/OP,4T,M,FROM.TANKS,Operation Centre,,,
ORIG.FILE.IND,D,38,,,,1L,S,,"Original file the record came from of O=OPSMOVE, A=ADD.NOTICE and",,,
MFOPCD,D,39,,,F/OP,4T,M,FROM.TANKS,Operation Code,,,
MTOPCTR,D,40,,,T/OP,4T,M,TO.TANKS,Operation Centre,,,
MTOPCD,D,41,,,T/OP,4T,M,TO.TANKS,Operation Code,,,
MGAINLOSS,D,42,,,GAIN/LOSS,8R,S,,Gain or Loss Associated with this Cellar Note,,,
MGL,D,42,,MD00P,GAIN/LOSS,8R,S,,Gain or Loss Associated with this Cellar Note,,,
USERID,D,43,,,USER ID,10L,S,,User Identification,,,
DE.STD.VAR.CST.OVR,D,44,,MD40P,Standard,7R,M,TRUCK.NOS,Standard variable cost per litre to overwrite existing cost for an intransit tank on,,,
MTINITBE,D,44,,,INIT,4R,M,TO.TANKS,Wine Tank Initial Be,,,
STD.VAR.CST.OVR,D,44,,MD40P,Standard,7R,M,TO.TANKS,Standard variable cost per litre to overwrite existing cost,,,
DE.STD.TOT.CST.OVR,D,45,,MD40P,Standard,7R,M,TRUCK.NOS,Standard total cost per litre to overwrite existing cost for an intransit tank on a,,,
MTINITVV,D,45,,,INIT,4R,M,TO.TANKS,Wine Tanks Initial Perc V/V,,,
STD.TOT.CST.OVR,D,45,,MD40P,Standard,7R,M,TO.TANKS,Standard total cost per litre to overwrite existing cost,,,
DE.STD.VAR.CST.ADD,D,46,,MD40P,Standard,7R,M,TRUCK.NOS,Standard variable cost per litre to add to existing cost for an intransit tank on a,,,
MTFRUITBE,D,46,,,FRUIT,4R,M,TO.TANKS,Wine Tanks Fruit Be,,,
STD.VAR.CST.ADD,D,46,,MD40P,Standard,7R,M,TO.TANKS,Standard variable cost per litre to add to existing cost,,,
DE.STD.TOT.CST.ADD,D,47,,MD40P,Standard,7R,M,TRUCK.NOS,Standard total cost per litre to add to existing cost for an intransit tank on a,,,
MTFINALBE,D,47,,,FINAL,4R,M,TO.TANKS,Wine Tanks Final Be,,,
STD.TOT.CST.ADD,D,47,,MD40P,Standard,7R,M,TO.TANKS,Standard total cost per litre to add to existing cost,,,
MTFINALVV,D,48,,,FINAL,4R,M,TO.TANKS,Wine Tanks Final Perc V/V,,,
MFCLASS,D,49,,,CLASS,4T,M,FROM.TANKS,Spirit Tanks Class,,,
MFLITREQ,D,50,,,LITRES,8R,M,FROM.TANKS,Spirit Tanks Litres Required of Spirit,,,
MFSTR,D,51,,,STR,4R,M,FROM.TANKS,Spirit Tanks Spirit Strength,,,
MFLALS,D,52,,,FROM,8R,M,FROM.TANKS,Spirit Tanks Spirit LALS,,,
MFLITUSED,D,53,,,LITRES,8R,M,FROM.TANKS,Spirit Tanks Spirit Litres Used,,,
MFLALUSED,D,54,,,LALS,8R,M,FROM.TANKS,Spirit Tanks Spirit LALS Used,,,
MTLALS,D,54,,,TO,8R,M,TO.TANKS,To Spirit Tanks LALS,,,
MFBATCH,D,55,,,FROM,7L,M,FROM.TANKS,From Batch/Group Number,,,
MTBATCH,D,56,,,TO,7L,M,TO.TANKS,To Batch/Group Number,,,
MFVOLA,D,57,,,FROM TANK,8R,M,FROM.TANKS,From Tank Volume of After Dip,,,
MTVOLA,D,58,,MD10P,TO TANK,11R,M,TO.TANKS,To Tanks Volume of After Dip,,,
MFSWQTY,D,59,,,S/WOOD,7R,M,FROM.TANKS,From tanks Small Wood Qty,,,
MFTEMP,D,59,,,FROM,7R,M,FROM.TANKS,From Temperature Distillation/Spirit,,,
MFTIRBOT,D,59,,,FROM,7R,M,FROM.TANKS,From Tirage Bottles Qty,,,
MTSWQTY,D,60,,,S/WOOD,7R,M,TO.TANKS,To Tanks Small Wood Qty,,,
MTTEMP,D,60,,,TO,7R,M,TO.TANKS,To Temperature Distillation/Spirit,,,
MTTIRBOT,D,60,,,TO,7R,M,TO.TANKS,To Tirage Bottles Qty,,,
MFDVOL,D,61,,,FROM DIST,8R,M,FROM.TANKS,From Distillation Volume,,,
MTSWSTORE,D,61,,,STORE/,6L,M,TO.TANKS,Small Wood Store/Stack - To Tanks,,,
MTSWSTORE12,D,61,,,TO STORE,12T,M,TO.TANKS,Small Wood Store/Stack - To Tanks,,,
MTTIRSTORE,D,61,,,TO TIRAGE,10L,M,TO.TANKS,To Tirage Bottles Storage,,,
MFDCNOTE,D,62,,,FROM DIST,7R,M,FROM.TANKS,From Distillation Cellar Note no.,,,
MFSWSTORE,D,62,,,STORE/,6L,M,FROM.TANKS,Small Wood Store - From,,,
MFSWSTORE12,D,62,,,FROM STORE,12T,M,FROM.TANKS,Small Wood Store - From,,,
MFTIRSTORE,D,62,,,FROM TIRAGE,10L,M,FROM.TANKS,From Tirage Bottles Storage,,,
MFDATEIN,D,63,,D2/,SENT INTO,8R,M,FROM.TANKS,Date Sent into Distillation,,,
MTSWFROMTO,D,63,,,FROM/TO,8L,M,TO.TANKS,Small Wood From/To - To Tanks,,,
MFSELNOS,D,64,,,DIST,4R,M,FROM.TANKS,Distillation Selected Lines numbers,,,
MFSWFROMTO,D,64,,,FROM/TO,8L,M,FROM.TANKS,Small Wood From/To - To Tanks,,,
MTBOTLINE,D,65,,,LINE,4R,M,,Line Number Bottling Done on for STMN to 'BOT' & DISG notes.,,,
MTRUCKNO,D,65,,,TRUCK,6T,M,TRUCK.NOS,Truck Numbers for Stock Movement Notes,,,
MTBOTBLEND,D,66,,,BLEND,12L,M,BOTTLING,Blend Sent for Bottling,,,
MTRBLEND,D,66,,,TRUCK BLENDS,12T,M,TRUCK.NOS,Truck Blends for Stock Movement Notes,,,
MTBOTLITRES,D,67,,,LITRES,9R,M,BOTTLING,Litres Sent for Bottling,,,
MTRLITRES,D,67,,MD10P,Truck,10R,M,TRUCK.NOS,Truck Litres for Stock Movement Notes,,,
MATIME,D,68,,MTS,COMPLETE,9R,,,System Completion Time,,,
MATIME.INT,D,68,,,COMPLETE,9R,,,System Completion Time,,,
MATIME.SHT,D,68,,MT,Time,5R,,,Actual Time of Operation Completion,,,
MTBOTDATE,D,69,,D2/,DATE,8R,M,BOTTLING,Date Sent for Bottling,,,
MTBOTDATE.E,D,69,,D4/E,DATE,10R,M,BOTTLING,Date Sent for Bottling,,,
MTBOTDATE.EP,D,69,,,DATE,8R,M,BOTTLING,Date Sent for Bottling = no conversion,,,
MVAR,D,69,,,VARIETY,6L,M,PURWINE,Grape Variety:Price Code:Source Code of Wine Purchased,,,
SCVAR,D,69,,,SUM COMP,19L,M,SCOMP,Grape Variety:Price Code:Source*Vintage year,,,
MLITRES,D,70,,,LITRES,8R,M,PURWINE,Litres Purchased,,,
MTBOTPROD,D,70,,,PRODUCT,7L,M,BOTTLING,Financial Product Code Bottled,,,
SCLITRES,D,70,,,SUM COMP,8R,M,SCOMP,Summary Composition Litres,,,
MVENDOR,D,71,,,VENDOR,10L,M,PURWINE,Vendor Number of Who Wine was Purchased From,,,
MPONOS,D,72,,,P/O NOS,10R,M,PURWINE,Purcahse Order Number That Wine was Purchased on,,,
MPLIT,D,73,,,PRICE/,6R,M,PURWINE,Price per Litre Paid for Purchased Wine,,,
UPDATED.PONOS,D,74,,,P/O NOS,8R,M,PURWINE,Purchase Order Numbers That were updated via JKOE020,,,
UPDATED.QTY,D,75,,,LITRES,8R,M,PURWINE,Litres Update on Purchase Orders via JKOE020,,,
UPDATED.ITEMNOS,D,76,,,ITEMNOS,10L,M,PURWINE,Item Numbers That were updated via JKOE020,,,
UPDATE.FSTK.FLG,D,77,,,UPDATE,1L,S,,Financial Stock Update Flag,,,
MTSTR,D,78,,,TO STR,4R,M,TO.TANKS,Spirit Tanks Spirit Strength - TO,,,
GL.REASON,D,79,,,LOSS/GAIN REASON,40L,M,GL.DETS,Loss/Gain Reason Why,,,
GL.INIT.PRG,D,80,,,INITS,8L,S,,Initials of Person or program name Who Entered Loss/Gain Reason,,,
GL.INITS,D,80,,,INITS,3L,S,,Initials of Person Who Entered Loss/Gain Reason,,,
WORK.CENTRE,D,81,,,W/Centre,8L,S,,Work Centre code for bottling,,,
IFLEVEL,D,82,,,FROM,3L,M,FROM.TANKS,From Inventory Level,,,
ITLEVEL,D,83,,,TO INV,3L,M,TO.TANKS,To Inventory Level,,,
FROM.IBM,D,84,,,FROM,8L,M,,List of I.B.M. files that this record was made up of,,,
IMTLEVEL,D,85,,,TR INV,3L,M,TRUCK.NOS,Truck Inventory level,,,
FTVOLM,D,86,,,From Vol,8R,M,FROM.TANKS,Volume moved from FROM tank,,,
TTVOLM,D,87,,,To Vol,8R,M,TO.TANKS,Volume moved into TO tank,,,
CRSLOT,D,88,,,Crush,5R,M,CRSLOT,Crush slot number (key to crushplan),,,
SUMCOMP.UPD,D,89,,,Sumcomp,4L,S,,Summary Composition Update Flag,,,
DE.TYPE,D,90,,,Type,3L,,,Despatch transaction type,,,
DE.FLOCN,D,91,,,FL,2L,,,Despatch from sub location,,,
DE.TLOCN,D,92,,,TL,2L,,,Despatch to sub location,,,
DE.ORDERNO,D,93,,,Order No.,9L,,,Despatch order number,,,
DE.TRANS,D,94,,,Trans,8L,M,TRUCK.NOS,Despatch transport company,,,
DE.CONS,D,95,,,Cons No.,14L,M,TRUCK.NOS,Despatch consignment number,,,
DE.PAY.TYPE,D,96,,,Pay,1L,,,Despatch payment type -  (S)tandard / (B)ackload / (H)ourly /,,,
DE.HRS,D,97,,,T/hrs,5R,M,TRUCK.NOS,Despatch est travel hours,,,
DE.DATE,D,98,,,Despatch,8L,M,TRUCK.NOS,Despatch Date,,,
DE.FTANK,D,99,,,Desp.,5L,M,TRUCK.NOS,From tank numbers which Truck/Line wine blends come from in,,,
RC.LITRES,D,100,,MD10P,Received,8R,M,TO.TANKS,Litres received into To tank from each Truck/Compartment,,,
SCTONNES,D,101,,MD20P,SUM COMP,8R,M,SCOMP,Summary Composition Tonnes,,,
ADDN.NOTICE,D,102,,,Addn Chit,9L,S,,Linked Additions notice Id,,,
ADDQTY,D,103,,,ADDITIVE,9R,S,,Additive quantity as entered on a chit,,,
UPD.BY.PROG,D,104,,,Updated,7L,M,,List of programs that have updated this record,,,
TRUCK.BATCH,D,105,,,Truck,7L,M,TRUCK.NOS,Batch code related to truck or truck compartment,,,
TRUCK.STATUS,D,106,,,Truck,3L,M,TRUCK.NOS,,,,
SUMCOMP.ERROR.REASON,D,107,,,Summary Composition Error,70T,M,SC.ERR,Reason that this chit appeared on the summary composition error list,,,
PURCH.PCNT,D,108,,,PURCH,3R,M,,Percentage of each component of the Total,,,
POTRANS.ID,D,109,,,POTRANS,10L,S,,POTRANS ID which contains From Blend Code,,,
CONF.SPEC.REF,D,110,,,SPECIFIC,10L,S,,Specifications Confirmed Reference,,,
CONF.SPEC.BY,D,111,,,SPECIFICATIONS,20L,S,,Specification Confirmed By,,,
TANKER.MOVEMENTS,D,112,,,TANKER MOVE,13L,M,,"Tanker Movt. ID'S for Cartnotes, From/To Hours",,,
DE.FRT.COST,D,113,,MD40P,Freight,7R,M,TRUCK.NOS,Freight cost per litre for despatch and purchase chits if we are,,,
DE.INT.TANK,D,114,,,Intransit,5L,M,TRUCK.NOS,Intransit tank codes,,,
WARNING.NO,D,115,,,WARNING,5L,M,,Warning Numbers Xref'D to the WARNING.MESSAGES file,,,
WARNING.TANKS,D,116,,,WARNED,15L,M,,Tanks associated with warning nos,,,
PR.ORDNO,D,117,,,Process Order No.,12L,M,BOTTLING,Process Order Number,,,
WK.ORDER,D,117,,,WORK,7L,M,BOTTLING,Work Order for Bottling Despatch Chits,,,
PROD.ID,D,118,,,PROD,15L,M,,Work Order Production ID,,,
FIN.GOODS.CODE,D,119,,,FIN GOODS,7L,M,,Finished Goods Code referencing ORDERS file (att 29),,,
BLEND.COST.CODE,D,120,,,Cost,3L,M,BCOST,Tank blend cost code,,,
BLEND.COST.LTRS,D,121,,MD4,Cost/Ltr,7R,M,BCOST,Blend costs/litre,,,
VSUM.KEY,D,122,,,Vintage Summary File Key,39L,M,TO.TANKS,Unique key to the VINT.SUMM file,,,
MTTANK.USE,D,123,,,To,1L,M,TO.TANKS,Usage Type of the TO Tank,,,
ADDRATE,D,124,,,RATE ADDED,9R,M,ADD.QTY.UOM,Rate of additive addition,,,
AOUMEAS,D,125,,,UNIT OF,6T,M,ADD.QTY.UOM,Unit of measure for additive,,,
BARREL.SOURCE,D,126,,,Barrel Source,14L,M,,ID to BARREL.REGISTER where barrels come FROM,,,
MT.BARREL.DEST,D,127,,,MT Barrel,14L,M,,ID to BARREL.REGISTER of where MT barrels go,,,
BSTK.REAS,D,128,,,Stock Adjustment Reason,40L,S,,Reason for bulk wine stocktake adjustment,,,
BLEND.COST.VAR.LTRS,D,129,,MD4,Var.,7R,M,BCOST,Blend Variable cost/litre,,,
ACT.WOOD.COST,D,130,,MD40P,Actual,7R,M,TO.TANKS,Actual Wood cost per litre,,,
ACT.CHIPS.COST,D,131,,MD40P,Actual,7R,M,TO.TANKS,Actual Chips cost per litre,,,
ACT.VAR.OH.COST,D,132,,MD40P,Actual,7R,M,TO.TANKS,Actual Variable Overhead cost per litre,,,
ACT.TOT.OH.COST,D,133,,MD40P,Actual,7R,M,TO.TANKS,Actual Total Overhead cost per litre,,,
MTGL,D,134,,,GL,2L,M,TO.TANKS,Grade Level for Tank,,,
MTIGL,D,134,,,Init,2L,M,TO.TANKS,Initial Grade Level for Tank,,,
MTIGV,D,134,,,Init,4R,M,TO.TANKS,Initial Grape Value for Tank,,,
WM.FWOOD.TYPE,D,135,,,From,2L,M,FROM.TANKS,Wood type for 'from' tanks,,,
WM.FFIL.NO,D,136,,MD00P,From,2R,M,FROM.TANKS,Fill number for 'from' tanks,,,
WM.FLITRES,D,137,,,From,14R,M,FROM.TANKS,Litres for 'from' tanks,,,
WM.TWOOD.TYPE,D,138,,,To,2L,M,TO.TANKS,Wood type for 'to' tanks,,,
WM.TFILL.NO,D,139,,MD00P,To,2L,M,TO.TANKS,Fill number for 'to' tanks,,,
WM.TLITRES,D,140,,MD00P,To,14R,M,TO.TANKS,Litres for 'to' tanks,,,
PURCH.GL,D,141,,,GL,2L,M,TO.TANKS,Purchasing Grade Level assigned to To Tank,,,
SAVE.DE.FLOCN,D,142,,,FL,2L,,,Old Sub-location prior to conversion to Winery Location,,,
SAVE.DE.TLOCN,D,143,,,TL,2L,,,Old Sub-location prior to conversion to Winery Location,,,
GL.VIYEAR,D,144,,,Grade Level,4R,S,,Grade Level Vintage Year,,,
FT.GL.B4,D,145,,,From Tank,2L,M,FROM.TANKS,From Tank Grade Level B4,,,
FT.GL.AFT,D,146,,,From Tank,2L,M,FROM.TANKS,From Tank Grade Level After,,,
TT.GL.B4,D,147,,,To Tank,2L,M,TO.TANKS,To Tank Grade Level Before,,,
TT.GL.AFT,D,148,,,To Tank,2L,M,TO.TANKS,To Tank Grade Level After,,,
ORIG.BOTTLING.CHIT,D,149,,,Original,12L,M,SALV,Original Bottling chit for Salvage Decant,,,
VOLUME.SALVAGED,D,150,,MD10P,Volume Salvaged,9R,M,SALV,Volume Salvaged from Original Bottling Chit,,,
OBC.DWLP,D,151,,,Original Bottling,10L,M,SALV,Original Bottling chit data*whse*bottling line line*product,,,
FG.CODE.DATE,D,152,,,Finished/WIP Code,20L,M,SALV,Finished Goods Code * Original Production Date,,,
CHIT.VOLUME.SALVAGED,D,153,,MD10P,Volume Salvaged,9R,M,SALV,Volume salvaged from CHIT,,,
DE.FTIRAGE,D,154,,,Tirage info,10L,M,TRUCK.NOS,Tirage information,,,
MTRUCK.NUM,D,155,,,To Tank,2R,M,TO.TANKS,Tirage Receival Truck #,,,
ADD.LOT,D,156,,,Additive,8R,M,ADD.QTY.UOM,Additive lot number,,,
MTSALLINE,D,157,,,LINE,4R,M,TRUCK.NOS,Line number for 'SAL' sales notes,,,
ADDOP.MAINT.ID,D,158,,,,8R,M,ADDOP.MAINT,Multivalued list of @IDS to the ADDOP.MAINT file generated by,,,
MFHYD,D,159,,,From,7R,M,FROM.TANKS,From Tank Obscuration Reading,,,
MFOBS,D,160,,,From,7R,M,FROM.TANKS,From Tank Obscuration Reading,,,
MFLALS.20,D,161,,,From,7R,M,FROM.TANKS,From LALs @ 20oC,,,
MTHYD,D,162,,,To,7R,M,TO.TANKS,To Tank Obscuration Reading,,,
MTOBS,D,163,,,To,7R,M,TO.TANKS,To Tank Obscuration Reading,,,
MTLALS.20,D,164,,,To,7R,M,TO.TANKS,To LALs @ 20oC,,,
ENTERED.VV,D,165,,,Entered,6R,M,TO.TANKS,Enter % alcohol by volume,,,
MTLALS.IN,D,166,,,LALs,8R,M,TO.TANKS,LALs moved in,,,
CONTRACT.WNOTES,D,167,,,,10L,M,TO.TANKS,Contract weigh notes against To tanks (SV),,,
CONTRACT.LTRS,D,168,,MD10P,,10R,M,TO.TANKS,Contract litres placed into To tanks (SV),,,
CONTRACT.TONNES,D,169,,MD20P,,8R,M,TO.TANKS,Contract tonnes against To tanks (SV),,,
CONTRACT.UNMAPPED,D,170,,,,1L,M,TO.TANKS,Set to 1 if the To tank Contract weigh note has not been mapped to a,,,
CONTRACT.WNFLAG,D,171,,,,1L,M,TO.TANKS,Status of contract weigh notes against To tanks on a receipt chit of,,,
ADD.LOT.QTY.JDE,D,172,,MD30P,Lot Qty JDE,9R,M,ADD.QTY.UOM,The quantity of the additive lot sent to JDE as consumption,,,
ADD.LOT.UOM.JDE,D,173,,,Lot UOM JDE,6L,M,ADD.QTY.UOM,The unit of measure for the lot quantity that updated JDE,,,
SRC.DOC.CRCTN,D,174,,,Source,13L,M,SD.CRCTN,Composition correction - source document (purchase chit or weigh,,,
SRC.DOC.LITRES,D,175,,MD10P,Source,10R,M,SD.CRCTN,Litres associated with source document,,,
SRC.DOC.TONNES,D,176,,MD10P,Source,8R,M,SD.CRCTN,Tonnes associated with source document,,,
SALES.ITEM.TEXT,D,177,,,,50L,M,TRUCK.NOS,Free form text that can be used for tracking sales items,,,
ORIG.MRDATE,D,178,,D2/,Original,8R,S,,Original required completion date as entered by winemaker,,,
ORIG.MRTIME,D,179,,MTS,Original,8R,S,,Original required completion time as entered by winemaker,,,
WTO.STATUS,D,180,,,WTO,1L,S,,Wine Tank Optimiser Status,,,
WTO.INSTRUCTIONS,D,181,,,,72L,M,WTO.INSTRUC,Text with information on assigned equipment and pipe paths,,,
CREATE.DATE,D,182,,D2/,Creation,8R,,,Opsmove creation date,,,
WTO.DATESTAMP,D,183,,,,14L,S,,YYYYMMDDHHMMSS Date stamp used on WTO.CHITS.ORIG file record,,,
PRINTED,D,184,,,Chit,1L,S,,Chit has been printed,,,
DATES.PRINTED,D,185,,D2/,Dates,8R,M,DATES.PRINT,Dates the chit has been printed (MV),,,
TIMES.PRINTED,D,186,,MTS,Times,8R,M,DATES.PRINT,Times the chit has been printed (MV),,,
MTCLASS,D,187,,,To Class,4L,M,TO.TANKS,Spirit Class - TO,,,
OW.FROM.FREIGHT.AREA,D,188,,,Over,2L,S,,Overwritten from freight area,,,
MFGENERIC,D,189,,,From Tank,3L,M,FROM.TANKS,From Tank Generic Code,,,
MFALLOCVINT,D,190,,,Vint,4R,M,FROM.TANKS,From Tank Allocation Vintage,,,
MFALLOCLITRES,D,191,,,Litres,9R,M,FROM.TANKS,From Tank Allocated Litres,,,
MTRGENERIC,D,192,,,To Truck,3L,M,TRUCK.NOS,To Truck Generic Code,,,
MTRALLOCVINT,D,193,,,Vint,4R,M,TRUCK.NOS,To Truck Allocation Vintage,,,
MTRALLOCLITRES,D,194,,,Litres,9R,M,TRUCK.NOS,To Truck Allocated Litres,,,
MTGENERIC,D,195,,,To Tank,3L,M,TO.TANKS,To Tank Generic Code,,,
MTALLOCVINT,D,196,,,Vint,4R,M,TO.TANKS,To Tank Allocation Vintage,,,
MTALLOCLITRES,D,197,,,Litres,9R,M,TO.TANKS,To Tank Allocated Litres,,,
MFALLOCPERC,D,198,,MD20P,Allocated,10R,M,FROM.TANKS,'From' tank allocation percentage this volume,,,
MTRALLOCPERC,D,199,,MD20P,Allocated,10R,M,TRUCK.NOS,'To' truck allocation percentage this volume,,,
WOP.WKORD,D,200,,,,4L,S,,Winery operations work order,,,
WOP.WKORD.SEQ,D,201,,,,2R,S,,Sequence on winery operations work order,,,
SEL.PODETAIL.ID,D,202,,,PODETAIL,5R,M,PURWINE,Selected PODETAIL Id,,,
MTRCHEMNO,D,203,,,,9L,M,TRUCK.NOS,Chemistry request ID`s generated against trucks on a Despatch chit,,,
GL.CODE,D,204,,,,4L,M,GL.DETS,Gain/Loss reason code,,,
CIR.NUMBER,D,205,,,,8L,S,,CIR number,,,
DATE.STARTED,D,206,,D4/,,10R,S,,Date started,,,
TIME.STARTED,D,207,,MTS,,8R,S,,Time started,,,
DATE.FINISHED,D,208,,D4/,,10R,S,,Date finished,,,
TIME.FINISHED,D,209,,MTS,,8R,S,,Time finished,,,
WMEST.DATE,D,210,,D4/,,10R,S,,Winemaker earliest start date,,,
MFCHEMNO,D,211,,,From,10L,M,FROM.TANKS,Chemistry request number associated with FROM tanks,,,
ADD.LOT.QTY,D,212,,MD40P,Add,9R,M,ADD.LOT.QTY,Additive lot quantity on purchase and summary comp correction,,,
WOOD.BATCH,D,213,,,Wood,6L,M,ADD.QTY.UOM,Wood batch when operation is a wood insertion,,,
MOVE.IFACED,D,214,,,MOVE,1L,S,,The chit is interfaced with project MOVE,,,
MOVE.ERR.TXT,D,215,,,Error text for MOVE,60L,S,,Error text to be sent via interface to project MOVE,,,
