# Grange file: SUMCOMP.TANK,source: winemaking.xlsm/SCT,downloaded: 2025-12-16
Field Name,Type,Field No,Field Definition,Conversion Code,Column Heading,Output Format,Depth,Assoc,DESC,Key,Examples,Comment
CADD.LOT.QTY,D,22,,MD40P,Add Lot Qty,12R,M,CADD.LOT,Additive lot quantity,,,
SWA.LITRES,D,23,,MD10P,,10R,S,,Sustainable Wine Australia litres,,,
ACCOUNT,I,,@WHO,,ACCOUNT,5L,S,,,,,
ADD.AUOMISS,I,,"TRANS(MADD,ADD.CODE,'AUOMISS','X')",,ISS UOM,6L,M,ADD,Issuing unit of measure,,,
ADD.BATCH.DESC,I,,"TRANS(MBATCH,ADD.CODE,""BATCH.DESC"",'X');TRANS(MBATCH.HIST,ADD.CODE,""BATCH.DESC"",'X') ;                      IFS(EQS(@1,REUSE('')),@2,@1)",,Additive YST batch description,30L,M,,Additive Description when additive is a yeast batch,,,
ADD.OR.BATCH,I,,"IFS(GTS(LENS(ADD.CODE),REUSE(4)),BATCH.DESC,ADDESCP)",,Additive Description,30L,M,ADD,Additive or batch description,,,
ADDESCP,I,,"TRANS(MADD,ADD.CODE,ADDESCP,'X')",,DESCRIPTION,30L,M,ADD,Additive description,,,
ADW,I,,SUM(STONNES),MD20P,,10R,S,,,,,
ALGEN.DESC,I,,"SUBR(""*PZZI211"",""SELINS"",DESC,FLAG,'N':@VM:'V',"""")",,Allergen Description,30L,M,ALGEN.LOTS,Allergen descriptions,,,
ALGEN.FLAG,I,,"SUBR(""*PZZI211"",""SELINS"",FLAG,FLAG,'N':@VM:'V',"""")",,Allergen Flag,1L,M,ALGEN.LOTS,Allergen flags,,,
ALGEN.ITEM,I,,"SUBR(""*PZZI211"",""SELINS"",ITEM,FLAG,'N':@VM:'V',"""")",,Allergen Item,6L,M,ALGEN.LOTS,Allergen items,,,
ALGEN.LOTS,I,,"SUBR(""*PZZI211"",""SELINS"",ADD.LOT,FLAG,'N':@VM:'V',"""")",,Allergen Lots,8R,M,ALGEN.LOTS,Allergen lots,,,
ALL.ADD.CODE,I,,"SUBR(""*GBWZ191"",ADD.CODE,ADD.QTY,ADD.LOT,ADD.LOT.QTY,'A',TANK.VOLUME)",,Allergen Codes,6L,M,ALL,Allergen additive codes,,,
ALL.ADD.DESC,I,,"SUBR(""*GBWZ191"",ADD.CODE,ADD.QTY,ADD.LOT,ADD.LOT.QTY,'D',TANK.VOLUME)",,Allergen Description,30L,M,ALL,Allergen additive descriptions,,,
ALL.ADD.QTY,I,,"SUBR(""*GBWZ191"",ADD.CODE,ADD.QTY,ADD.LOT,ADD.LOT.QTY,'Q',TANK.VOLUME)",MD40P,Allergen Quantity,10R,M,ALL,Allergen additive quantity,,,
AUOMISS,I,,"TRANS(MADD,ADD.CODE,'AUOMISS','X')",,ISS UOM,6L,M,ADD,Issuing unit of measure,,,
AUOMSTK,I,,"TRANS(MADD,ADD.CODE,AUOMSTK,'X')",,STOCK UOM,6L,M,ADD,Stocking unit of measure,,,
AVE.AGE.2020,I,,"SUBR('*AVG.AGE.2020',SBLEND,SVOLUME)",MD20P,AVG AGE,5R,S,,average age of blend - Grange 2020 version (E dates),,,
AVG.AGE,I,,"SUBR(SUBR.PENBW:'AVG.AGE',SBLEND,SVOLUME)",MD20P,AVG AGE,5R,S,,average age of blend,,,
AVG.COST.LTR,I,,"SUBR(""*PBWI627"",VALUE,SVOLUME)",MD30P,AVG COST LITRE,6R,M,LASTCALC,,,,
AVG.COST.LTR2,I,,"SUBR(""*PBWI617"",SVOLUME,VALUE)",MD30P,AVG COST LITRE,6R,M,,to calculate the average price for multi valued lines,,,
BATCH.DESC,I,,"TRANS(MBATCH,TBATCHNO,""BATCH.DESC"",'X')",,Batch Description,30L,,,Batch Description,,,
BDESCP,I,,"TRANS(MTANK,@ID,TBLEND,'X');TRANS(MBLEND,@,BTYPECODE,'X');TRANS(MBLENDGP,@,BDESCP,'X ')",,TYPE,25T,S,,,,,
BTYPECODE,I,,"TRANS(MTANK,@ID,TBLEND,'X');TRANS(MBLEND,@,BTYPECODE,'X')",,TYPE CODE,5T,S,,,,,
CADD.LOT.DESC,I,,"TRANS(LOT,ADD.LOT,'DESC','X')",,Description,40L,M,CADD.LOT,Lot description,,,
CLIMATE,I,,"TRANS(SOURCE,SOURCE,CLIMATE,'X')",,,3L,M,LASTCALC,Climate,,,
CLIMATE.DESCP,I,,"TRANS(SOURCE,CLIMATE,DESCP,'X')",,Climate,30L,M,LASTCALC,,,,
CMADDCD.DESC,I,,"TRANS(MBATCH,ADD.CODE,""BATCH.DESC"",'X');TRANS(MBATCH.HIST,ADD.CODE,""BATCH.DESC"",'X') ;                      IFS(EQS(@1,REUSE('')),@2,@1); IFS(GTS(LENS(ADD.CODE),REUSE(4)),@3,ADDESCP)",,Additive Description,30L,M,CMADDCD,Additive or batch description,,,
CMAUOMISS,I,,"TRANS(MADD,ADD.CODE,'AUOMISS','X'); IFS(GTS(LENS(ADD.CODE),REUSE(4)),REUSE('LT'),@1)",,ISS UOM,6L,M,CMADDCD,Issuing unit of measure,,,
COMPS,I,,"DCOUNT(SBLEND,@VM)",,Number of Components,3R,S,,Number of components,,,
CTRL.WINERY,I,,"TRANS(CONTROL,TRANS(CONTROL,LIT.MASTER.ACCOUNT,1,'X'),'CODE','X')",,Winery,1L,M,WINERY,Winery code from master CONTROL record,,,
CTRL.WTO,I,,"TRANS(CONTROL,TRANS(CONTROL,LIT.MASTER.ACCOUNT,1,'X'),'WTO.ACCOUNT','X')",,WTO,1L,M,WINERY,WTO flag from master CONTROL record,,,
DESC,I,,"TRANS(LOT,ADD.LOT,'DESC','X')",,Description,40L,M,ADD.LOT,Item description,,,
DESCP,I,,"TRANS(MBLEND,TANK.BLEND,BLENDESCP,'X')",,BLEND DESCRIPTION,30T,S,,,,,
DESCP.01,I,,"TRANS(MBLEND,TBLEND,BLENDESCP,'X')",,BLEND DESCRIPTION,30T,S,,8-09-93 : Now uses TANK.BLEND instead of TBLEND,,,
DIFF.VOLUME,I,,TOT.SVOLUME - TANK.VOLUME,MD10P,DIFFERENCE VOLUME,9R,S,,Difference between Summary Composition Volume & Tank Volume,,,
FLAG,I,,"TRANS(LOT,ADD.LOT,'FLAG','X')",,Active,1L,M,ADD.LOT,'A' if active,,,
FULL.VINTYEAR,I,,"SUBR('*PBWI806',FIELDS(SBLEND,'*',2))",NC,Vint Year,4R,M,LASTCALC,,,,
GEN.DESC,I,,"TRANS(GENERIC.FILE,GENERIC,NAME,'X')",,GENERIC NAME,30L,M,ALLOC,Generic code description,,,
GENERIC,I,,"TRANS(BWALLOC,@ID,GENERIC,'X')",,Gen Code,3L,M,ALLOC,Generic codes allocated,,,
GENLITRES,I,,"TRANS(BWALLOC,@ID,LITRES,'X')",MD00P,Litres Allocated,7R,M,ALLOC,Litres allocated to each code,,,
GI.DESC,I,,"TRANS(GI.FILE,GI.REGION,'GI.DESC','X')",,GI Description,40L,M,LASTCALC,GI Full Description,,,
GI.REGION,I,,"SUBR(SUBR.PENBW:'GI.LEVELS',SOURCE,'REG')",,GI Region,3L,M,LASTCALC,GI Region,,,
GI.REGION.DESC,I,,"SUBR(SUBR.PENBW:'GI.LEVELS',SOURCE,'REG') ; TRANS('GI.FILE',@,'GI.SDESC','X')",,GI Region Description,15L,M,LASTCALC,GI Region Description,,,
GI.SDESC,I,,"TRANS(GI.FILE,GI.REGION,'GI.SDESC','X')",,GI Desc,15L,M,LASTCALC,GI Short description,,,
GI.STATE,I,,"SUBR(SUBR.PENBW:'GI.LEVELS',SOURCE,'STA')",,GI State,3L,M,LASTCALC,GI State,,,
GI.STATE.DESC,I,,"SUBR(SUBR.PENBW:'GI.LEVELS',SOURCE,'STA') ; TRANS('GI.FILE',@,'GI.SDESC','X')",,GI State Description,15L,M,LASTCALC,GI State Description,,,
GI.SUBREGION,I,,"SUBR(SUBR.PENBW:'GI.LEVELS',SOURCE,'SUB')",,GI Subregion,3L,M,LASTCALC,GI Subregion,,,
GI.SUBREGION.DESC,I,,"SUBR(SUBR.PENBW:'GI.LEVELS',SOURCE,'SUB') ; TRANS('GI.FILE',@,'GI.SDESC','X')",,GI Subregion Description,15L,M,LASTCALC,GI Subregion Description,,,
GI.SUPERZONE,I,,"SUBR(SUBR.PENBW:'GI.LEVELS',SOURCE,'SUP')",,GI SuperZone,3L,M,LASTCALC,GI Superzone,,,
GI.SUPERZONE.DESC,I,,"SUBR(SUBR.PENBW:'GI.LEVELS',SOURCE,'SUP') ; TRANS('GI.FILE',@,'GI.SDESC','X')",,GI Superzone Description,15L,M,LASTCALC,GI Superzone Description,,,
GI.ZONE,I,,"SUBR(SUBR.PENBW:'GI.LEVELS',SOURCE,'ZON')",,GI Zone,3L,M,LASTCALC,GI Zone,,,
GI.ZONE.DESC,I,,"SUBR(SUBR.PENBW:'GI.LEVELS',SOURCE,'ZON') ; TRANS('GI.FILE',@,'GI.SDESC','X')",,GI Zone Description,15L,M,LASTCALC,GI Zone Description,,,
GRADE,I,,"GRADE.LEVEL[1,1]",,Grade,1L,S,,,,,
GRADE.LEVEL,I,,"TRANS(BWALLOC,TANK,GRADE.LEVEL,'X')",,Grade Level,2L,S,,Grade level for the Tank,,,
GRD2,I,,"TRANS(TANK.ORIGIN,@ID,WNOTE,'X');SUBSTRINGS(@1,3,99); LOWER(@2) ;TRANS(I.GRDOCKET,@3,MCNOTE,'X');RAISE(@4);RAISE(@5)",,Crush Note,15R,M,XX1,GL 13.01.94 To return the gr docket numbers for a tank (The convert is to fix a universe format bug),,,
GRDOCKETS,I,,"TRANS(TANK.ORIGIN,@ID,WNOTE,'X');SUBSTRINGS(@1,3,99); LOWER(@2) ;TRANS(I.GRDOCKET,@3,MCNOTE,'X');CATS(REUSE('| '),@4);RAISE(@5);RAISE(@6)",,Crush Notes,15R,M,,GL 13.01.94 To return the gr docket numbers for a tank (The convert is to fix a universe format bug),,,
INTRANSIT.TANK,I,,"IF @ID[2,1] = '#' THEN 1 ELSE ''",,Intransit,1L,S,,Intransit Tank Flag,,,
ITEM,I,,"TRANS(LOT,ADD.LOT,'ITEM','X')",,JDE Item,10L,M,ADD.LOT,JDE item number,,,
JDE.ITEM.CODE,I,,"TRANS(MADD,ADD.CODE,'PRODNO','X')",,JDE ITEM CODE,10L,M,ADD,Financial Product Number,,,
LEN.SVINTYR,I,,"SUBR(""!LENS"",SVINTYR)",,Len VY,2R,M,LASTCALC,,,,
LIT.MASTER.ACCOUNT,I,,"""MASTER.ACCOUNT""",,,14L,S,,,,,
LITRES,I,,"TRANS(BWALLOC,@ID,LITRES,'X')",MD00P,Litres Allocated,7R,M,ALLOC,Litres allocated to each code,,,
LOT.DESC,I,,"TRANS(LOT,ADD.LOT,'DESC','X')",,Description,40L,M,ADD.LOT,Item description,,,
LOT.ITEM,I,,"TRANS(LOT,ADD.LOT,'ITEM','X')",,JDE Item,10L,M,ADD.LOT,JDE item number,,,
MAST.DATE,I,,"SUBR('!FIELDS',MAST.PHIST.KEY,'*',2)",D2/,,8R,M,MAST,Master operation date,,,
MAST.OPCD,I,,"SUBR('!FIELDS',MAST.PHIST.KEY,'*',1)",,,3R,M,,Master operation codes,,,
MAST.TIME,I,,"SUBR('!FIELDS',MAST.PHIST.KEY,'*',3)",MT,,5R,M,MAST,Master operation time,,,
MFBATCH,I,,"TRANS(MTANK,@ID,TBATCHNO,'X')",,BATCH,12L,M,MFTANK,Tank batch,,,
MFBLEND,I,,"TRANS(MTANK,@ID,TBLEND,'X')",,BLEND CODE,12L,M,MFTANK,Tank blend,,,
MFBLEND.DESC,I,,"TRANS(MBLEND,MFBLEND,'BLENDESCP','X')",,BLEND DESCRIPTION,30L,M,MFTANK,Blend description,,,
MFDIPB4,I,,"TRANS(MTANK,@ID,TDIP,'X')",MD20P,DIP,8R,M,MFTANK,,,,
MFVOL,I,,"SUBR(""*GBWZ171"",TTABLE,TDIP,""V"")+0",MD10P,VOLUME,9R,M,MFTANK,Subroutine call for calculation of Volume from Dip,,,
MVOLUME,I,,"SUBR(""*PBWZ171"",TTABLE,TDIP,""V"")",MD20P,TANK FILE VOLUME,9R,S,,,,,
NONVAR,I,,"SUBR(SUBR.PENBW:'PBWI1067',VAR)",,Non Var,1L,M,LASTCALC,Variety code is a non varietal,,,
ORIGIN,I,,"TRANS(SOURCE,SOURCE,ORIGIN,'X')",,,3L,M,LASTCALC,Origin,,,
ORIGIN.DESCP,I,,"TRANS(SOURCE,ORIGIN,DESCP,'X')",,Origin,30L,M,LASTCALC,,,,
OSCPERC,I,,"IF TANK.VOLUME THEN SUBR('!DIVS',SLITRES,REUSE(TANK.VOLUME)) ELSE 0;SUBR('!MULS',@1,REUSE(100))",MD20P,,6R,M,OCOMP,,,,
OSRC,I,,"SUBR('!SUBSTRINGS',SBLEND,5,3)",,,3L,M,OCOMP,,,,
OSRC.DOC.CRCTN,I,,"SUBR('*ISRCDOCS',TANK,'1*')",,Source Document,12L,M,OSRC.DOC,Document number of the product source (either a weighnote or purchase chit number),,,
OSRC.DOC.LITRES,I,,"SUBR('*ISRCDOCS',TANK,'2')",MD10P,Litres,10R,M,OSRC.DOC,The number of litres (in this tank or on this chit) that are attributable to this (weighnote or purchase chit).,,,
OSRC.DOC.PERC,I,,"SUBR('*ISRCDOCS',TANK,'4')",MD20P,,6R,M,OSRC.DOC,,,,
OSRC.DOC.TONNES,I,,"SUBR('*ISRCDOCS',TANK,'3')",MD20P,Tons,10R,M,OSRC.DOC,The number of tons (from the weighnote) that are attributable to this (destination tank or destination chit).,,,
OSRCDESC,I,,"SUBR('*GBWI928',OSRC )",,,30L,M,OCOMP,,,,
OSWA.LITRES,I,,SWA.LITRES,MD10P,,10R,S,,,,,
OSWA.PERC,I,,IF TANK.VOLUME THEN SWA.LITRES/TANK.VOLUME*100 ELSE 0,MD20P,,6R,S,,,,,
OVAR,I,,"SUBR('!SUBSTRINGS',SBLEND,1,3)",,,3L,M,OCOMP,,,,
OVARDESC,I,,"SUBR('*GBWI927',OVAR)",,,20L,M,OCOMP,,,,
OVYR,I,,"SUBR('!SUBSTRINGS',SBLEND,9,2);SUBR('!FMTS',@1,'R%2')",NC,,2R,M,OCOMP,,,,
PCNT,I,,"SUBR(""!MULS"",SVOLUME,REUSE(100));SUBR(""!DIVS"",@1,REUSE(SUM(SVOLUME)))",MD20P,PERCENT OF TOTAL,6R,M,LASTCALC,Percent of total composition,,,
PCNT.ALB,I,,"SUBR(SUBR.PENBW:""PBWI998"",SVOLUME,VAR,'ALB')",MD20P,ALB %,6R,S,,ALB %,,,
PCNT.ARA,I,,"SUBR(SUBR.PENBW:""PBWI998"",SVOLUME,VAR,'ARA')",MD20P,ARA %,6R,S,,ARA %,,,
PCNT.ARN,I,,"SUBR(SUBR.PENBW:""PBWI998"",SVOLUME,VAR,'ARN')",MD20P,ARN %,6R,S,,ARN %,,,
PCNT.BAR,I,,"SUBR(SUBR.PENBW:""PBWI998"",SVOLUME,VAR,'BAR')",MD20P,BAR %,6R,S,,BAR %,,,
PCNT.BAS,I,,"SUBR(SUBR.PENBW:""PBWI998"",SVOLUME,VAR,'BAS')",MD20P,BAS %,6R,S,,BAS %,,,
PCNT.BDA,I,,"SUBR(SUBR.PENBW:""PBWI998"",SVOLUME,VAR,'BDA')",MD20P,BDA %,6R,S,,BDA %,,,
PCNT.BIA,I,,"SUBR(SUBR.PENBW:""PBWI998"",SVOLUME,VAR,'BIA')",MD20P,BIA %,6R,S,,BIA %,,,
PCNT.BVI,I,,"SUBR(SUBR.PENBW:""PBWI998"",SVOLUME,SVINTYR,VINTYR)",MD20P,Blend Vint %,6R,S,,Percentage of blend vintage,,,
PCNT.CAF,I,,"SUBR(SUBR.PENBW:""PBWI998"",SVOLUME,VAR,'CAF')",MD20P,CAF %,6R,S,,CAF %,,,
PCNT.CAM,I,,"SUBR(SUBR.PENBW:""PBWI998"",SVOLUME,VAR,'CAM')",MD20P,CAM %,6R,S,,CAM %,,,
PCNT.CAN,I,,"SUBR(SUBR.PENBW:""PBWI998"",SVOLUME,VAR,'CAN')",MD20P,CAN %,6R,S,,CAN %,,,
PCNT.CAP,I,,"SUBR(SUBR.PENBW:""PBWI998"",SVOLUME,VAR,'CAP')",MD20P,CAP %,6R,S,,CAP %,,,
PCNT.CAS,I,,"SUBR(SUBR.PENBW:""PBWI998"",SVOLUME,VAR,'CAS')",MD20P,CAS %,6R,S,,CAS %,,,
PCNT.CBM,I,,"SUBR(SUBR.PENBW:""PBWI998"",SVOLUME,VAR,'CBM')",MD20P,CBM %,6R,S,,CBM %,,,
PCNT.CCB,I,,"SUBR(SUBR.PENBW:""PBWI998"",SVOLUME,VAR,'CCB')",MD20P,CCB %,6R,S,,CCB %,,,
PCNT.CHB,I,,"SUBR(SUBR.PENBW:""PBWI998"",SVOLUME,VAR,'CHB')",MD20P,CHB %,6R,S,,CHB %,,,
PCNT.CHM,I,,"SUBR(SUBR.PENBW:""PBWI998"",SVOLUME,VAR,'CHM')",MD20P,CHM %,6R,S,,CHM %,,,
PCNT.CHR,I,,"SUBR(SUBR.PENBW:""PBWI998"",SVOLUME,VAR,'CHR')",MD20P,CHR %,6R,S,,CHR %,,,
PCNT.CHS,I,,"SUBR(SUBR.PENBW:""PBWI998"",SVOLUME,VAR,'CHS')",MD20P,CHS %,6R,S,,CHS %,,,
PCNT.CIN,I,,"SUBR(SUBR.PENBW:""PBWI998"",SVOLUME,VAR,'CIN')",MD20P,CIN %,6R,S,,CIN %,,,
PCNT.CLR,I,,"SUBR(SUBR.PENBW:""PBWI998"",SVOLUME,VAR,'CLR')",MD20P,CLR %,6R,S,,CLR %,,,
PCNT.COL,I,,"SUBR(SUBR.PENBW:""PBWI998"",SVOLUME,VAR,'COL')",MD20P,COL %,6R,S,,COL %,,,
PCNT.CRA,I,,"SUBR(SUBR.PENBW:""PBWI998"",SVOLUME,VAR,'CRA')",MD20P,CRA %,6R,S,,CRA %,,,
PCNT.CRG,I,,"SUBR(SUBR.PENBW:""PBWI998"",SVOLUME,VAR,'CRG')",MD20P,CRG %,6R,S,,CRG %,,,
PCNT.CRO,I,,"SUBR(SUBR.PENBW:""PBWI998"",SVOLUME,VAR,'CRO')",MD20P,CRO %,6R,S,,CRO %,,,
PCNT.CSE,I,,"SUBR(SUBR.PENBW:""PBWI998"",SVOLUME,VAR,'CSE')",MD20P,CSE %,6R,S,,CSE %,,,
PCNT.CSM,I,,"SUBR(SUBR.PENBW:""PBWI998"",SVOLUME,VAR,'CSM')",MD20P,CSM %,6R,S,,CSM %,,,
PCNT.CSS,I,,"SUBR(SUBR.PENBW:""PBWI998"",SVOLUME,VAR,'CSS')",MD20P,CSS %,6R,S,,CSS %,,,
PCNT.CUR,I,,"SUBR(SUBR.PENBW:""PBWI998"",SVOLUME,VAR,'CUR')",MD20P,CUR %,6R,S,,CUR %,,,
PCNT.CVI,I,,"SUBR(SUBR.PENBW:""PBWI998"",SVOLUME,SVINTYR,VIYEAR[2])",MD20P,Curr Vint %,6R,S,,Percentage of current vintage,,,
PCNT.CVI-1,I,,"VIYEAR-1;@1[2]; SUBR(SUBR.PENBW:""PBWI998"",SVOLUME,SVINTYR,@2)",MD20P,Curr-1 Vint %,6R,S,,Percentage of current vintage - 1,,,
PCNT.CVI-2,I,,"VIYEAR-2;@1[2]; SUBR(SUBR.PENBW:""PBWI998"",SVOLUME,SVINTYR,@2)",MD20P,Curr-2 Vint %,6R,S,,Percentage of current vintage - 2,,,
PCNT.CVI-3,I,,"VIYEAR-3;@1[2]; SUBR(SUBR.PENBW:""PBWI998"",SVOLUME,SVINTYR,@2)",MD20P,Curr-3 Vint %,6R,S,,Percentage of current vintage - 3,,,
PCNT.CVI-4,I,,"VIYEAR-4;@1[2]; SUBR(SUBR.PENBW:""PBWI998"",SVOLUME,SVINTYR,@2)",MD20P,Curr-4 Vint %,6R,S,,Percentage of current vintage - 4,,,
PCNT.CVS,I,,"SUBR(SUBR.PENBW:""PBWI998"",SVOLUME,VAR,'CVS')",MD20P,CVS %,6R,S,,CVS %,,,
PCNT.DIR,I,,"SUBR(SUBR.PENBW:""PBWI998"",SVOLUME,VAR,'DIR')",MD20P,DIR %,6R,S,,DIR %,,,
PCNT.DIW,I,,"SUBR(SUBR.PENBW:""PBWI998"",SVOLUME,VAR,'DIW')",MD20P,DIW %,6R,S,,DIW %,,,
PCNT.DOL,I,,"SUBR(SUBR.PENBW:""PBWI998"",SVOLUME,VAR,'DOL')",MD20P,DOL %,6R,S,,DOL %,,,
PCNT.DOR,I,,"SUBR(SUBR.PENBW:""PBWI998"",SVOLUME,VAR,'DOR')",MD20P,DOR %,6R,S,,DOR %,,,
PCNT.DUR,I,,"SUBR(SUBR.PENBW:""PBWI998"",SVOLUME,VAR,'DUR')",MD20P,DUR %,6R,S,,DUR %,,,
PCNT.EMR,I,,"SUBR(SUBR.PENBW:""PBWI998"",SVOLUME,VAR,'EMR')",MD20P,EMR %,6R,S,,EMR %,,,
PCNT.FAR,I,,"SUBR(SUBR.PENBW:""PBWI998"",SVOLUME,VAR,'FAR')",MD20P,FAR %,6R,S,,FAR %,,,
PCNT.FEP,I,,"SUBR(SUBR.PENBW:""PBWI998"",SVOLUME,VAR,'FEP')",MD20P,FEP %,6R,S,,FEP %,,,
PCNT.GAM,I,,"SUBR(SUBR.PENBW:""PBWI998"",SVOLUME,VAR,'GAM')",MD20P,GAM %,6R,S,,GAM %,,,
PCNT.GGR,I,,"SUBR(SUBR.PENBW:""PBWI998"",SVOLUME,VAR,'GGR')",MD20P,GGR %,6R,S,,GGR %,,,
PCNT.GOM,I,,"SUBR(SUBR.PENBW:""PBWI998"",SVOLUME,VAR,'GOM')",MD20P,GOM %,6R,S,,GOM %,,,
PCNT.GOR,I,,"SUBR(SUBR.PENBW:""PBWI998"",SVOLUME,VAR,'GOR')",MD20P,GOR %,6R,S,,GOR %,,,
PCNT.GRE,I,,"SUBR(SUBR.PENBW:""PBWI998"",SVOLUME,VAR,'GRE')",MD20P,GRE %,6R,S,,GRE %,,,
PCNT.GRM,I,,"SUBR(SUBR.PENBW:""PBWI998"",SVOLUME,VAR,'GRM')",MD20P,GRM %,6R,S,,GRM %,,,
PCNT.GRS,I,,"SUBR(SUBR.PENBW:""PBWI998"",SVOLUME,VAR,'GRS')",MD20P,GRS %,6R,S,,GRS %,,,
PCNT.GSH,I,,"SUBR(SUBR.PENBW:""PBWI998"",SVOLUME,VAR,'GSH')",MD20P,GSH %,6R,S,,GSH %,,,
PCNT.GSM,I,,"SUBR(SUBR.PENBW:""PBWI998"",SVOLUME,VAR,'GSM')",MD20P,GSM %,6R,S,,GSM %,,,
PCNT.HIN,I,,"SUBR(SUBR.PENBW:""PBWI998"",SVOLUME,VAR,'HIN')",MD20P,HIN %,6R,S,,HIN %,,,
PCNT.ITA,I,,"SUBR(SUBR.PENBW:""PBWI998"",SVOLUME,VAR,'ITA')",MD20P,ITA %,6R,S,,ITA %,,,
PCNT.KER,I,,"SUBR(SUBR.PENBW:""PBWI998"",SVOLUME,VAR,'KER')",MD20P,KER %,6R,S,,KER %,,,
PCNT.MAR,I,,"SUBR(SUBR.PENBW:""PBWI998"",SVOLUME,VAR,'MAR')",MD20P,MAR %,6R,S,,MAR %,,,
PCNT.MAT,I,,"SUBR(SUBR.PENBW:""PBWI998"",SVOLUME,VAR,'MAT')",MD20P,MAT %,6R,S,,MAT %,,,
PCNT.MER,I,,"SUBR(SUBR.PENBW:""PBWI998"",SVOLUME,VAR,'MER')",MD20P,MER %,6R,S,,MER %,,,
PCNT.MES,I,,"SUBR(SUBR.PENBW:""PBWI998"",SVOLUME,VAR,'MES')",MD20P,MES %,6R,S,,MES %,,,
PCNT.MEU,I,,"SUBR(SUBR.PENBW:""PBWI998"",SVOLUME,VAR,'MEU')",MD20P,MEU %,6R,S,,MEU %,,,
PCNT.MLB,I,,"SUBR(SUBR.PENBW:""PBWI998"",SVOLUME,VAR,'MLB')",MD20P,MLB %,6R,S,,MLB %,,,
PCNT.MLG,I,,"SUBR(SUBR.PENBW:""PBWI998"",SVOLUME,VAR,'MLG')",MD20P,MLG %,6R,S,,MLG %,,,
