# Grange file: BLEND.PROP AND BLEND.PROP.ARCHIVE,source: winemaking.xlsm/BP,downloaded: 2024-09-03
Field Name,Type,Field No,Field Definition,Conversion Code,Column Heading,Output Format,Depth,Assoc,DESC,Key,Examples,Comment
FS02,D,85,,,FS02,5R,M,TANK,Tank FS02 chemistry,,,
TS02,D,86,,,TS02,5R,M,TANK,Tank TS02 chemistry,,,
EXTRACT,D,87,,,Extr,5R,M,TANK,Tank Extract chemistry,,,
ASG,D,88,,,A/SG,5R,S,,Tank average SG,,,
ADENS,D,89,,,A/DENS,5R,S,,Tank average DENS,,,
AFS02,D,90,,,A/FS02,5R,S,,Tank average FS02,,,
ATS02,D,91,,,A/TS02,5R,S,,Tank average TS02,,,
APH,D,92,,,A/pH,5R,S,,Tank average pH,,,
WD.VARIETY,D,93,,,WD,3L,M,WDVAR,Wine Data Variety summary,,,
WD.VAR.LITRES,D,94,,,WD Var,8R,M,WDVAR,Wine Data Variety litres summary,,,
WD.GI,D,95,,,WD,3L,M,WDAREA,Wine Data GI summary,,,
WD.GI.LITRES,D,96,,,WD Area,8R,M,WDAREA,Wine Data GI litres summary,,,
WD.VINT,D,97,,,WD,4R,M,WDVINT,Wine Data Vintage summary,,,
WD.VINT.LITRES,D,98,,,WD Vint,8R,M,WDVINT,Wine Data Vintage litres summary,,,
AEXTRACT,D,99,,,A/Ext,6R,S,,Tank average Extract (Literal),,,
WD.TRANSFER,D,100,,,WD,1L,S,,Set to 'Y' if the Finalized Blend proposal has had its analysis data,,,
MFALLOC.GEN,D,101,,,Alloc,3L,M,TANK,From Tanks Generic code allocations (@SV),,,
MFALLOC.VINT,D,102,,,Alloc,4R,M,TANK,From Tanks Vintage allocations (@SV),,,
MFALLOC.LITRES,D,103,,,Alloc,7R,M,TANK,From Tanks Litres allocations (@SV),,,
MFWDADD,D,104,,,Additives,8L,M,TANK,From Tanks Wine Data applicable additive codes (@SV),,,
MFWDLOTS,D,105,,,Lots,8R,M,TANK,From Tanks Wine Data applicable Lot codes (@SV),,,
WDADD.DESC,D,106,,,WD applicable,30L,M,ADD.DESC,From Tanks applicable additive and Lot code descriptions,,,
COMPLY,D,107,,,Comply,5R,M,TANK,Tank Compliance chemistry,,,
ACOMPLY,D,108,,,A/Comp,5R,S,,Tank average Compliance,,,
WDVINT.AT,D,109,,,Vint,2L,M,VINT.AT,WD Vintaged at winery,,,
WDPERC.AT,D,110,,MD10P,%,6R,M,VINT.AT,WD Vintaged at winery percentage of wine,,,
WDMAT.TYPE,D,111,,MC,Maturation type,20L,M,MAT,Maturation type,,,
WDMAT.YRS,D,112,,,Years,3R,M,MAT,Maturation years,,,
WDMAT.MTHS,D,113,,,Mths,2R,M,MAT,Maturation months,,,
WDMAT.PERC,D,114,,MD10P,%,6R,M,MAT,Maturation type percentage,,,
WDBLK.ACCT,D,115,,,Account,6L,M,ACCT,Block account (eg grower) code,,,
WDBLK,D,116,,,Block,5L,M,ACCT,Block code,,,
WDBLK.LITRES,D,117,,MD0P,Block,10R,M,ACCT,Litres the Block contributed to the blend,,,
WDREGION,D,118,,,Region,10L,M,REGION,The region as held on the label alcohol rules record,,,
WDLABEL.ALCOHOL,D,119,,MD20P,Label,6R,M,REGION,Calculated label alcohol over each region,,,
WINE.COMMENTS,D,120,,WP,Winemaker comments,105L,S,,Winemaker comments,,,
TGL,D,121,,,GL,2L,M,TANK,Tank Grade level,,,
WINE.DATA.ID,D,122,,,WD Id,9L,S,,Wine Data Id (Vint*Gcode),,,
FINAL.LOCATION,D,123,,,Final,2L,S,,Account based winery location from which the Blend Proposal was,,,
FINALBY,D,124,,,Final By,10L,S,,@LOGNAME of the user that finalized the Blend proposal,,,
OS.CHEM.ID,D,125,,,,9L,M,TANK,Outstanding chemistry raised to allow for analysis transfer,,,
WD.GI.LEVEL,D,126,,,GL,1L,S,,GI level the Wine Data has been accumulated to,,,
BLEND.CHIT.ID,D,127,,,Chit Id,9L,M,,Chit Id(s) used to produce this blend,,,
WD.BLEND.NO,D,128,,,No.,2R,S,,Wine Data assigned Blend number,,,
TTANK.CHEM.ID,D,129,,,To Tank,10L,S,,Chemistry request raised against a TO Tank,,,
TTANK.CHEM.DATE,D,130,,D2/,Chem Date,9R,S,,Date of Chemistry request raised against a TO Tank,,,
TSG,D,131,,,SG,5R,M,TO.TANK,TO Tank SG chemistry,,,
TDENS,D,132,,,DENS,5R,M,TO.TANK,TO Tank DENS chemistry,,,
TALC,D,133,,,Str,5R,M,TO.TANK,TO Tank STR chemistry,,,
TRS,D,134,,,RS,5R,M,TO.TANK,TO Tank RS chemistry,,,
TVA,D,135,,,VA,5R,M,TO.TANK,TO Tank VA chemistry,,,
TPH,D,136,,,PH,5R,M,TO.TANK,TO Tank PH chemistry,,,
TTA,D,137,,,TA,5R,M,TO.TANK,TO Tank TA chemistry,,,
TFS02,D,138,,,FS02,5R,M,TO.TANK,TO Tank FS02 chemistry,,,
TTS02,D,139,,,TS02,5R,M,TO.TANK,TO Tank TS02 chemistry,,,
TEXTRACT,D,140,,,Extr,5R,M,TO.TANK,TO Tank Extract chemistry,,,
TCOMPLY,D,141,,,Comply,5R,M,TO.TANK,TO Tank Compliance chemistry,,,
TBE,D,142,,,Be,5L,M,TO.TANK,TO Tank Be chemistry,,,
CU,D,143,,,From,6R,M,TANK,Tank Cu,,,
ACU,D,144,,,Ave.,6R,S,,Average Cu,,,
TCU,D,145,,,To,6R,M,TO.TANK,To tank Cu,,,
TMALATE,D,146,,,To,6R,M,TO.TANK,To tank malate,,,
AHEAT,D,147,,,A/Heat,6L,S,,Average Heat,,,
THEAT,D,148,,,Heat,6L,M,TO.TANK,To tank heat,,,
ACOLD,D,149,,,A/Cold,6L,S,,Average Cold,,,
TCOLD,D,150,,,Cold,6L,M,TO.TANK,To tank cold,,,
BPTYPE,D,151,,,,3L,S,,Blend proposal type of WD (Wine Data) or BAF (Bottling approval,,,
WDADD.MGL,D,152,,MD40P,mg/L,10R,M,ADD.DESC,From Tanks applicable additive mg/L,,,
TMAST.PHIST.KEY,D,153,,,,15L,M,TANK,From Tanks Processing History keys (@SV),,,
TMAST.VOL,D,154,,MD10P,,8R,M,TANK,From Tanks Processing history volumes (@SV),,,
MAST.PHIST.KEY,D,155,,,,15L,M,SPH,Consolidated From Tank Processing History keys,,,
MAST.VOL,D,156,,MD10P,,8R,M,SPH,Consolidated From Tank Processing history volumes,,,
TEMP,D,157,,,From,6R,M,TANK,Tank Temp,,,
ATEMP,D,158,,,Ave.,6R,S,,Average Temp,,,
TTEMP,D,159,,,To,6R,M,TO.TANK,To tank Temp,,,
ASC,D,160,,,From,6R,M,TANK,Tank Asc,,,
AASC,D,161,,,Ave.,6R,S,,Average Asc,,,
TASC,D,162,,,To,6R,M,TO.TANK,To tank Asc,,,
FE,D,163,,,From,6R,M,TANK,Tank Iron,,,
AFE,D,164,,,Ave.,6R,S,,Average Iron,,,
TFE,D,165,,,To,6R,M,TO.TANK,To tank Iron,,,
SNA,D,166,,,From,6R,M,TANK,Tank Sodium,,,
ANA,D,167,,,Ave.,6R,S,,Average Sodium,,,
ASNA,D,167,,,Ave.,6R,S,,Average Sodium,,,
TNA,D,168,,,To,6R,M,TO.TANK,To tank Sodium,,,
CA,D,169,,,From,6R,M,TANK,Tank Calcium,,,
ACA,D,170,,,Ave.,6R,S,,Average Calcium,,,
TCA,D,171,,,To,6R,M,TO.TANK,To tank Calcium,,,
TURB,D,172,,,From,6R,M,TANK,Tank Turbitity,,,
ATURB,D,173,,,Ave.,6R,S,,Average Turbitity,,,
TTURB,D,174,,,To,6R,M,TO.TANK,To tank Turbitity,,,
A420,D,175,,,From,6R,M,TANK,Tank A420,,,
AA420,D,176,,,Ave.,6R,S,,Average A420,,,
TA420,D,177,,,To,6R,M,TO.TANK,To tank A420,,,
A520,D,178,,,From,6R,M,TANK,Tank A520,,,
AA520,D,179,,,Ave.,6R,S,,Average A520,,,
TA520,D,180,,,To,6R,M,TO.TANK,To tank A520,,,
DO2,D,181,,,From,6R,M,TANK,Tank DO2,,,
ADO2,D,182,,,Ave.,6R,S,,Average DO2Cu,,,
TDO2,D,183,,,To,6R,M,TO.TANK,To tank DO2,,,
SORBIC,D,184,,,From,6R,M,TANK,Tank Sorbic acid,,,
ASORBIC,D,185,,,Ave.,6R,S,,Average Sorbic acid,,,
TSORBIC,D,186,,,To,6R,M,TO.TANK,To tank Sorbic acid,,,
DCO2,D,187,,,From,6R,M,TANK,Tank CO2,,,
ADCO2,D,188,,,Ave.,6R,S,,Average CO2,,,
TDCO2,D,189,,,To,6R,M,TO.TANK,To tank CO2,,,
FLTAB,D,190,,,From,6R,M,TANK,Tank Filterability,,,
AFLTAB,D,191,,,Ave.,6R,S,,Average Filterability,,,
TFLTAB,D,192,,,To,6R,M,TO.TANK,To tank Filterability,,,
CITRIC,D,193,,,From,6R,M,TANK,Tank Citric acid,,,
ACITRIC,D,194,,,Ave.,6R,S,,Average Citric acid,,,
TCITRIC,D,195,,,To,6R,M,TO.TANK,To tank Citric acid,,,
4EP,D,196,,,From,6R,M,TANK,Tank 4EP,,,
A4EP,D,197,,,Ave.,6R,S,,Average 4EP,,,
T4EP,D,198,,,To,6R,M,TO.TANK,To tank 4EP,,,
COND,D,199,,,From,6R,M,TANK,Tank Cold conduct,,,
ACOND,D,200,,,Ave.,6R,S,,Average Cold conduct,,,
TCOND,D,201,,,To,6R,M,TO.TANK,To tank Cold conduct,,,
STCA,D,202,,,From,6R,M,TANK,Tank TCA,,,
ATCA,D,203,,,Ave.,6R,S,,Average TCA,,,
TTCA,D,204,,,To,6R,M,TO.TANK,To tank TCA,,,
EGG,D,205,,,From,6R,M,TANK,Tank Egg,,,
AEGG,D,206,,,Ave.,6R,S,,Average Egg,,,
TEGG,D,207,,,To,6R,M,TO.TANK,To tank Egg,,,
MILK,D,208,,,From,6R,M,TANK,Tank Milk,,,
AMILK,D,209,,,Ave.,6R,S,,Average Milk,,,
TMILK,D,210,,,To,6R,M,TO.TANK,To tank Milk,,,
MFWDADD.MGL,D,211,,MD40P,,8R,M,TANK,From Tanks Wine Data applicable additive codes mg/L (@SV),,,
MFWDADD.QTY,D,212,,MD40P,,12R,M,TANK,From Tanks Wine Data applicable additive quantities (@SV),,,
MFWDLOTS.QTY,D,213,,MD40P,,12R,M,TANK,From Tanks Wine Data applicable Lot quantities (@SV),,,
GI,D,214,,,,3L,M,GI,GI summary,,,
GI.LITRES,D,215,,,,10R,M,GI,,,,
VGIV,D,216,,,,10L,M,VGIV,"Variety, GI, Vintage",,,
VGIV.LITRES,D,217,,,,10R,M,VGIV,,,,
K,D,218,,,,6R,M,TANK,Tank K (potassium) value,,,
AK,D,219,,,,6R,S,,Average K (potassium) value,,,
TK,D,220,,,,6R,M,TO.TANK,To tank K (potassium) value,,,
SWA.LITRES,D,221,,,,10R,M,TANK,Tank SWA litres,,,
TOT.SWA.LITRES,D,222,,,,10R,S,,Total SWA litres,,,
SWATM.SPLR.MNBR,D,223,,NC,,5R,M,SWATMSP,SWA Trust mark application supplier membership number,,,
SWATM.SPLR.MNAME,D,224,,,,40L,M,SWATMSP,SWA Trust mark application supplier membership name,,,
SWATM.SPLR.VINT,D,225,,,,4R,M,SWATMSP,SWA Trust mark application supplied vintage,,,
SWATM.SPLR.FORM,D,226,,,,5L,M,SWATMSP,SWA Trust mark application supplied form (Grapes/Wine),,,
SWATM.SPLR.PERC,D,227,,MD20P,,6R,M,SWATMSP,SWA Trust mark application supplied qualifying percentage,,,
SWATM.PWL,D,228,,,,2L,M,SWATM.PWL,,,,
SWATM.PWL.VALID,D,229,,,,1L,M,SWATM.PWL,SWA Trust mark application processing winery location was SWA valid,,,
SWATM.SPLR.PERC.BLEND,D,230,,MD20P,,6R,M,SWATMSP,,,,
A.YEAR.AGO,I,,"OCONV(DATE(),'D4/');@[1,6]:@[4]-1;ICONV(@,'D4/')",D4/,A Year Ago,10R,S,,,,,
ADW,I,,"TRANS(ITEM.MSTR,BLEND,SCOST.TOT,'X')",MD40P,Std Cost,8R,S,,Standard value/litre,,,
ANALYSIS.TXT,I,,"IF WD.TRANSFER = 'O' THEN ""Analysis outstanding"" ELSE """"",,,20L,S,,,,,
AREA,I,,"SUBR('*ITYPE.EXT',VAR.AREA,4,3)",,Area,3L,M,COMP,Composition Area,,,
AUD.BREAK,I,,IF AUD.CODE = 1 THEN 1 ELSE IF AUD.CODE = 3 THEN 1 ELSE IF AUD.CODE = 2 THEN 2 ELSE,,,1L,S,,Group deletions and before images together and creations and after,,,
AUD.CODE,I,,"FIELD(@ID,'*',5)",,AUDIT,1L,S,,Audit action code,,,
AUD.DATE,I,,"FIELD(@ID,'*',2)",D2/,Audit,8R,S,,Audit date,,,
AUD.DESC,I,,"FIELD('Deleted*Created*Before*After','*',AUD.CODE,1)",,Audit,8L,S,,Audit description,,,
AUD.KEY,I,,"FIELD(@ID,'*',4)",,Tank,23L,S,,Audit key,,,
AUD.SEQNO,I,,"FIELD(@ID,'*',1)",,AUDIT,6R,S,,Audit Sequence number,,,
AUD.TIME,I,,"FIELD(@ID,'*',3)",MTS,AUDIT,8R,S,,Audit time,,,
AUD.USER,I,,"FIELD(@ID,'*',6)",,User Name,15L,S,,User name,,,
BASE.BLEND,I,,"IF BLEND[1,1] = ""B"" THEN ""**"" ELSE """"",,BB,2L,S,,,,,
BATCH.DESC,I,,"TRANS(MBATCH,MFBATCH,'BATCH.DESC','X')",MC,Batch Description,30L,M,TANK,Batch Description,,,
BLENDESCP,I,,"TRANS(ITEM.MSTR,BLEND,PRODNAME,'X')",,Blend Description,30L,S,,Proposed Blend description,,,
BT.IND,I,,"BLEND[1,1]",,B/T,1L,S,,Std cost at B - Base / T - Trade,,,
BYEAR,I,,"BLEND[2,2]",,YEAR,2R,S,,,,,
CAPACITY,I,,"TRANS(DIPTABLE,TTABLE,DCAP,'X')",MD10P,Tank,10R,S,,Capacity of Tank,,,
COST.LTR,I,,STCOST+SUM(REC.BRATE),MD40P,Cost/Ltr,8R,S,,Proposed cost/litre,,,
DAYS.NOT.USED,I,,IF LAST.UPD#'' THEN DATE()-LAST.UPD ELSE '0',,Days not in use,10R,S,,,,,
DEF.ID,I,,UPCASE(LOGNAME),,Define,8L,S,,Define user Id.,,,
DNV,I,,"IF DVARIETY THEN 1+COUNT(DVARIETY,@VM) ELSE ''",,No.,3R,S,,Number of Variety composition litres,,,
GEN.GRADE.LEVEL,I,,"TRANS(GENERIC.FILE,BLEND[5,3],GRADE.LEVEL,'X')",,GL,2L,S,,,,,
GI.DESC,I,,"TRANS(GI.FILE,WD.GI,'GI.DESC','X')",,GI Description,40L,M,WDAREA,GI Full Description,,,
GI.GI,I,,"SUBR('*ITYPE.EXT',VGIV,4,3)",,,3L,M,VGIV,GI of Variety/GI/Vint,,,
GI.PERC,I,,IF TOT.LITRES THEN REUSE(100)*GI.LITRES/REUSE(TOT.LITRES) ELSE '',MD20P,%,6R,M,GI,GI % litres of composition,,,
GI.SDESC,I,,"TRANS(GI.FILE,WD.GI,'GI.SDESC','X')",,GI Desc,15L,M,WDAREA,GI Short description,,,
GI.VARIETY,I,,"SUBR('*ITYPE.EXT',VGIV,1,3)",,,3L,M,VGIV,Varity of Variety/GI/Vint,,,
GI.VINT,I,,"SUBR('*ITYPE.EXT',VGIV,7,4)",,,4L,M,VGIV,Vint of Variety/GI/Vint,,,
GIS.DESC,I,,"TRANS(GI.FILE,GI,'GI.DESC','X')",,GI Description,40L,M,GI,GI Full Description,,,
GRADE.LEVEL,I,,"TRANS(BWALLOC,MFTANK,GRADE.LEVEL,'X')",,GL,2L,S,,,,,
LAST.YEAR,I,,"OCONV(DATE(),'D4/');@1[4]-1;""01/01/"":@2;ICONV(@3,'D4/')",D4/,1 Jan Last year,10R,S,,,,,
LOGNAME,I,,"TRANS(SHORTIDS,MOPCD,LOGNAME,'X')",,@LOGNAME,10L,S,,,,,
MAN.BY.ACCT,I,,"TRANS(WINERY.LOCATION,WINERY.LOCATION,'MAN.BY.ACCT','X')",,Man By,9L,M,TANK,,,,
MFBLENDESCP,I,,"TRANS(MBLEND,MFBLEND,BLENDESCP,'X')",,Blend Description,30L,M,TANK,From tank Blend description,,,
MFTCOST,I,,MFCOST*LITRES,MD00P,Tot/Cost,8R,M,TANK,Total cost per Tank Blend,,,
NA,I,,"IF SAREA THEN 1+COUNT(SAREA,@VM) ELSE ''",,No.,3R,S,,Number of Area composition litres,,,
NAME,I,,"TRANS(DEF.SYS.USERS,OCONV(MOPCD,'MCU'),NAME,'X')",,Name,30L,,,User name,,,
NT,I,,"IF MTTANK THEN 1+COUNT(MTTANK,@VM) ELSE ''",,No.,2R,S,,Number of Tanks present,,,
NTANKS,I,,"IF MFTANK THEN 1+COUNT(MFTANK,@VM) ELSE ''",,No.,3R,S,,Number of Tanks present,,,
NV,I,,"IF SVARIETY THEN 1+COUNT(SVARIETY,@VM) ELSE ''",,No.,3R,S,,Number of Variety composition litres,,,
NVA,I,,"IF VAR.AREA THEN 1+COUNT(VAR.AREA,@VM) ELSE ''",,No.,3R,S,,Number of Variety/Area composition litres,,,
NVI,I,,"IF SVINT THEN DCOUNT(SVINT,@VM) ELSE ''",,No.,3R,S,,Number of Vint composition litres,,,
NVVA,I,,"IF VAR.AREA.VINT THEN DCOUNT(VAR.AREA.VINT,@VM) ELSE ''",,No.,3R,S,,Number of Variety/Area/Vint composition litres,,,
PMFCOST,I,,IF TOT.LITRES+0=0 THEN '' ELSE TOT.MFTCOST/TOT.LITRES,MD40P,PCost/Ltr,8R,S,,Proposed Cost/Ltr,,,
PRE.FIN.TXT,I,,"IF PRELIM.FINAL = 'P' THEN ""Preliminary"" ELSE ""Finalised""",,,12L,S,,Prelim/Final text,,,
SAREALTR.PERC,I,,IF TOT.LITRES THEN REUSE(100)*SAREA.LITRES/REUSE(TOT.LITRES) ELSE '',MD10P,%,6R,M,SAR,Area % litres of composition,,,
SCOST.LTR,I,,"SUBR('*GBWI1119',BLEND)",MD40P,Std Cost,8R,S,,Standard value/litre,,,
SMFCOST,I,,SUM(MFCOST),MD40P,Tot Cost,8R,S,,Sum of Cost per Litre Tank costs,,,
SOURCE.DESC,I,,"TRANS(SOURCE,SAREA,'SOURCE.DESC','X')",,Source,15L,M,SAR,15 Character Description,,,
SPERC,I,,SUM(PERC),MD20P,Tot Perc,6R,S,,Sum of Tank Percentages,,,
STCOST,I,,SUM(TCOST),MD40P,Tot Cost,8R,S,,Sum of Total Tank costs,,,
SVARIETY.DESC,I,,"TRANS(MVARIETY,SVARIETY,'VARDESCP','X')",MC,,20L,M,SVAR,,,,
SVARLTR.PERC,I,,IF TOT.LITRES THEN REUSE(100)*SVAR.LITRES/REUSE(TOT.LITRES) ELSE '',MD10P,%,6R,M,SVAR,Variety % litres of composition,,,
SVCOST.LTR,I,,"TRANS(ITEM.MSTR,BLEND,SCOST.VAR,'X')",MD40P,Std Var Cost,8R,S,,Standard Variable ITEM.MSTR Cost,,,
SVINT.PERC,I,,IF TOT.LITRES THEN REUSE(100)*SVINT.LITRES/REUSE(TOT.LITRES) ELSE '',MD10P,%,6R,M,VINT,Vint % litres of composition,,,
SWATM.PWL.MNBR,I,,"TRANS(WINERY.LOCATION,SWATM.PWL,'SWA.NUMBER','X')",NC,,10R,M,SWATM.PWL,"""Sustainable Winegrowing  Australia"" membership number",,,
SWATM.PWL.NAME,I,,"TRANS(WINERY.LOCATION,SWATM.PWL,'DESC','X')",MC,,30L,M,SWATM.PWL,,,,
TANK.PERC,I,,IF MFVOL THEN REUSE(100)*LITRES/MFVOL ELSE '',MD20P,%,6R,M,TANK,Percentage of Tank volume removed,,,
TOT.LITRES,I,,SUM(LITRES),MD0PZ,Tot/Ltrs,8R,S,,Total Litres of Blend Proposal,,,
TOT.MFTCOST,I,,SUM(MFTCOST),,Tot/Cost,8R,S,,Total Tank Cost of proposed Blend,,,
TOT.SWA.PERC,I,,IF REQ.LITRES THEN TOT.SWA.LITRES/REQ.LITRES*100 ELSE 0,MD10P,,6R,S,,,,,
TOT.VAR,I,,VAR.LTR*TOT.LITRES,MD0P<,Tot Var,8R,S,,Total variance,,,
TRADE.BLEND,I,,"IF BLEND[1,1] = ""T"" THEN ""**"" ELSE """"",,TB,2L,S,,,,,
TTABLE,I,,"TRANS(MTANK,MTTANK,TTABLE,'X')",MD10P,Tank,10R,S,,Capacity of Tank,,,
ULOGIN,I,,UPCASE(LOGIN),,,10L,S,,,,,
USERNAME,I,,"TRANS(USER.ACCESS,ULOGIN,'USERNAME','X')",,User Name,50L,S,,User name,,,
VALTR.PERC,I,,IF TOT.LITRES THEN REUSE(100)*VALITRES/REUSE(TOT.LITRES) ELSE '',MD20P,%,6R,M,COMP,Variety/Area % litres of composition,,,
VAR.LTR,I,,SCOST.LTR-COST.LTR,MD40P,Var/Litre,8R,S,,Variance per litre,,,
VAREA,I,,"SUBR('*ITYPE.EXT',VAR.AREA.VINT,4,3)",,VArea,3L,M,VCOMP,Area of Variety/Area/Vint,,,
VARIETY,I,,"SUBR('*ITYPE.EXT',VAR.AREA,1,3)",,Var,3L,M,COMP,Composition Variety,,,
VAVLTR.PERC,I,,IF TOT.LITRES THEN REUSE(100)*VAVLITRES/REUSE(TOT.LITRES) ELSE '',MD10P,%,6R,M,VCOMP,Variety/Area/Vint % litres of composition,,,
VGIV.PERC,I,,IF TOT.LITRES THEN REUSE(100)*VGIV.LITRES/REUSE(TOT.LITRES) ELSE '',MD20P,%,6R,M,VGIV,Variety/GI/Vint % litres of composition,,,
VVARIETY,I,,"SUBR('*ITYPE.EXT',VAR.AREA.VINT,1,3)",,VVar,3L,M,VCOMP,Varity of Variety/Area/Vint,,,
VVINT,I,,"SUBR('*ITYPE.EXT',VAR.AREA.VINT,7,4)",,VVint,4L,M,VCOMP,Vint of Variety/Area/Vint,,,
WD.GI.DESC,I,,"TRANS(GI.FILE,WD.GI,'GI.SDESC','X')",,GI Desc,15L,M,WDAREA,GI Short description,,,
WD.GI.LEVELS,I,,"TRANS(GI.FILE,WD.GI,'LEVEL','X')",,GI Desc,1R,M,WDAREA,GI level,,,
WD.GILTR.PERC,I,,IF TOT.LITRES THEN REUSE(100)*WD.GI.LITRES/REUSE(TOT.LITRES) ELSE '',MD10P,%,6R,M,WDAREA,WD GI % litres of composition,,,
WD.VARIETY.DESC,I,,"TRANS(MVARIETY,WD.VARIETY,VARDESCP,'X')",,Variety,20L,M,WDVAR,,,,
