# Grange file: TANKER.MOVE,source: winemaking.xlsm/TM,downloaded: 2019-11-28
Field Name,Type,Field No,Field Definition,Conversion Code,Column Heading,Output Format,Depth,Assoc,DESC,Key,Examples,Comment
DE.FRT.COST,I,,"SUBR(SUBR.PENBW:'PBWI822',CHITNO,113)",MD40P,Freight Cost/ Litre,7R,M,TRUCK.NOS,Freight cost per litre if we are paying for the freight.,,,
FLOCN.BLEND,I,,FLOCN:BLEND,,,13L,,,From location/Blend code,,,
FLOCN.C.BL,I,,FLOCN:'*':CARRIER:'*':BLEND,,,22L,,,Combined From location/Carrier/Blend,,,
FLOCN.DESC,I,,"TRANS(WINERY.LOCATION,FLOCN,DESC,'X') ; IF @='' THEN TRANS(FREIGHT.AREA,FLOCN,DESC,'X') ELSE @",,From location,20L,,,From location description,,,
FROM.ACCT,I,,"TRIM(TRANS(WINERY.LOCATION,FLOCN,WINERY.ACCT,'X'):TRANS(WINERY.LOCATION,FLOCN,MAN.BY .ACCT,'X'))",,,10L,M,,,,,
FROM.PLANT,I,,"SUBR(SUBR.PENBW:'PBWI961',@RECORD,'F')",,,10L,M,,,,,
FROM.WH,I,,"FIELD(TRANS(SUB.LOCN,FLOCN,WHOUSE,'X'),@SM,1,1)",,,2L,S,,,,,
FROMLOCN,I,,"IF TYPE='T' THEN TLOCN ELSE TRANS(W.HOUSE,FROMWH,SLOCN,'X')",,,2L,,,Common from sub location code,,,
FROMLOCN.DESC,I,,"FROMLOCN; TRANS(SUB.LOCN,@,DESC,'X')",,From location,20L,,,From location description,,,
FROMWH.DESC,I,,"TRANS(W.HOUSE,FROMWH,NAME,'X')",,From warehouse,30L,,,From warehouse name,,,
FRT.RATE,I,,"SUBR(SUBR.PENBW:'PBWI961',@RECORD,'R')",MD40P,Freight Rate,10R,S,,,,,
INV.LEVEL,I,,"BLEND[1,1]",,INV,1L,,,Inventory Level,,,
JDEG.SUPPLIER,I,,"TRANS(BW.CARRIER,CARRIER,'JDEG.SUPPLIER','X')",,,7R,S,,JDEG Supplier code,,,
JTYPE,I,,"BLEND[11,1]",,J/T,1L,,,Juice type,,,
MONTH2,I,,"OCONV(DDATE,'DYM')[6,2]",,Actual Month,2R,S,,Month Number DDATE,,,
NAME,I,,"TRANS(BW.CARRIER,CARRIER,NAME,'X')",,CARRIER,30L,S,,,,,
ORACLE.SITE,I,,"TRANS(BW.CARRIER,CARRIER,'ORACLE.SITE','X')",,,10R,S,,Oracle based vendor site Id,,,
ORACLE.VENDOR,I,,"TRANS(BW.CARRIER,CARRIER,'ORACLE.VENDOR','X')",,,10R,S,,Oracle based vendor number,,,
ORD.QTY,I,,"TRANS(POTRANS,RAISE(TRANS(PURORDERS,RAISE(TRANS(I.DOCKET,(CARRIER[3,3]:CONSNO),PONOS ,'X')),POTRANS.SEQ,'X')),ORD.QTY,'X')",MD10P,P/Ord Qty,10R,M,,Purchase Order Qty,,,
PO.AMOUNT,I,,"SUM(SUM(SUBR('*PZZI211','TRANSITYPE',PONOS,'PURORDERS','TOT.GLAMTPAID','')))",MD20P,G/L Amount Paid,10R,S,,Amount paid from purchase order,,,
PO.LITRES,I,,"SUM(SUM(SUBR('*PZZI211','TRANSITYPE',PONOS,'PURORDERS','TOT.REC.QTY','')))",MD10P,P/O Litres,11R,S,,Number of litres from purchase order,,,
PONOS,I,,"RAISE(TRANS(I.DOCKET,PORD.DOCKET,PONOS,'X'))",,P/O NOS,10L,M,,The purchase orders number created from PICU140 for the despatch dockets,,,
PORATE,I,,"SUBR(SUBR.PENBW:'PBWI961',@RECORD,'R')",MD40P,Freight Rate,10R,S,,,,,
PORD.DOCKET,I,,"CARRIER[3,3]:CONSNO",,Docket No.,11L,S,,Purchase Orders access key to Docket file,,,
QUOTE.COST,I,,"SUM(SUM(SUBR('*PZZI211','TRANSITYPE',PONOS,'PURORDERS','QUOTE.COST','')))",MD60P,Quoted Cost,10R,S,,Quoted cost from purchase order,,,
REF.NO,I,,"TRANS(POTRANS,RAISE(TRANS(PURORDERS,RAISE(TRANS(I.DOCKET,(CARRIER[3,3]:CONSNO),PONOS ,'X')),POTRANS.SEQ,'X')),REF.NO,'X')",,Ref No.,6R,M,,Purchase Order Qty,,,
SAP.EXT.DATE.SEL,I,,"ICONV(SAP.EXT.DATE,'D2')",D2/,Sap Extract Date,8R,S,,Sap extraction date in format for selects,,,
SMN,I,,"@ID[1,10]",,SMN,10L,,,Number component of Despatch Id,,,
SNAME,I,,"NAME[1,5]",,Trpt Co.,5L,S,,Short name (abbrev),,,
SNAME.BLEND,I,,"FMT(SNAME,'L#10'):BLEND",,Trpt Co.  Blend,22L,,,Combined Transport Co & Blend code,,,
SOURCE,I,,"BLEND[8,3]",,SOURCE,3L,,,Source,,,
STYLE,I,,"BLEND[4,1]",,Style,1L,,,Wine style,,,
TLOCN.BLEND,I,,TLOCN:BLEND,,,13L,,,To location/Blend code,,,
TLOCN.DESC,I,,"TRANS(WINERY.LOCATION,TLOCN,DESC,'X'); IF @='' THEN TRANS(FREIGHT.AREA,TLOCN,DESC,'X') ELSE @",,To location,20L,,,To location description,,,
TO.PLANT,I,,"SUBR(SUBR.PENBW:'PBWI961',@RECORD,'T')",,,10L,M,,,,,
TO.WH,I,,"FIELD(TRANS(SUB.LOCN,TLOCN,WHOUSE,'X'),@SM,1,1)",,,2L,S,,,,,
TOTAL.AMOUNT,I,,SUM(TRUCK.AMOUNT),MD20P,Freight Cost,10R,S,,Total Freight cost,,,
TRUCK.AMOUNT,I,,IF PAY.TYPE = 'H' THEN THRS * TRUCK.RATE ELSE LITRES * TRUCK.RATE,MD20P,Truck Freight Cost,10R,,,Freight cost for each truck load,,,
TRUCK.RATE,I,,"FIELD(DE.FRT.COST,@VM,1)",MD40P,Freight Cost/ Litre,7R,,,Freight cost per litre if we are paying for the freight.,,,
TRUCKSEQ,I,,"FIELD(@ID,'-',2)",,TRUCK SEQ,2R,S,,,,,
USER,I,,"TRANS(DEF.SYS.USERS,UPCASE(TRANS(SHORTIDS,@ID[1,3],LOGNAME,'X')),NAME,'X')",,User Name,30L,S,,,,,
VARIETY,I,,"BLEND[5,3]",,Variety,3L,,,Variety code,,,
VENDNO,I,,"TRANS(PURORDERS,PONOS,VENDNO,'X')",,VENDOR,8L,M,,Vendor Number,,,
VINTAGE,I,,"BLEND[2,2] ; IF @ < 40 THEN '20':@ ELSE 19:@",,VINT,2L,,,Vintage,,,
VYEAR,I,,"BLEND[2,2]",,Blend code,12L,,,Blend code,,,
YEAR,I,,"@ID[4,2]",,,10R,S,,,,,
YYYYMM,I,,"OCONV(DDATE,'DY4M')",Despatch Month,6R,,,,,,,
@,PH,,TYPE DDATE FLOCN CARRIER TRUCKNO BLEND LITRES,,,,,,,,,
ALL,PH,,TYPE DDATE FLOCN TLOCN ORDERNO CUSTNO FROMWH CARRIER CONSNO TRUCKNO BLEND  LITRES THRS BLOAD PAY,,,,,,All details,,,
SOME.DETAILS,PH,,TYPE PO.CREATED FLOCN CARRIER TRUCKNO BLEND LITRES CONSNO,,,,,,Some Details,,,
